tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260623,2610,華航,21.95,22.6,21.75,22.3,+,0.5,75213791,1671333367.0,33754552,172000,3813980,45168616,332000,4225336,11414064,160000,411356
20260623,00918,大華優利高填息30,32.38,32.65,31.98,32.0,-,0.11,71850348,2319839542.0,18680200,0,18420649,23835200,0,27995840,5155000,0,9575191
20260623,00919,群益台灣精選高息,30.8,31.04,30.56,30.58,-,0.22,125719813,3872435455.0,15388212,0,13686212,31783332,0,30683162,16395120,0,16996950
20260623,2449,京元電子,338.5,353.5,325.0,329.5,-,9.5,76716982,25877127021.0,31582066,-4127208,-428761,46605933,49792,1260876,15023867,4177000,1689637
20260623,1303,南亞,157.0,165.0,153.0,154.5,+,2.0,222203812,35239392298.0,-16414621,40655919,-1268137,89167206,43323919,2760822,105581827,2668000,4028959
20260623,2883,凱基金,30.65,30.9,30.1,30.1,-,0.25,90011325,2734427822.0,23429454,-1970672,-889273,51463454,1899328,811123,28034000,3870000,1700396
20260623,2801,彰銀,22.85,23.3,22.8,23.2,+,0.35,28133761,649851147.0,18509700,1000,46399,22134700,14000,57399,3625000,13000,11000
20260623,2303,聯電,173.0,176.0,167.5,170.0,+,10.0,550642760,94917149104.0,27579714,-13789958,3562085,163576932,34173042,9269689,135997218,47963000,5707604
20260623,2834,臺企銀,17.5,17.75,17.45,17.65,+,0.2,40835416,719282867.0,17362206,2000,-30000,32806000,13000,81000,15443794,11000,111000
20260623,2344,華邦電,219.0,222.0,205.5,211.5,-,10.5,263314980,56076307281.0,-25099509,39706473,-281190,81070848,39971473,2628989,106170357,265000,2910179
20260623,2481,強茂,193.5,193.5,187.0,193.5,+,17.5,64988473,12562811478.0,13979790,0,201484,16304552,0,2313874,2324762,0,2112390
20260623,2887,台新新光金,32.0,32.95,32.0,32.15,+,0.1,74148243,2401387849.0,20638967,-7950555,1006695,55560432,484445,1567840,34921465,8435000,561145
20260623,8046,南電,875.0,945.0,867.0,909.0,+,45.0,34962190,32059820433.0,11482025,746083,438918,17908463,1297083,1256469,6426438,551000,817551
20260623,2812,台中銀,19.65,20.1,19.6,20.0,+,0.35,19416862,386927742.0,11991457,28000,33000,14502457,33000,33000,2511000,5000,0
20260623,5880,合庫金,24.35,24.65,24.3,24.55,+,0.1,23831499,583913698.0,11118599,196078,305140,19369312,206078,305140,8250713,10000,0
20260623,2890,永豐金,40.0,40.3,39.1,39.8,,0.0,61232581,2439729873.0,-13711235,24827248,154829,28047276,24827248,280755,41758511,0,125926
20260623,2353,宏碁,34.1,34.3,33.1,33.4,-,0.6,42937979,1441567335.0,11075304,-304261,-251725,19182090,45739,163223,8106786,350000,414948
20260623,00900,富邦特選高股息30,20.11,20.27,19.78,19.79,-,0.06,11579825,232104340.0,4195000,0,3451510,4912000,0,4912887,717000,0,1461377
20260623,2426,鼎元,98.7,98.8,93.5,94.7,+,4.8,46452410,4502900451.0,6989796,2000,-131865,16027600,2000,86926,9037804,0,218791
20260623,2845,遠東銀,12.85,13.15,12.8,13.1,+,0.25,24076190,313920867.0,-3916378,10662000,-54000,8415622,10665000,46000,12332000,3000,100000
20260623,2369,菱生,41.25,44.55,40.5,44.55,+,4.05,83496234,3606594725.0,5916463,0,626207,19924763,0,1191488,14008300,0,565281
20260623,2892,第一金,32.3,32.7,32.0,32.45,+,0.15,54543745,1766895671.0,-10133683,16351687,256945,18522217,16351687,309945,28655900,0,53000
20260623,2618,長榮航,41.95,43.1,41.5,42.95,+,1.3,87433547,3729694123.0,6699185,-1784927,1511634,38105928,387075,1879991,31406743,2172002,368357
20260623,2388,威盛,85.3,89.8,79.6,79.6,-,4.8,25638885,2190193123.0,7388500,30000,-995393,12693950,30000,375471,5305450,0,1370864
20260623,2891,中信金,70.3,73.6,70.3,72.4,+,1.9,62355320,4512300879.0,11035859,-6188159,797658,43558389,510841,1062251,32522530,6699000,264593
20260623,2867,三商壽,8.69,8.83,8.65,8.72,+,0.03,13143359,114852214.0,4471620,0,1151000,8210620,0,1153000,3739000,0,2000
20260623,2327,國巨*,1060.0,1085.0,1020.0,1020.0,-,45.0,46353029,48219981690.0,4376875,1362051,-179826,21411318,1558051,916880,17034443,196000,1096706
20260623,1714,和桐,18.0,18.0,17.05,17.85,-,0.5,21595925,378881272.0,4858230,0,565000,6636230,0,1064000,1778000,0,499000
20260623,6168,宏齊,31.4,34.2,30.55,34.2,+,3.1,20858071,695480500.0,5130267,0,18959,8131267,0,58959,3001000,0,40000
20260623,2884,玉山金,35.8,36.35,35.55,35.8,,0.0,56291939,2023208070.0,-6256316,11399472,-96802,27720372,11567472,357531,33976688,168000,454333
20260623,3711,日月光投控,679.0,700.0,662.0,662.0,-,12.0,44546851,30149725751.0,10811189,-5642619,-338561,27444568,1944381,528646,16633379,7587000,867207
