tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20251211,2883,凱基金,16.65,16.95,16.6,16.95,+,0.55,102656633,1723355420.0,65417380,505551,878839,78834570,1852000,1304839,13417190,1346449,426000
20251211,2887,台新新光金,19.3,19.35,19.15,19.25,+,0.1,54517465,1049771197.0,18786992,6920241,-279173,32080325,7493000,198885,13293333,572759,478058
20251211,00713,元大台灣高息低波,50.45,50.7,50.45,50.65,+,0.25,21134953,1068588707.0,3046878,0,13086995,3180878,0,13406995,134000,0,320000
20251211,2884,玉山金,32.15,32.45,31.95,32.35,+,0.25,38374488,1241069775.0,14248930,169128,-667965,33407092,665000,151299,19158162,495872,819264
20251211,2323,中環,10.1,10.85,10.1,10.85,+,0.95,34781968,368667993.0,8807000,0,791675,11336000,0,843002,2529000,0,51327
20251211,2867,三商壽,7.63,7.69,7.61,7.67,+,0.07,14028962,107376936.0,8532000,0,1031000,9519000,0,1040000,987000,0,9000
20251211,2402,毅嘉,68.0,68.6,62.0,62.8,-,4.3,72477267,4706900785.0,10700600,0,-1217117,23092500,0,408412,12391900,0,1625529
20251211,2303,聯電,49.55,49.6,48.0,48.65,-,0.7,42523226,2065438526.0,9657785,-56980,-265875,26828737,226000,436104,17170952,282980,701979
20251211,5880,合庫金,24.25,24.4,24.1,24.35,+,0.15,15759988,382859771.0,9211902,-53772,-182984,12030085,0,28016,2818183,53772,211000
20251211,3090,日電貿,103.5,108.0,99.0,106.0,+,6.7,45639828,4746060774.0,4460235,3717160,338441,15453375,3723000,766050,10993140,5840,427609
20251211,00900,富邦特選高股息30,13.45,13.48,13.36,13.38,-,0.02,14636467,196557567.0,843000,0,6924846,1367000,0,7846998,524000,0,922152
20251211,2610,華航,18.95,19.4,18.85,19.4,+,0.5,45459162,872516458.0,3502063,-29259,3669589,21272487,0,4061216,17770424,29259,391627
20251211,8110,華東,50.1,54.1,49.25,54.1,+,4.85,102355987,5313588193.0,6368819,0,205742,20513965,0,273001,14145146,0,67259
20251211,00712,復華富時不動產,9.14,9.2,9.14,9.19,+,0.06,17791739,163386060.0,6709892,0,-505990,6780000,0,1307000,70108,0,1812990
20251211,2882,國泰金,69.2,69.7,68.5,69.2,+,0.7,27598689,1907216342.0,5552632,-142302,122039,20081969,0,299039,14529337,142302,177000
20251211,00939,統一台灣高息動能,14.3,14.32,14.18,14.23,+,0.01,7584516,108103095.0,965000,0,4447229,965000,0,5878351,0,0,1431122
20251211,5521,工信,15.6,16.95,15.55,16.95,+,1.5,17650667,294693976.0,5087000,0,56490,6575000,0,103490,1488000,0,47000
20251211,00910,第一金太空衛星,41.39,41.61,41.01,41.28,+,0.92,6673076,275856311.0,2442773,0,2438610,2580100,0,3018610,137327,0,580000
20251211,2498,宏達電,51.2,54.0,51.0,52.0,+,1.1,24262603,1276640741.0,3431000,0,1279684,7749000,0,1683179,4318000,0,403495
20251211,8028,昇陽半導體,170.0,177.5,169.0,171.5,+,3.5,16841000,2925300859.0,3839804,421000,75854,7189000,425000,407803,3349196,4000,331949
20251211,2345,智邦,1120.0,1195.0,1115.0,1135.0,+,45.0,16597109,19253357130.0,3524093,776627,35286,9046908,815000,456353,5522815,38373,421067
20251211,6443,元晶,17.45,17.6,15.9,17.5,+,1.0,104371203,1751748763.0,3527064,0,691083,17731168,0,1676226,14204104,0,985143
20251211,2371,大同,33.15,34.65,33.15,34.0,+,1.3,46014006,1563338887.0,2887064,11966,1219599,13719500,33000,1309699,10832436,21034,90100
20251211,8150,南茂,45.5,46.3,44.7,45.65,+,0.15,17933423,816620389.0,4546000,0,-476058,7557000,0,113144,3011000,0,589202
20251211,3715,定穎投控,119.0,127.0,117.0,121.5,+,4.5,70195778,8663142444.0,2888240,761000,415562,22917330,761000,830163,20029090,0,414601
20251211,2812,台中銀,21.15,21.3,21.05,21.25,+,0.1,8053513,170749336.0,3816869,-17800,128000,5039000,0,128000,1222131,17800,0
20251211,00919,群益台灣精選高息,21.98,22.01,21.9,21.96,+,0.03,79527747,1746607550.0,408826,0,3230924,9831161,0,13006062,9422335,0,9775138
20251211,1717,長興,40.6,41.8,40.3,41.15,+,0.95,15593646,643999576.0,3458795,0,157399,5545000,0,195464,2086205,0,38065
20251211,2388,威盛,63.6,69.9,63.1,66.6,+,1.7,27540920,1842446190.0,3539856,0,-66675,9689000,0,817536,6149144,0,884211
20251211,2331,精英,21.5,22.9,21.45,22.9,+,2.05,20780156,470176135.0,2945000,0,347115,4899000,0,555553,1954000,0,208438
20251211,3711,日月光投控,247.0,247.5,243.0,244.5,,0.0,17621624,4312833603.0,2727474,1034705,-484962,10123929,1322000,84471,7396455,287295,569433
20251211,2886,兆豐金,40.8,40.9,40.45,40.9,+,0.25,10538858,429445868.0,2660761,458136,-35288,7401359,695000,46000,4740598,236864,81288
20251211,2845,遠東銀,12.65,12.75,12.6,12.75,+,0.15,5980894,75961607.0,3000455,-7000,55000,4180000,0,63000,1179545,7000,8000
20251211,2312,金寶,22.25,22.9,22.15,22.55,+,0.45,14133762,317790931.0,2282000,0,652434,4394000,0,853380,2112000,0,200946
20251211,2349,錸德,12.2,12.8,11.8,12.8,+,1.15,28941873,362975845.0,2791000,0,17330,4021000,0,61330,1230000,0,44000
20251211,2618,長榮航,35.05,35.7,34.9,35.55,+,0.7,37371092,1323512470.0,2378149,-1627579,2048784,15413080,0,2135929,13034931,1627579,87145
20251211,6139,亞翔,520.0,552.0,519.0,528.0,+,20.0,9920955,5296008687.0,3188042,-14000,-377886,5315999,10000,199707,2127957,24000,577593
20251211,2801,彰銀,20.4,20.55,20.35,20.55,+,0.2,8023441,164327479.0,3127702,-354313,-35000,5585270,503000,30000,2457568,857313,65000
20251211,2880,華南金,30.55,30.9,30.3,30.75,+,0.2,8048762,246888826.0,2504052,229966,-47000,6978164,551000,78000,4474112,321034,125000
20251211,2406,國碩,23.9,24.95,23.9,24.95,+,2.25,13416779,332236823.0,2577000,0,92439,2968000,0,92439,391000,0,0
20251211,8021,尖點,156.0,166.5,154.0,166.5,+,15.0,74575796,12014553319.0,2626690,60000,-97086,14808245,63000,120914,12181555,3000,218000
