tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20251113,00919,群益台灣精選高息,21.7,21.85,21.7,21.75,+,0.09,94113927,2050215894.0,30213316,0,34148274,33115380,0,39136884,2902064,0,4988610
20251113,1303,南亞,51.6,54.7,50.7,53.8,+,4.0,336947705,17904603214.0,34803015,15491982,-1068085,102030605,15498000,9400080,67227590,6018,10468165
20251113,00940,元大台灣價值高息,9.46,9.54,9.45,9.5,+,0.06,37228203,353810130.0,8591000,0,19678041,10600000,0,22195962,2009000,0,2517921
20251113,1605,華新,31.7,34.45,31.45,34.45,+,3.1,343584104,11568705906.0,22681753,168000,3850240,67891513,168000,8143160,45209760,0,4292920
20251113,1802,台玻,35.85,38.35,35.25,36.05,+,0.8,493442937,18032533394.0,29117523,1049000,-3677234,117958133,1049000,12096652,88840610,0,15773886
20251113,1326,台化,32.5,35.6,32.4,35.6,+,3.2,101051526,3512641292.0,25234308,-11,1246758,44752308,0,2982660,19518000,11,1735902
20251113,2881,富邦金,92.5,94.4,92.2,94.0,+,2.3,54354805,5093663878.0,28572008,-2378458,201382,47263637,107000,1093219,18691629,2485458,891837
20251113,3231,緯創,142.0,148.0,141.5,144.0,+,5.0,85473273,12398553835.0,21965732,2027991,192077,50191432,2204000,1260094,28225700,176009,1068017
20251113,8110,華東,40.6,42.1,40.55,42.1,+,3.8,113491538,4740664061.0,18592545,0,14090,33240345,0,1131483,14647800,0,1117393
20251113,00924,復華S&P500成長,28.79,28.94,28.77,28.8,-,0.16,20664555,595436601.0,4971000,0,12357117,5081000,0,13852081,110000,0,1494964
20251113,3037,欣興,170.5,180.0,170.0,178.5,+,11.0,48910447,8642509828.0,13147667,2093127,1583105,21284685,3560127,2960722,8137018,1467000,1377617
20251113,2883,凱基金,16.05,16.25,16.05,16.15,+,0.1,35056597,566841226.0,15760510,737386,67892,25254280,1005000,135892,9493770,267614,68000
20251113,1301,台塑,41.4,44.1,41.1,42.65,+,1.3,87838792,3750979780.0,14996520,-11,927254,34236920,0,3387804,19240400,11,2460550
20251113,2867,三商壽,7.28,7.29,7.22,7.27,,0.0,24012594,174007881.0,9573416,0,5246000,14006251,0,5246000,4432835,0,0
20251113,3706,神達,96.0,98.8,95.8,96.7,+,1.3,52378538,5099096652.0,9588194,-2000,529093,18499800,0,1409252,8911606,2000,880159
20251113,2408,南亞科,164.5,178.5,156.5,163.5,+,0.5,363056591,60642579958.0,8679045,2934000,-1523664,90904241,3004000,8636112,82225196,70000,10159776
20251113,1609,大亞,39.6,42.15,39.4,41.9,+,2.5,20069604,832307124.0,9151082,0,342279,12220858,0,482596,3069776,0,140317
20251113,00929,復華台灣科技優息,18.35,18.41,18.24,18.38,+,0.1,17346896,318463350.0,1340052,0,7892835,4597052,0,9127307,3257000,0,1234472
20251113,00902,中信電池及儲能,13.26,13.89,13.23,13.82,+,0.67,15132022,206846076.0,6976000,0,1642712,7012000,0,6161948,36000,0,4519236
20251113,2615,萬海,82.4,84.2,82.1,83.8,+,2.2,16959306,1414224394.0,6991373,-52798,225935,10154373,0,455075,3163000,52798,229140
20251113,00941,中信上游半導體,16.75,16.89,16.75,16.87,+,0.17,7290045,122886254.0,4413300,0,2131931,4478300,0,2572931,65000,0,441000
20251113,8150,南茂,42.3,44.0,42.3,44.0,+,4.0,52323880,2284749760.0,6580000,0,-133093,9758000,0,275910,3178000,0,409003
20251113,1314,中石化,8.5,9.22,8.48,8.88,+,0.38,120785920,1076785424.0,4640000,0,1273281,37255000,0,1775246,32615000,0,501965
20251113,00881,國泰台灣科技龍頭,31.33,31.39,31.18,31.35,-,0.07,13152719,411703617.0,1191000,69000,4542665,1435000,69000,6540818,244000,0,1998153
20251113,2882,國泰金,65.0,66.0,64.9,65.9,+,1.0,30988623,2037943533.0,9544533,-3998850,164160,25139338,0,825160,15594805,3998850,661000
20251113,9904,寶成,29.5,30.2,29.5,29.8,+,0.4,15294916,456461049.0,5221895,-37457,106414,8654000,0,271500,3432105,37457,165086
20251113,00882,中信中國高股息,15.82,15.85,15.76,15.79,+,0.08,9629414,152158010.0,-67600,0,5151038,23400,0,5863038,91000,0,712000
20251113,2486,一詮,85.0,91.8,84.0,91.8,+,8.3,28078112,2516301751.0,4668204,0,382984,7486104,0,727992,2817900,0,345008
20251113,00712,復華富時不動產,8.92,8.92,8.89,8.91,-,0.02,18066502,160891628.0,5460000,0,-740791,5463000,0,2950999,3000,0,3691790
20251113,2368,金像電,560.0,576.0,545.0,567.0,+,19.0,25916962,14629950883.0,2748812,1709000,161946,11177853,1878000,879919,8429041,169000,717973
20251113,1402,遠東新,27.5,28.0,27.5,27.9,+,0.4,11348694,316058986.0,4746980,-87010,-238819,8191980,0,75181,3445000,87010,314000
20251113,2834,臺企銀,15.75,15.85,15.7,15.75,,0.0,10316710,162816508.0,4452348,-6860,-75000,5639348,0,0,1187000,6860,75000
20251113,2312,金寶,22.2,22.7,22.1,22.5,+,0.3,18724372,419968686.0,3585000,0,771217,7183000,0,834929,3598000,0,63712
20251113,2313,華通,84.0,85.8,83.3,85.4,+,1.5,11886549,1009734709.0,3778893,0,340995,5581000,0,502243,1802107,0,161248
20251113,3481,群創,13.25,13.35,13.1,13.3,+,0.05,31863479,421148252.0,4156531,17474,-94502,18804251,24500,340502,14647720,7026,435004
20251113,2027,大成鋼,38.0,38.25,37.55,37.7,+,0.1,14646902,554491082.0,4264313,-3000,-200598,9032937,71000,76158,4768624,74000,276756
20251113,6116,彩晶,7.32,7.47,7.29,7.46,+,0.24,9662043,71424161.0,3978000,0,24027,5277000,0,32027,1299000,0,8000
20251113,8112,至上,80.5,84.7,79.1,80.0,-,1.0,82808036,6775654541.0,6584200,-1572131,-1157004,26386200,0,921013,19802000,1572131,2078017
20251113,00936,台新永續高息中小,15.99,16.09,15.92,16.02,+,0.1,4783443,76661170.0,958000,0,2896809,1002000,0,3515552,44000,0,618743
20251113,1409,新纖,15.05,15.4,14.9,15.3,+,0.3,14199014,215636930.0,3607000,-9000,109786,6245000,0,420248,2638000,9000,310462
20251113,00939,統一台灣高息動能,14.16,14.26,14.13,14.22,+,0.07,5870362,83365650.0,862000,0,2752125,895000,0,4337103,33000,0,1584978
20251113,2356,英業達,43.0,43.75,43.0,43.65,+,0.85,20776944,903887036.0,3736995,-70008,-115383,15545995,2000,71667,11809000,72008,187050
20251113,9802,鈺齊-KY,103.0,111.0,103.0,111.0,+,10.0,7534487,819252708.0,3173000,225000,-856,3911000,225000,73159,738000,0,74015
20251113,3715,定穎投控,122.0,130.5,121.5,130.5,+,11.5,87822267,11054766907.0,537700,2008000,654660,20748285,2008000,2995810,20210585,0,2341150
20251113,2903,遠百,22.5,22.95,22.5,22.55,+,0.6,7098526,160881696.0,3345000,-8000,-174906,4278000,0,1094,933000,8000,176000
20251113,00918,大華優利高填息30,22.6,22.73,22.56,22.67,+,0.07,9477655,214594771.0,750500,0,2310587,965500,0,3522838,215000,0,1212251
20251113,1513,中興電,146.0,151.0,146.0,150.0,+,6.5,6078235,904509762.0,2802016,-15200,166708,4025444,0,242708,1223428,15200,76000
20251113,00662,富邦NASDAQ,101.8,102.3,101.65,102.1,-,0.05,4215862,430144495.0,54433,0,2587882,162433,0,2748000,108000,0,160118
20251113,4958,臻鼎-KY,144.5,154.0,144.0,151.0,+,6.5,26165147,3909496562.0,2797129,-232001,-38037,15883129,0,375754,13086000,232001,413791
20251113,4906,正文,27.0,27.5,26.8,26.95,+,0.15,7108806,193091354.0,2580000,0,-112172,3849000,0,19035,1269000,0,131207
20251113,3406,玉晶光,420.5,451.5,419.0,445.5,+,30.5,4100104,1818390163.0,2387711,-1000,75967,3044911,2000,141967,657200,3000,66000
20251113,3060,銘異,30.0,30.5,28.65,29.0,-,1.25,13140771,388385322.0,2440000,0,3993,4230000,0,11000,1790000,0,7007
20251113,5469,瀚宇博,93.1,96.5,93.1,95.8,+,4.0,14142968,1346666528.0,2133000,0,216885,4644000,0,272554,2511000,0,55669
20251113,4967,十銓,148.5,157.5,147.0,149.0,+,0.5,30182066,4591448141.0,2366450,0,-17246,8549550,0,157193,6183100,0,174439
20251113,1710,東聯,12.45,12.95,12.45,12.75,+,0.35,3466920,44158861.0,2058000,0,162361,2417000,0,165363,359000,0,3002
20251113,5880,合庫金,24.05,24.15,24.0,24.05,+,0.05,6013793,144849320.0,2145362,-17531,33000,4051096,0,70000,1905734,17531,37000
20251113,3711,日月光投控,227.0,233.5,225.5,231.5,+,4.5,20996920,4818443634.0,2221731,-454010,374286,15064843,115000,595949,12843112,569010,221663
20251113,2890,永豐金,27.0,27.0,26.8,26.8,-,0.15,9741423,262031355.0,1754996,290261,85437,6614996,470000,111437,4860000,179739,26000
20251113,2009,第一銅,41.5,43.0,41.45,42.8,+,1.85,7222816,306130191.0,1902795,0,191032,3078000,0,283076,1175205,0,92044
20251113,2489,瑞軒,14.95,15.55,14.9,15.3,+,0.65,7654204,116875070.0,2068000,0,19975,4502000,0,61975,2434000,0,42000
20251113,00946,群益科技高息成長,10.06,10.16,10.03,10.1,+,0.09,4727114,47749682.0,488000,0,1570599,773000,0,3077918,285000,0,1507319
20251113,5521,工信,15.0,15.35,14.75,14.9,+,0.05,13227123,199115329.0,1986000,0,-1100,5557000,0,71,3571000,0,1171
20251113,4142,國光生,19.45,19.75,19.3,19.6,+,0.05,3307560,64785366.0,1893000,0,4000,2105000,0,5000,212000,0,1000
20251113,2851,中再保,26.15,26.35,25.95,26.2,+,0.2,3064469,80157784.0,2138000,0,-269000,2277000,0,73000,139000,0,342000
20251113,00757,統一FANG+,123.1,123.75,123.05,123.3,-,1.1,3665549,452047034.0,760220,-100000,1145349,763220,0,1742000,3000,100000,596651
20251113,3653,健策,2400.0,2490.0,2350.0,2475.0,+,210.0,6167045,14975719610.0,1000173,978000,-206220,2504189,1058000,218054,1504016,80000,424274
20251113,1718,中纖,6.77,7.06,6.74,6.96,+,0.22,7671307,53193624.0,1744697,0,-10000,3014000,0,19000,1269303,0,29000
20251113,00961,FT臺灣永續高息,9.88,9.92,9.78,9.83,-,0.02,5156719,50919567.0,204500,0,1519842,263000,0,3386661,58500,0,1866819
20251113,2409,友達,11.95,12.1,11.8,12.0,+,0.15,34846328,415393675.0,1566000,-60020,136523,18170000,5000,204523,16604000,65020,68000
20251113,00934,中信成長高股息,20.89,21.07,20.86,20.99,+,0.14,4045663,84834279.0,218000,0,1413308,348000,0,3106502,130000,0,1693194
