tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260911,2609,陽明,57.6,60.7,57.6,59.4,+,1.4,79512906,4748816239.0,22998285,102106,647311,46546290,105000,1072322,23548005,2894,425011
20260911,2812,台中銀,19.1,19.55,19.05,19.5,+,0.4,29131881,561494114.0,21953538,0,-75134,24436395,0,153181,2482857,0,228315
20260911,2892,第一金,37.7,39.05,37.7,38.9,+,0.9,34933986,1342179533.0,8456876,9873505,505691,19579449,9924000,782691,11122573,50495,277000
20260911,2801,彰銀,26.75,27.95,26.55,27.9,+,1.05,38086522,1044006326.0,10395977,7592000,473010,20830624,7641000,860211,10434647,49000,387201
20260911,2883,凱基金,36.95,37.85,36.75,37.85,+,0.65,44415166,1659751670.0,16650690,260509,434953,35167966,262000,1217987,18517276,1491,783034
20260911,2886,兆豐金,49.4,51.9,49.4,51.7,+,1.8,35912878,1826833920.0,3944819,9392945,532597,22935335,9438000,1136214,18990516,45055,603617
20260911,5880,合庫金,26.55,27.2,26.55,27.2,+,0.35,28731550,774599201.0,13147409,-16000,7636,20381089,0,162386,7233680,16000,154750
20260911,2887,台新新光金,41.6,42.8,41.55,42.65,+,0.5,41541777,1751538505.0,9777200,920834,1642378,27536112,956000,2499641,17758912,35166,857263
20260911,2884,玉山金,44.7,46.3,44.35,46.3,+,1.35,50967537,2322161208.0,9208157,1514362,502210,33670048,1534000,1519457,24461891,19638,1017247
20260911,2412,中華電,140.0,140.5,139.0,140.5,+,1.0,14548634,2038171660.0,9937005,113299,-64000,11386462,126000,22000,1449457,12701,86000
20260911,2889,國票金,16.4,16.75,16.25,16.75,+,0.2,17403008,287153105.0,8443026,0,9912,11302000,0,21000,2858974,0,11088
20260911,2618,長榮航,41.55,42.45,41.55,42.35,+,0.55,17079967,720405238.0,8039075,239528,151398,14423129,244107,495287,6384054,4579,343889
20260911,2880,華南金,44.75,45.9,44.6,45.85,+,1.05,18673673,846114359.0,7557154,-41000,765963,16048434,0,1071419,8491280,41000,305456
20260911,2354,鴻準,64.1,66.7,63.9,65.7,+,0.7,18151328,1196418042.0,7730747,-4000,543514,10293747,0,711514,2563000,4000,168000
20260911,2610,華航,20.0,20.45,20.0,20.4,+,0.2,13188384,267598483.0,6370212,325000,201438,8977212,329000,590627,2607000,4000,389189
20260911,2845,遠東銀,13.35,13.7,13.35,13.7,+,0.25,11371305,153816242.0,6426305,-5000,-43036,8697305,0,2964,2271000,5000,46000
20260911,2890,永豐金,42.8,44.1,42.6,43.7,+,0.8,32601711,1415902881.0,-2753663,7980068,755402,19891493,8041000,1035236,22645156,60932,279834
20260911,5876,上海商銀,47.1,48.75,47.1,48.65,+,0.75,7005480,338238679.0,3596643,610000,39959,5602821,616000,151959,2006178,6000,112000
20260911,2820,華票,17.15,17.45,17.05,17.4,+,0.35,6054938,104517985.0,4156000,0,82000,4518000,0,107000,362000,0,25000
20260911,2605,新興,35.95,37.5,35.9,36.5,+,0.25,15254289,562710877.0,4068350,0,64909,6379514,0,449027,2311164,0,384118
20260911,2603,長榮,229.0,235.5,228.5,234.5,+,3.5,8626038,2017707972.0,2566379,1206800,300718,5095428,1211800,531884,2529049,5000,231166
20260911,2027,大成鋼,47.2,47.4,46.3,46.5,-,1.7,20851259,973773646.0,3477159,2040000,-1720055,7797849,2040000,174652,4320690,0,1894707
20260911,00900,富邦特選高股息30,19.28,19.59,19.28,19.52,+,0.06,4307962,83661526.0,623000,0,2921461,726000,0,2960798,103000,0,39337
20260911,2851,中再保,44.95,47.45,44.9,47.15,+,1.5,5733749,268366361.0,3484903,0,-25420,4302793,0,76614,817890,0,102034
20260911,00940,元大台灣價值高息,12.7,12.84,12.69,12.79,-,0.06,8981490,114539365.0,85860,0,3369255,714300,0,5188391,628440,0,1819136
20260911,3045,台灣大,119.0,121.0,119.0,121.0,+,1.0,5785236,696702875.0,2846660,60163,-166976,3792630,89000,13024,945970,28837,180000
20260911,2891,中信金,66.5,67.4,66.3,67.1,-,0.2,22714818,1519489970.0,1164599,335289,987030,17362075,417807,1574227,16197476,82518,587197
20260911,2377,微星,146.0,151.0,144.5,149.0,,0.0,8830213,1309395160.0,2405530,75000,-50175,4810674,80000,652344,2405144,5000,702519
20260911,2426,鼎元,94.0,101.5,92.4,97.1,+,1.0,50681192,4966838119.0,2055122,0,348297,12441120,0,438560,10385998,0,90263
20260911,3231,緯創,182.0,188.0,181.0,185.5,+,0.5,43003222,7973484673.0,3259040,-1049148,113523,21961544,699000,842253,18702504,1748148,728730
20260911,2615,萬海,109.0,114.5,109.0,112.0,+,1.5,27656631,3109651327.0,2304972,-6422,-34315,13950615,0,291503,11645643,6422,325818
20260911,9933,中鼎,39.95,41.8,39.95,41.7,+,1.35,4303607,177109328.0,2383605,118400,-290313,2947106,118400,4687,563501,0,295000
20260911,9945,潤泰新,27.75,28.1,27.6,28.1,+,0.35,5061036,141080225.0,2222329,0,-30153,3686329,0,33311,1464000,0,63464
20260911,2617,台航,33.45,34.75,33.35,33.65,+,0.2,5793879,197666886.0,2169652,0,-8,3128560,0,39085,958908,0,39093
20260911,2637,慧洋-KY,98.3,103.5,98.3,101.0,+,0.5,6806320,694594918.0,157919,1886000,-9322,3393244,1886000,61850,3235325,0,71172
20260911,1102,亞泥,35.05,35.35,35.05,35.3,-,0.15,5225956,183779131.0,1525411,461236,-12101,3218411,464907,19140,1693000,3671,31241
20260911,1402,遠東新,28.3,28.8,28.3,28.65,,0.0,8635057,246382429.0,3878055,-1912646,-46781,6811787,257953,74453,2933732,2170599,121234
20260911,2323,中環,10.5,10.75,10.5,10.7,+,0.15,4726062,50324462.0,1856548,0,2000,3064548,0,37000,1208000,0,35000
20260911,2897,王道銀行,10.8,11.0,10.75,11.0,+,0.2,3621275,39511612.0,1863220,0,-66164,2283220,0,219,420000,0,66383
20260911,2382,廣達,330.5,336.5,329.5,336.5,+,0.5,11011208,3678490420.0,665935,957155,97567,6741710,975509,207433,6075775,18354,109866
20260911,2515,中工,11.95,12.0,11.9,12.0,,0.0,3281211,39263992.0,1631691,0,76000,1918691,0,76000,287000,0,0
20260911,2855,統一證,51.0,52.0,50.5,51.9,+,0.2,3714186,190473029.0,405711,1128900,0,1408711,1128900,0,1003000,0,0
20260911,4958,臻鼎-KY,482.0,504.0,478.0,495.0,+,0.5,18746769,9211217327.0,1233268,125,251790,8381531,22000,525409,7148263,21875,273619
20260911,1560,中砂,747.0,794.0,744.0,790.0,+,57.0,4096116,3186648071.0,1376566,208600,-122806,2344452,209600,160529,967886,1000,283335
20260911,9105,泰金寶-DR,8.52,8.67,8.47,8.59,-,0.04,15246314,130549910.0,1377100,0,77243,4823100,0,85042,3446000,0,7799
20260911,1605,華新,37.1,37.75,37.0,37.4,-,0.4,11202902,417766876.0,1556977,263466,-381433,4945522,269000,27103,3388545,5534,408536
20260911,4904,遠傳,103.5,105.5,103.5,105.5,+,1.0,2828853,296956986.0,1323304,-4184,9326,2374080,0,25326,1050776,4184,16000
20260911,00885,富邦越南,18.59,18.61,18.44,18.45,-,0.08,1926940,35723164.0,792501,0,528803,861000,0,766000,68499,0,237197
20260911,2885,元大金,69.6,70.3,68.5,70.0,+,0.3,17923620,1245018787.0,-388965,1513041,36278,12102554,1578000,200545,12491519,64959,164267
20260911,00713,元大台灣高息低波,63.55,64.15,63.35,63.85,+,0.2,5922546,377754840.0,26339,0,1020827,337439,0,2221592,311100,0,1200765
20260911,6706,惠特,123.5,137.5,122.5,137.5,+,12.5,6196518,839432477.0,950679,0,88700,1498709,0,169275,548030,0,80575
20260911,2838,聯邦銀,20.8,21.15,20.8,21.05,+,0.15,1859432,38995508.0,1067632,0,-50000,1447052,0,20000,379420,0,70000
20260911,3149,正達,60.0,64.0,59.8,62.3,+,0.9,5226750,325683806.0,1069356,0,-69159,2082456,0,10095,1013100,0,79254
20260911,2351,順德,226.5,237.5,226.5,234.0,-,1.5,3662954,850122063.0,918372,0,39163,1823406,0,109040,905034,0,69877
20260911,3229,晟鈦,61.3,67.5,61.2,67.5,+,6.1,7223482,471392283.0,952000,0,-112,2307027,0,1108,1355027,0,1220
20260911,6168,宏齊,29.2,30.0,29.0,29.45,-,0.35,3287785,96659500.0,937858,0,12812,1437858,0,15003,500000,0,2191
20260911,4967,十銓,272.5,283.5,270.5,280.5,+,4.0,3105493,858958368.0,915747,0,29834,1388759,0,100513,473012,0,70679
20260911,2305,全友,38.65,41.05,37.7,41.05,+,2.55,57982441,2280982059.0,909572,0,18555,13824926,0,152975,12915354,0,134420
20260911,2542,興富發,46.0,46.85,46.0,46.5,,0.0,6255442,290143003.0,-149892,1049900,16188,2751108,1087900,119605,2901000,38000,103417
20260911,3037,欣興,969.0,990.0,958.0,977.0,-,17.0,11445626,11177775342.0,406132,456775,5717,5188676,601775,113190,4782544,145000,107473
20260911,6834,天二科技,102.5,114.5,100.5,108.0,+,2.5,15065804,1647690895.0,717624,0,150042,4435334,0,197569,3717710,0,47527
20260911,1528,恩德,19.9,21.2,19.9,21.2,+,1.9,9585675,202211577.0,838949,0,21764,1819000,0,59830,980051,0,38066
20260911,2395,研華,655.0,695.0,650.0,674.0,+,15.0,4777433,3231153737.0,820735,45000,-18157,3804867,48000,84817,2984132,3000,102974
20260911,3714,富采,60.6,62.5,60.5,61.7,-,0.3,6784296,415592756.0,932672,0,-98995,2599647,0,70231,1666975,0,169226
20260911,2385,群光,102.5,105.5,102.0,105.0,+,1.5,1802172,188066685.0,731010,58184,39955,1151510,60500,48980,420500,2316,9025
20260911,1710,東聯,16.0,16.3,15.9,16.0,+,0.05,3321973,53201800.0,823249,0,-30077,1675296,0,17421,852047,0,47498
20260911,2834,臺企銀,17.7,18.0,17.55,18.0,+,0.1,38854381,691080900.0,1001215,0,-214128,16086584,0,40000,15085369,0,254128
20260911,8046,南電,1045.0,1100.0,1035.0,1080.0,+,10.0,6348878,6815553495.0,616806,49000,97172,2690266,58000,299640,2073460,9000,202468
20260911,3034,聯詠,536.0,547.0,536.0,547.0,+,2.0,2414338,1309705127.0,646936,103842,655,1934171,119000,55258,1287235,15158,54603
20260911,6206,飛捷,133.5,141.0,133.5,138.0,+,3.0,1817205,252366980.0,487720,257000,5696,880720,257000,28484,393000,0,22788
20260911,2633,台灣高鐵,25.85,26.15,25.85,26.05,+,0.05,3739231,97159571.0,-186320,939000,-16125,1870680,939000,0,2057000,0,16125
20260911,2208,台船,19.05,19.25,18.9,19.1,+,0.4,4230791,80619128.0,727187,0,-5000,1246000,0,0,518813,0,5000
20260911,2371,大同,27.5,27.7,27.3,27.45,-,0.4,4457513,122315828.0,580447,197000,-98046,2023447,197000,20000,1443000,0,118046
20260911,5608,四維航,16.75,17.3,16.75,16.75,-,0.15,4513754,76694491.0,657444,0,4768,1552444,0,5000,895000,0,232
20260911,00915,凱基優選高股息30,32.75,33.03,32.51,32.92,+,0.1,2600602,85184968.0,148000,0,494969,183000,0,2217128,35000,0,1722159
20260911,2464,盟立,187.0,192.0,183.0,188.5,-,5.0,10923447,2051620363.0,794004,0,-152150,4799079,0,212292,4005075,0,364442
20260911,3044,健鼎,494.0,514.0,490.0,508.0,+,5.0,2664934,1347068460.0,292906,342942,5016,1357359,347000,31687,1064453,4058,26671
20260911,1609,大亞,37.3,38.0,37.2,37.85,+,0.1,2422552,91310504.0,630901,0,1369,1175408,0,13480,544507,0,12111
