tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20250908,2344,華邦電,24.65,24.8,22.75,24.6,+,2.05,436611844,10572092448.0,38792337,22000,3035529,108801450,470000,15314261,70009113,448000,12278732
20250908,00940,元大台灣價值高息,9.34,9.39,9.32,9.38,+,0.1,50326649,470980224.0,5467805,0,33307078,5907000,0,35757078,439195,0,2450000
20250908,0056,元大高股息,35.3,35.45,35.23,35.41,+,0.3,49259569,1740794785.0,15485951,140000,16234641,15875588,140000,16352823,389637,0,118182
20250908,00878,國泰永續高股息,20.59,20.67,20.56,20.64,+,0.14,53717919,1107456836.0,14443274,0,8560182,14883070,0,14415558,439796,0,5855376
20250908,00929,復華台灣科技優息,17.95,18.0,17.88,17.95,+,0.1,26081475,468219471.0,2863822,0,19003102,3646586,0,19900959,782764,0,897857
20250908,0050,元大台灣50,53.4,53.55,53.25,53.35,+,0.5,61781569,3297972688.0,16162131,-2300000,1611082,18756829,0,9988119,2594698,2300000,8377037
20250908,2330,台積電,1195.0,1195.0,1180.0,1180.0,,0.0,28393035,33731539720.0,12400202,30943,127296,17611259,290000,496355,5211057,259057,369059
20250908,1314,中石化,7.45,7.84,7.44,7.65,+,0.41,38771547,297412450.0,10295060,0,226992,16822000,0,511000,6526940,0,284008
20250908,2890,永豐金,24.5,24.8,24.45,24.75,+,0.45,31845366,784760717.0,13959201,-159407,-3457107,21483701,0,166893,7524500,159407,3624000
20250908,00939,統一台灣高息動能,13.84,13.91,13.82,13.87,+,0.06,12320206,170842566.0,654000,0,9244821,768000,0,11002339,114000,0,1757518
20250908,3481,群創,13.6,13.9,13.6,13.75,+,0.25,52598171,724178120.0,6947500,-19000,1607776,24590500,0,1966776,17643000,19000,359000
20250908,00891,中信關鍵半導體,18.03,18.07,17.91,18.04,+,0.27,11666670,210291025.0,2250000,0,5978852,2399000,0,7294606,149000,0,1315754
20250908,2027,大成鋼,37.65,38.8,37.6,38.8,+,1.3,23590019,903968555.0,10004391,-3247000,998240,11493008,0,1558973,1488617,3247000,560733
20250908,2634,漢翔,65.5,67.2,63.0,66.5,+,1.7,71936650,4693064173.0,6494730,2000,1178324,18616730,2000,2672819,12122000,0,1494495
20250908,00927,群益半導體收益,18.48,18.56,18.4,18.52,+,0.32,9726734,179854156.0,970313,0,6575123,1065000,0,8199378,94687,0,1624255
20250908,2610,華航,21.7,21.85,21.55,21.75,+,0.1,15261590,331832464.0,7096200,-130012,48429,11174200,0,167429,4078000,130012,119000
20250908,00961,FT臺灣永續高息,9.04,9.1,9.04,9.07,+,0.05,9164912,83123892.0,964000,0,5967118,987000,0,6003224,23000,0,36106
20250908,2887,台新新光金,17.1,17.15,16.95,17.1,,0.0,35880615,612532153.0,7679118,-535503,-505002,21043878,0,300000,13364760,535503,805002
20250908,00946,群益科技高息成長,10.2,10.23,10.15,10.2,+,0.09,10145595,103457885.0,426000,0,6189210,669000,0,8803253,243000,0,2614043
20250908,00713,元大台灣高息低波,51.55,51.75,51.5,51.6,+,0.1,16113139,831491525.0,4571434,490000,1271000,4726434,600000,6027000,155000,110000,4756000
20250908,00882,中信中國高股息,14.06,14.1,14.03,14.07,+,0.1,13789188,193842528.0,690000,0,4888576,886000,0,7316000,196000,0,2427424
20250908,3605,宏致,79.5,82.5,79.5,82.5,+,7.5,24361603,1998401783.0,5310850,0,52837,6856000,0,95020,1545150,0,42183
20250908,00903,富邦元宇宙,16.1,16.13,16.03,16.03,-,0.07,5253838,84354432.0,348000,0,4803918,370000,0,4837885,22000,0,33967
20250908,2303,聯電,41.6,41.65,41.25,41.6,+,0.4,16976897,704453190.0,5774892,-1112292,344532,10457892,0,858008,4683000,1112292,513476
20250908,00830,國泰費城半導體,45.4,45.45,45.29,45.33,+,0.34,7787649,353232389.0,2785559,0,2181979,3076559,0,3049000,291000,0,867021
20250908,2313,華通,76.6,76.7,74.8,75.4,-,0.4,17614009,1330416313.0,5851780,-922000,-363067,9671000,0,193054,3819220,922000,556121
