tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260514,00919,群益台灣精選高息,25.68,25.94,25.62,25.89,+,0.34,145097415,3749818405.0,16331755,0,80120557,26847907,0,89641610,10516152,0,9521053
20260514,2344,華邦電,127.0,134.0,124.5,134.0,+,12.0,419382102,54731980386.0,24008884,16323000,2043922,116227432,16377000,4738474,92218548,54000,2694552
20260514,2027,大成鋼,38.25,40.5,38.1,39.8,+,1.7,57508095,2292360737.0,34683783,-905000,269170,45914430,900000,1387270,11230647,1805000,1118100
20260514,2303,聯電,102.0,108.0,98.8,108.0,+,9.6,333998329,35198319119.0,24455026,5303836,3459826,114271612,11463000,5464214,89816586,6159164,2004388
20260514,00918,大華優利高填息30,25.77,25.95,25.72,25.87,+,0.39,33541670,867631421.0,9446000,0,15018365,11204000,0,18462554,1758000,0,3444189
20260514,00929,復華台灣科技優息,26.02,26.2,25.83,26.1,+,0.43,45008914,1173111485.0,10370107,0,13980407,14388107,0,24811154,4018000,0,10830747
20260514,00940,元大台灣價值高息,11.2,11.26,11.15,11.17,,0.0,40964542,458786644.0,2791005,0,20706136,8901005,0,28373726,6110000,0,7667590
20260514,2367,燿華,62.3,66.9,62.1,65.0,+,3.8,58077447,3804416415.0,19868985,0,530063,28857005,0,702759,8988020,0,172696
20260514,6770,力積電,61.8,63.4,60.8,62.2,+,1.7,196451270,12220164175.0,16960594,1906000,1302847,73126758,1932000,1670375,56166164,26000,367528
20260514,2313,華通,242.0,253.0,239.5,245.5,+,8.5,66767474,16531271108.0,17869204,355000,603280,31761800,442000,994642,13892596,87000,391362
20260514,6116,彩晶,11.25,11.3,10.3,10.4,-,0.85,191343134,2053141170.0,15068833,0,-971434,74306983,0,507837,59238150,0,1479271
20260514,2355,敬鵬,51.6,56.1,51.5,53.9,+,2.6,35065927,1902329034.0,13045300,-7000,961271,18935600,0,1186025,5890300,7000,224754
20260514,2356,英業達,53.5,53.9,51.6,53.2,+,0.4,80235506,4241637244.0,13922760,-164000,-410521,38878567,2000,701522,24955807,166000,1112043
20260514,3045,台灣大,111.5,115.0,111.5,115.0,+,3.0,20362934,2322053517.0,13086457,563000,-363450,15584729,1123000,164550,2498272,560000,528000
20260514,00713,元大台灣高息低波,55.2,55.65,55.2,55.55,+,0.4,16367752,908343495.0,1658970,0,10054106,3225060,0,10810106,1566090,0,756000
20260514,0056,元大高股息,45.51,45.65,45.15,45.15,,0.0,35738811,1620104965.0,-3947420,0,14611895,2632333,0,16286292,6579753,0,1674397
20260514,2492,華新科,220.0,220.0,215.5,220.0,+,20.0,29663284,6517701634.0,8422962,-2000,219554,11344174,0,1419267,2921212,2000,1199713
20260514,3048,益登,48.5,51.0,46.6,51.0,+,4.55,34119735,1705462240.0,8141641,0,436924,12625062,0,686974,4483421,0,250050
