tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260506,00919,群益台灣精選高息,24.68,24.96,24.61,24.91,+,0.71,297928457,7397419542.0,102089942,0,120645912,123320493,0,127765871,21230551,0,7119959
20260506,2317,鴻海,246.5,253.0,245.0,252.0,+,12.5,240330399,59900737351.0,100890527,1761301,1350686,147821828,1803940,3569335,46931301,42639,2218649
20260506,3481,群創,27.8,28.9,26.8,28.1,+,0.85,845750567,23605850447.0,78310834,46900,12993556,319869556,46900,18618341,241558722,0,5624785
20260506,00918,大華優利高填息30,23.96,24.35,23.96,24.34,+,0.56,72081376,1746748594.0,24255010,0,38725155,25638210,0,40325482,1383200,0,1600327
20260506,0056,元大高股息,43.59,43.9,43.16,43.86,+,1.24,106691262,4654946006.0,38937599,0,17660832,60717834,0,18364374,21780235,0,703542
20260506,2303,聯電,88.5,91.4,87.8,91.4,+,8.3,256466477,23167422653.0,47825435,3740394,2270947,92779622,7151000,5738978,44954187,3410606,3468031
20260506,00940,元大台灣價值高息,10.84,10.87,10.72,10.85,+,0.17,74600534,806945624.0,-5842090,0,45950853,8172000,0,53637100,14014090,0,7686247
20260506,2344,華邦電,108.5,108.5,104.0,108.5,+,9.7,241792428,26122297735.0,32736740,2786000,1631802,56889517,2794000,4154882,24152777,8000,2523080
20260506,2883,凱基金,21.95,22.3,21.95,22.2,+,0.4,68298084,1513994111.0,40519802,-7207000,-220591,53597363,1000000,642086,13077561,8207000,862677
20260506,2301,光寶科,175.0,187.0,173.5,185.0,+,14.0,90200922,16257089915.0,31309464,4455,1256459,65691652,94265,2401677,34382188,89810,1145218
20260506,00929,復華台灣科技優息,24.23,24.53,23.79,24.4,+,0.84,86212744,2087952112.0,-6075582,0,35155780,20189218,0,51533406,26264800,0,16377626
20260506,3231,緯創,143.5,146.5,142.5,146.5,+,4.5,71828870,10398998929.0,25838786,39000,1706937,37648154,109000,2840648,11809368,70000,1133711
20260506,2892,第一金,28.6,29.0,28.45,28.8,+,0.4,46380669,1337011331.0,26611481,323000,244645,42063579,350000,324645,15452098,27000,80000
20260506,2337,旺宏,173.0,176.5,166.5,172.0,+,11.5,258575938,44576971453.0,13420951,7446000,1451495,81435230,7584000,2553666,68014279,138000,1102171
20260506,2408,南亞科,282.0,282.0,270.5,282.0,+,25.5,149468917,41976574062.0,10297174,5844541,1678029,24083010,5861541,3723775,13785836,17000,2045746
