tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260618,00919,群益台灣精選高息,30.52,30.94,30.51,30.81,+,0.46,172963808,5328993821.0,66330042,0,36209018,76459699,0,49997196,10129657,0,13788178
20260618,2409,友達,27.45,28.6,26.05,28.15,+,1.9,828311957,22785902829.0,52384372,-120000,4705322,278181550,122000,8244203,225797178,242000,3538881
20260618,2890,永豐金,37.6,39.9,37.2,39.8,+,3.45,148015065,5822871817.0,23485793,22670088,-333768,111398228,22757000,357794,87912435,86912,691562
20260618,1301,台塑,48.4,51.8,48.4,51.7,+,3.75,188508912,9689626723.0,142290326,-107362798,375053,166578616,1207000,1326053,24288290,108569798,951000
20260618,2002,中鋼,18.8,19.1,18.75,19.1,+,0.35,387667193,7393736086.0,319913795,-286095940,811170,365059845,3211000,1126657,45146050,289306940,315487
20260618,2337,旺宏,164.0,171.5,162.5,169.0,+,7.5,126341325,21124021399.0,31388823,-155000,40001,61366558,152000,1270683,29977735,307000,1230682
20260618,1802,台玻,70.3,73.5,69.9,71.3,+,2.0,121469143,8756605361.0,26659152,645000,1084324,52789157,645000,3464640,26130005,0,2380316
20260618,2303,聯電,141.0,146.0,138.5,145.5,+,5.5,307999583,43965121072.0,65777401,-49325866,8305025,156991656,14817000,9819482,91214255,64142866,1514457
20260618,00929,復華台灣科技優息,30.7,31.13,30.69,31.1,+,0.53,32625052,1008088671.0,16325496,0,4496221,18018096,0,8739573,1692600,0,4243352
20260618,8150,南茂,95.5,104.0,95.1,104.0,+,9.1,73251782,7412243362.0,15843777,3099000,1098484,27391917,3099000,1494524,11548140,0,396040
20260618,2610,華航,22.1,22.4,21.8,22.0,+,0.15,100065829,2208675260.0,19462274,7000,-43711,65945305,110000,128772,46483031,103000,172483
20260618,6770,力積電,71.5,75.3,70.7,74.2,+,4.0,245700060,17947697838.0,14672197,1746000,2189116,85303834,1748000,2866335,70631637,2000,677219
20260618,00940,元大台灣價值高息,12.6,12.72,12.6,12.7,+,0.17,25220248,319613588.0,5790655,0,12391374,6060655,0,14947110,270000,0,2555736
20260618,2449,京元電子,287.0,308.5,287.0,308.5,+,28.0,52543047,16053690850.0,17378936,-1515000,1844975,23811283,3047000,2306373,6432347,4562000,461398
20260618,00918,大華優利高填息30,31.71,32.06,31.6,32.0,,0.0,90941020,2893040303.0,20340075,0,-3664922,24749800,0,20396032,4409725,0,24060954
20260618,0050,元大台灣50,107.0,107.45,106.65,107.3,+,1.3,78557448,8411642386.0,14338704,2200000,-846548,20395512,2200000,12608180,6056808,0,13454728
20260618,2426,鼎元,75.7,81.8,75.7,81.8,+,7.4,39099178,3167910606.0,12412175,0,106860,16468882,0,167860,4056707,0,61000
20260618,00878,國泰永續高股息,33.45,33.71,33.45,33.67,+,0.4,37481091,1259342934.0,6340798,0,6119067,7356978,0,11680083,1016180,0,5561016
20260618,2892,第一金,32.5,32.8,32.25,32.6,+,0.1,75198702,2447816011.0,-8947028,20339405,164113,41495479,20742000,202000,50442507,402595,37887
20260618,0056,元大高股息,52.4,52.85,52.4,52.8,+,0.85,33652479,1772299362.0,8196851,0,2483246,10566985,0,3090253,2370134,0,607007
20260618,2323,中環,11.35,11.75,11.25,11.75,+,0.5,24286129,279761719.0,8395438,0,865393,16510317,0,909393,8114879,0,44000
20260618,5880,合庫金,24.75,25.0,24.7,24.75,,0.0,33174894,822898431.0,11374001,-2645081,98000,23847577,0,99000,12473576,2645081,1000
