tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260827,00858,永豐美國500大,35.87,35.92,35.82,35.84,+,0.02,153000,5488040.0,0,0,-58891,0,0,26000,0,0,84891
20260827,00877,復華中國5G,36.88,38.06,36.88,37.65,+,0.84,3314000,124801820.0,96950,0,1563356,273000,0,2170645,176050,0,607289
20260827,00886,永豐美國科技,46.58,47.01,46.58,47.01,+,0.28,22000,1033390.0,0,0,2277,0,0,22277,0,0,20000
20260827,00887,永豐中國科技50大,16.27,16.4,16.15,16.3,+,0.14,4508000,73431340.0,835000,0,535754,1113000,0,1710841,278000,0,1175087
20260827,00888,永豐台灣ESG,33.1,33.29,32.88,32.91,-,0.06,3422000,113036300.0,63092,0,1030825,427100,0,1374753,364008,0,343928
20260827,00928,中信上櫃ESG 30,32.96,32.96,32.47,32.69,+,0.32,264000,8618660.0,-21000,0,124419,1000,0,168370,22000,0,43951
20260827,00955,中信日本商社,15.59,15.59,15.42,15.42,-,0.16,1319000,20385630.0,584020,0,-26175,610020,0,155000,26000,0,181175
20260827,1259,安心,62.2,62.6,62.2,62.5,-,1.0,10000,625100.0,4000,0,0,4000,0,4000,0,0,4000
20260827,1264,德麥,252.5,252.5,251.5,252.0,,0.0,30000,7560000.0,-5975,0,-11143,2025,0,4000,8000,0,15143
20260827,1268,漢來美食,182.0,182.0,181.0,181.0,,0.0,13000,2357000.0,-1000,0,0,0,0,0,1000,0,0
20260827,1294,漢田生技,54.5,54.8,54.5,54.8,-,0.5,38000,2077500.0,6000,0,0,7000,0,0,1000,0,0
20260827,1295,生合,46.5,46.5,46.25,46.5,,0.0,20000,928300.0,-1000,0,-5000,1000,0,0,2000,0,5000
20260827,1336,台翰,16.6,17.2,16.5,17.05,+,0.55,413000,6981300.0,66285,0,-7000,114448,0,9000,48163,0,16000
20260827,1565,精華,98.0,101.0,97.8,98.9,+,2.6,442000,43895500.0,34487,0,1331,125487,0,8431,91000,0,7100
20260827,1569,濱川,45.05,45.05,44.35,44.75,+,0.1,216000,9637450.0,36000,0,23,103000,0,23,67000,0,0
20260827,1570,力肯,33.5,33.8,33.3,33.8,+,0.4,34000,1138600.0,6000,0,0,12000,0,0,6000,0,0
20260827,1580,新麥,107.0,107.0,106.5,107.0,,0.0,27000,2883500.0,4000,0,0,7000,0,0,3000,0,0
20260827,1584,精剛,18.15,18.7,18.15,18.55,+,0.4,713000,13203900.0,243032,0,0,313035,0,0,70003,0,0
20260827,1586,和勤,18.2,18.2,17.95,18.05,-,0.05,473000,8553650.0,-53787,0,0,18213,0,0,72000,0,0
20260827,1591,駿吉-KY,36.2,36.4,35.35,35.5,-,0.05,168000,6003000.0,0,0,0,35000,0,0,35000,0,0
20260827,1593,祺驊,31.95,32.0,31.9,32.0,,0.0,21000,670350.0,1000,0,0,1000,0,0,0,0,0
