tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260401,00858,永豐美國500大,31.61,31.61,31.5,31.6,+,0.6,714000,22545280.0,-1969,0,-57800,31,0,393000,2000,0,450800
20260401,00877,復華中國5G,27.8,27.97,27.5,27.81,+,0.48,2543000,70488900.0,201000,0,-315349,321000,0,697904,120000,0,1013253
20260401,00886,永豐美國科技,33.37,34.34,33.37,34.15,+,1.05,5000,169570.0,0,0,2052,0,0,2052,0,0,0
20260401,00887,永豐中國科技50大,12.15,12.27,12.14,12.26,+,0.27,4876000,59508030.0,895000,0,1011952,1003000,0,2212440,108000,0,1200488
20260401,00888,永豐台灣ESG,22.7,23.11,22.7,23.09,+,0.88,613000,14076310.0,17000,0,315028,22000,0,445228,5000,0,130200
20260401,00928,中信上櫃ESG 30,24.03,24.25,24.0,24.24,+,1.35,246000,5948470.0,3000,0,68982,4000,0,201209,1000,0,132227
20260401,00955,中信日本商社,15.95,16.05,15.92,16.04,+,0.51,9384000,149926920.0,-83000,0,3750597,99000,0,5134594,182000,0,1383997
20260401,1240,茂生農經,59.4,59.5,59.2,59.3,+,0.2,23000,1363500.0,8000,0,0,11000,0,0,3000,0,0
20260401,1264,德麥,280.0,280.5,279.5,279.5,+,1.0,16000,4480000.0,3000,0,0,4000,0,0,1000,0,0
20260401,1268,漢來美食,157.5,158.5,156.5,157.5,+,1.5,61000,9605000.0,14000,0,0,18000,0,0,4000,0,0
20260401,1294,漢田生技,80.4,81.1,80.3,81.1,+,1.0,29000,2339200.0,-2000,0,0,0,0,0,2000,0,0
20260401,1295,生合,64.2,64.9,64.0,64.8,+,0.9,35000,2251300.0,3000,0,399,13000,0,399,10000,0,0
20260401,1336,台翰,14.05,14.15,14.0,14.05,+,0.1,125000,1755450.0,1000,0,811,6000,0,1000,5000,0,189
20260401,1565,精華,104.5,105.5,103.5,104.5,+,2.0,119000,12424500.0,31000,0,1182,49000,0,3182,18000,0,2000
20260401,1569,濱川,50.3,51.4,49.1,50.0,+,1.0,676000,33837900.0,-139000,0,-2030,119000,0,309,258000,0,2339
20260401,1570,力肯,31.75,31.75,31.4,31.6,+,0.4,66000,2079150.0,-17000,0,0,1000,0,0,18000,0,0
20260401,1580,新麥,128.5,129.5,128.5,129.5,+,0.5,30000,3873500.0,-6000,0,-4000,0,0,0,6000,0,4000
20260401,1584,精剛,22.2,22.2,21.85,22.0,+,0.25,522000,11471500.0,337000,0,-11,367000,0,0,30000,0,11
20260401,1586,和勤,22.6,22.8,22.5,22.65,+,0.15,441000,9965650.0,41000,0,4000,74000,0,4000,33000,0,0
20260401,1591,駿吉-KY,40.5,40.8,39.4,40.5,+,2.3,136000,5447250.0,-22000,0,-1,32000,0,0,54000,0,1
20260401,1593,祺驊,33.55,34.55,33.45,34.05,+,0.5,43000,1471850.0,-4000,0,0,2000,0,0,6000,0,0
20260401,1595,川寶,41.0,42.05,41.0,41.4,+,1.3,151000,6280050.0,49000,0,-227,70000,0,0,21000,0,227
20260401,1777,生泰,72.1,72.2,72.0,72.1,-,0.1,12000,865000.0,1000,0,0,1000,0,0,0,0,0
20260401,1781,合世,12.4,12.45,12.2,12.2,-,0.05,23000,281950.0,-1999,0,-11,1,0,0,2000,0,11
20260401,1784,訊聯,78.3,78.4,76.9,78.1,+,2.4,162000,12588900.0,57000,0,968,85000,0,5000,28000,0,4032
20260401,1785,光洋科,95.9,96.0,90.7,91.9,+,2.4,34775000,3225601900.0,-6098000,-242000,-79049,7864000,0,37985,13962000,242000,117034
20260401,1788,杏昌,136.5,136.5,136.0,136.5,,0.0,33000,4502000.0,1000,0,0,4000,0,0,3000,0,0
20260401,1796,金穎生技,33.75,37.0,33.75,37.0,+,3.35,48000,1751950.0,30000,0,0,30000,0,0,0,0,0
20260401,1799,易威,37.4,37.45,36.7,37.45,+,0.8,65000,2409950.0,-3000,0,0,0,0,0,3000,0,0
20260401,1813,寶利徠,13.45,13.45,13.4,13.45,+,0.05,12000,161000.0,-1000,0,0,0,0,0,1000,0,0
20260401,1815,富喬,101.0,102.5,98.1,98.7,+,2.9,29317000,2929069600.0,-3384756,-549000,245887,6164894,24000,770513,9549650,573000,524626
20260401,2061,風青,16.35,17.0,16.35,16.95,+,0.5,114000,1902600.0,-11000,0,0,11000,0,0,22000,0,0
20260401,2063,世鎧,27.0,27.0,26.4,26.65,-,0.35,13000,347200.0,-2000,0,0,0,0,0,2000,0,0
20260401,2065,世豐,30.95,30.95,30.0,30.05,,0.0,105000,3174650.0,-31000,0,0,3000,0,5000,34000,0,5000
20260401,2066,世德,50.0,50.3,49.0,49.1,,0.0,8000,395100.0,-1000,0,0,0,0,0,1000,0,0
