tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260513,00858,永豐美國500大,35.6,35.67,35.57,35.67,+,0.03,1160000,41340480.0,499000,0,351885,510000,0,456385,11000,0,104500
20260513,00877,復華中國5G,38.61,40.34,38.61,40.34,+,1.22,3987000,157985580.0,215000,0,812633,674000,0,1974071,459000,0,1161438
20260513,00886,永豐美國科技,42.52,42.52,42.44,42.44,-,0.28,2000,84960.0,0,0,0,0,0,1000,0,0,1000
20260513,00887,永豐中國科技50大,16.01,16.59,16.0,16.59,+,0.4,10176000,165856380.0,-420000,0,-969709,1179000,0,1430963,1599000,0,2400672
20260513,00888,永豐台灣ESG,30.28,30.48,30.0,30.31,-,0.47,6719000,202921910.0,-525800,0,1508282,694200,0,3076216,1220000,0,1567934
20260513,00928,中信上櫃ESG 30,36.8,37.24,36.21,36.92,-,0.52,3443000,126630310.0,11000,0,-12899,73000,0,3134130,62000,0,3147029
20260513,00955,中信日本商社,16.33,16.77,16.33,16.68,+,0.62,18571000,308886860.0,4137000,0,7960769,4380000,0,9175307,243000,0,1214538
20260513,1240,茂生農經,57.4,58.4,57.4,58.1,+,0.4,40000,2320000.0,-9000,0,0,7000,0,0,16000,0,0
20260513,1264,德麥,273.0,274.0,271.5,271.5,-,1.5,81000,22069000.0,21050,0,-57000,24050,0,0,3000,0,57000
20260513,1268,漢來美食,160.0,160.0,159.0,159.0,-,0.5,21000,3343500.0,69,0,0,2069,0,0,2000,0,0
20260513,1294,漢田生技,78.5,78.9,78.3,78.4,-,1.0,21000,1647500.0,-3000,0,0,1000,0,0,4000,0,0
20260513,1295,生合,51.0,52.5,51.0,52.0,+,1.0,98000,5051400.0,31000,0,0,54000,0,0,23000,0,0
20260513,1336,台翰,13.8,13.8,13.65,13.65,-,0.15,68000,932250.0,-20000,0,0,0,0,0,20000,0,0
