tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260309,00858,永豐美國500大,31.8,31.85,31.68,31.85,-,0.77,2265000,71971320.0,-272000,0,-280129,21000,0,899968,293000,0,1180097
20260309,00877,復華中國5G,27.0,27.5,26.16,26.61,-,1.22,4217000,112037460.0,-190000,0,706474,892000,0,1605150,1082000,0,898676
20260309,00886,永豐美國科技,33.81,33.81,33.81,33.81,-,1.16,10000,338100.0,0,0,-496,0,0,10110,0,0,10606
20260309,00887,永豐中國科技50大,12.65,12.7,12.35,12.58,-,0.34,9438000,117849240.0,499000,0,2837827,1331000,0,3464840,832000,0,627013
20260309,00888,永豐台灣ESG,21.99,22.7,21.35,22.12,-,1.15,2115000,46387800.0,-64980,0,-337125,113020,0,952297,178000,0,1289422
20260309,00928,中信上櫃ESG 30,21.33,21.33,20.5,21.0,-,1.65,487000,10201320.0,0,0,-297109,11000,0,90000,11000,0,387109
20260309,00955,中信日本商社,14.61,14.72,14.39,14.72,-,0.68,26153000,380597500.0,323555,0,-5282766,3104555,0,4938000,2781000,0,10220766
20260309,1240,茂生農經,60.0,60.0,58.1,58.9,+,0.1,17000,998900.0,-2000,0,0,1000,0,0,3000,0,0
20260309,1259,安心,60.3,60.7,60.0,60.5,+,0.2,11000,663900.0,-4000,0,0,0,0,0,4000,0,0
20260309,1264,德麥,278.5,279.0,276.5,278.0,-,3.0,34000,9438500.0,-6000,0,0,1000,0,0,7000,0,0
20260309,1268,漢來美食,158.0,158.5,155.5,158.0,-,3.5,76000,11934500.0,-16000,0,0,2000,0,0,18000,0,0
20260309,1294,漢田生技,87.1,95.3,85.9,89.6,+,2.4,824000,75077600.0,-54000,0,-8891,121000,0,109,175000,0,9000
20260309,1295,生合,72.5,72.5,69.9,72.0,-,1.5,80000,5672300.0,25000,0,-27,42000,0,17,17000,0,44
20260309,1336,台翰,14.55,14.7,14.3,14.4,-,0.75,127000,1833900.0,-8000,0,-11,8000,0,6000,16000,0,6011
20260309,1565,精華,107.0,107.0,105.5,106.5,-,3.5,189000,20071500.0,-53999,0,-3,19001,0,0,73000,0,3
20260309,1569,濱川,49.0,50.8,47.1,48.5,-,3.8,2577000,124681450.0,217001,0,-37570,714001,0,31000,497000,0,68570
20260309,1570,力肯,30.45,30.45,30.05,30.15,-,0.6,127000,3832600.0,-57999,0,828,2001,0,1000,60000,0,172
20260309,1580,新麥,128.0,128.0,126.5,127.5,-,2.5,104000,13223000.0,-20999,0,0,12001,0,0,33000,0,0
20260309,1584,精剛,22.8,22.8,22.0,22.2,-,1.5,1186000,26290950.0,-141000,0,14655,343000,0,18000,484000,0,3345
20260309,1586,和勤,23.5,23.7,22.85,23.15,-,0.4,413000,9539850.0,-2000,0,0,59000,0,0,61000,0,0
20260309,1591,駿吉-KY,45.45,45.45,42.85,44.05,-,2.25,193000,8456050.0,-45999,0,-557,44001,0,1000,90000,0,1557
20260309,1593,祺驊,34.2,35.4,33.0,35.35,+,0.9,274000,9441650.0,-20000,0,-4199,36000,0,5077,56000,0,9276
20260309,1595,川寶,39.2,39.2,37.0,39.2,-,1.35,243000,9268650.0,-70000,0,2058,46000,0,2059,116000,0,1
20260309,1599,宏佳騰,27.0,27.0,26.0,26.15,-,0.85,44000,1154150.0,1000,0,0,1000,0,0,0,0,0
20260309,1777,生泰,71.5,73.5,70.0,70.6,-,0.9,60000,4247700.0,-8000,0,0,1000,0,1000,9000,0,1000
20260309,1781,合世,12.2,12.25,12.0,12.1,-,0.4,89000,1075850.0,0,0,-167,4000,0,0,4000,0,167
20260309,1784,訊聯,91.5,91.5,87.0,88.7,-,5.3,524000,46489900.0,10000,0,-50482,180000,0,9000,170000,0,59482
20260309,1785,光洋科,63.0,69.8,62.3,68.0,+,1.7,48592000,3218607800.0,5598587,0,394657,14270050,0,710018,8671463,0,315361
20260309,1788,杏昌,136.0,136.5,135.0,136.0,-,0.5,33000,4473500.0,-7000,0,0,0,0,0,7000,0,0
20260309,1796,金穎生技,41.3,41.3,40.0,40.0,-,1.6,21000,851650.0,-6000,0,0,0,0,0,6000,0,0
20260309,1799,易威,28.0,29.3,27.65,29.25,+,0.25,169000,4795100.0,46000,0,108,53000,0,108,7000,0,0
20260309,1815,富喬,95.4,100.0,95.4,97.1,-,8.9,13049000,1253980400.0,-536835,0,-1225356,417165,0,232195,954000,0,1457551
20260309,2035,唐榮,27.8,28.5,27.5,28.4,-,0.25,8000,223500.0,1000,0,0,1000,0,0,0,0,0
20260309,2061,風青,16.15,17.65,16.15,17.65,+,0.25,273000,4677550.0,-21000,0,-1,55000,0,0,76000,0,1
20260309,2063,世鎧,26.9,26.9,25.8,25.9,-,1.1,57000,1478700.0,6000,0,0,7000,0,0,1000,0,0
20260309,2065,世豐,29.7,29.7,29.05,29.35,-,0.35,133000,3890500.0,13001,0,-9,24001,0,3000,11000,0,3009
20260309,2066,世德,49.95,49.95,48.3,48.55,-,1.85,45000,2192150.0,1000,0,0,9000,0,0,8000,0,0
20260309,2067,嘉鋼,8.19,8.96,8.19,8.65,-,0.45,192000,1587380.0,-2000,0,-26,0,0,574,2000,0,600
20260309,2070,精湛,38.85,38.85,36.35,37.05,-,2.55,262000,9721400.0,-48000,0,30,34000,0,3000,82000,0,2970
20260309,2221,大甲,31.2,31.25,30.0,31.0,-,0.5,77000,2384400.0,-2000,0,56000,1000,0,56000,3000,0,0
20260309,2230,泰茂,32.9,36.7,32.9,36.6,+,3.2,953000,33845350.0,18000,0,0,44000,0,0,26000,0,0
20260309,2596,綠意,32.1,32.25,31.3,31.7,-,0.85,127000,4042000.0,5000,0,0,26000,0,0,21000,0,0
20260309,2640,大車隊,124.5,129.5,124.0,129.5,+,5.5,260000,33267000.0,63000,0,0,104000,0,0,41000,0,0
20260309,2641,正德,18.5,19.0,17.9,18.6,-,0.8,5988000,110811050.0,-689000,0,-188724,1565000,0,111005,2254000,0,299729
20260309,2643,捷迅,70.0,70.0,68.6,70.0,-,0.6,101000,6995100.0,-11000,0,0,7000,0,0,18000,0,0
20260309,2718,全心投控,45.5,46.8,45.5,46.7,-,2.4,44000,2029050.0,6000,0,-1865,9000,0,1000,3000,0,2865
20260309,2726,雅茗-KY,10.05,10.15,9.91,9.94,-,0.26,45000,447610.0,0,0,0,6000,0,0,6000,0,0
20260309,2729,瓦城,164.5,164.5,162.0,163.5,-,4.0,40000,6509500.0,-5000,0,0,5000,0,0,10000,0,0
20260309,2732,六角,62.5,62.5,62.1,62.2,-,1.3,22000,1369600.0,1000,0,53,2000,0,53,1000,0,0
20260309,2734,易飛網,16.1,16.4,15.45,16.0,-,0.4,173000,2734300.0,-23000,0,161,25000,0,12000,48000,0,11839
20260309,2736,富野,12.8,12.8,12.6,12.6,-,0.45,50000,633050.0,-7000,0,100,3000,0,1000,10000,0,900
20260309,2743,山富,72.6,72.7,70.7,71.9,-,2.2,162000,11563100.0,-53000,0,6370,25000,0,14130,78000,0,7760
20260309,2745,五福,100.5,101.5,99.9,101.0,-,3.0,169000,16960100.0,-2000,0,-3000,30000,0,0,32000,0,3000
20260309,2751,王座,57.5,57.5,56.0,57.0,-,0.7,13000,735400.0,-2000,0,0,0,0,0,2000,0,0
20260309,2754,亞洲藏壽司,74.1,74.1,72.1,72.1,-,2.6,36000,2608100.0,-6000,0,0,1000,0,0,7000,0,0
20260309,2755,揚秦,135.5,141.5,135.5,140.5,+,0.5,135000,18621500.0,44000,0,7000,61000,0,7000,17000,0,0
20260309,2916,滿心,47.0,47.1,46.55,47.1,-,0.25,76000,3565050.0,1000,0,0,3000,0,0,2000,0,0
20260309,3066,李洲,15.7,17.7,15.7,15.75,-,1.4,1763000,29170950.0,-5000,0,-119,204000,0,10000,209000,0,10119
20260309,3071,協禧,23.25,23.25,22.35,22.7,-,1.5,232000,5290550.0,-54000,0,13779,48000,0,15000,102000,0,1221
20260309,3073,天方能源,28.95,29.95,27.2,29.3,-,0.8,216000,6160700.0,4000,0,-673,53000,0,327,49000,0,1000
20260309,3078,僑威,58.0,58.9,56.6,58.4,-,2.0,1416000,82094700.0,-353600,14000,-10475,413400,14000,11890,767000,0,22365
20260309,3081,聯亞,1350.0,1430.0,1350.0,1350.0,-,150.0,2767000,3785110000.0,-676825,256000,-38252,472775,271000,110225,1149600,15000,148477
20260309,3083,網龍,27.55,28.4,27.55,28.25,-,1.25,152000,4261700.0,32000,0,392,57000,0,2000,25000,0,1608
20260309,3086,華義,217.0,233.0,217.0,223.0,-,12.5,107000,24113500.0,-7000,0,4645,36000,0,5000,43000,0,355
20260309,3088,艾訊,77.5,78.5,75.8,77.2,-,3.7,387000,29865800.0,-101000,0,73,91000,0,4253,192000,0,4180
20260309,3093,港建*,31.6,34.0,31.6,34.0,+,2.8,10961000,363747000.0,-175750,0,29052,1607250,0,30052,1783000,0,1000
20260309,3095,及成,31.2,31.85,30.85,31.85,-,0.15,7000,219650.0,-1000,0,239,0,0,239,1000,0,0
20260309,3105,穩懋,269.0,269.0,269.0,269.0,-,29.5,2567000,690523000.0,-12477,0,-179050,335565,0,21022,348042,0,200072
20260309,3114,好德,24.95,25.25,24.65,24.75,-,0.85,39000,968350.0,-1000,0,0,2000,0,0,3000,0,0
20260309,3115,富榮綱,9.95,9.96,9.94,9.96,-,0.01,8000,79600.0,-999,0,0,1,0,0,1000,0,0
20260309,3118,進階,33.3,33.4,33.1,33.25,-,0.5,33000,1097200.0,1001,0,0,2001,0,0,1000,0,0
20260309,3122,笙泉,25.35,25.35,24.3,24.6,-,1.85,142000,3492400.0,36000,0,-87,51000,0,1000,15000,0,1087
20260309,3128,昇銳,24.6,24.75,23.85,24.1,-,1.45,317000,7658600.0,-13999,0,-1,107001,0,0,121000,0,1
20260309,3131,弘塑,1785.0,1790.0,1735.0,1785.0,-,125.0,735000,1297650000.0,-24889,0,-75671,350004,0,19245,374893,0,94916
20260309,3141,晶宏,42.5,43.25,41.75,42.5,-,3.15,407000,17259100.0,-102000,0,-1963,77000,0,7000,179000,0,8963
20260309,3147,大綜,179.0,181.0,172.5,177.0,-,10.5,614000,108122500.0,27000,0,-1451,127000,0,12884,100000,0,14335
20260309,3152,璟德,133.5,134.0,131.0,131.0,-,14.5,606000,79719500.0,-56000,0,-29384,105000,0,2000,161000,0,31384
20260309,3158,嘉實,88.6,91.3,86.8,91.3,+,2.7,27000,2374300.0,-3000,0,0,0,0,0,3000,0,0
20260309,3162,精確,53.1,55.0,53.0,54.8,-,2.8,1536000,82936900.0,-265000,0,653,271000,0,9000,536000,0,8347
20260309,3163,波若威,651.0,657.0,651.0,651.0,-,72.0,1155000,752634000.0,106430,0,-7000,148100,0,15000,41670,0,22000
