tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260824,00858,永豐美國500大,35.76,35.88,35.72,35.76,+,0.02,384000,13740190.0,-31900,0,16944,4100,0,172000,36000,0,155056
20260824,00877,復華中國5G,38.01,38.2,36.09,36.09,-,2.02,4680000,171483620.0,4000,0,-2994155,432000,0,351018,428000,0,3345173
20260824,00886,永豐美國科技,46.65,46.65,46.65,46.65,+,0.07,80000,3732000.0,0,0,-517,0,0,80000,0,0,80517
20260824,00887,永豐中國科技50大,16.55,16.55,15.93,15.93,-,0.59,10029000,161484770.0,-599000,0,-5279237,291000,0,887000,890000,0,6166237
20260824,00888,永豐台灣ESG,32.34,32.95,32.34,32.54,+,0.36,4922000,160941740.0,-47820,0,1416854,1090180,0,2302555,1138000,0,885701
20260824,00928,中信上櫃ESG 30,31.85,32.26,31.38,31.4,-,0.3,463000,14805080.0,-5200,0,-156033,53000,0,134000,58200,0,290033
20260824,00955,中信日本商社,15.44,15.62,15.39,15.62,+,0.26,3901000,60481730.0,283000,0,2840774,319000,0,2996973,36000,0,156199
20260824,1240,茂生農經,57.1,57.1,57.1,57.1,+,0.1,6000,342600.0,-1000,0,0,0,0,0,1000,0,0
20260824,1259,安心,64.8,65.0,63.5,63.7,-,1.3,10000,642400.0,3000,0,1000,4000,0,5000,1000,0,4000
20260824,1264,德麥,255.0,255.0,252.5,253.0,-,2.0,36000,9132500.0,-24000,0,-345,0,0,1000,24000,0,1345
20260824,1268,漢來美食,180.0,182.0,180.0,180.5,+,0.5,15000,2710500.0,-2277,0,0,2000,0,0,4277,0,0
20260824,1294,漢田生技,56.0,56.0,55.1,55.2,-,0.8,37000,2059600.0,2000,0,0,3000,0,0,1000,0,0
20260824,1295,生合,45.2,45.5,45.2,45.3,-,0.25,29000,1315750.0,5000,0,-4000,5000,0,0,0,0,4000
20260824,1336,台翰,17.0,17.05,16.65,16.75,-,0.15,278000,4665400.0,10558,0,0,54159,0,0,43601,0,0
20260824,1565,精華,95.2,95.2,93.9,94.4,-,0.6,71000,6695000.0,4000,0,-563,18000,0,0,14000,0,563
20260824,1569,濱川,44.85,45.8,44.25,45.5,+,0.65,483000,21835700.0,103000,0,56,215000,0,2056,112000,0,2000
20260824,1570,力肯,33.5,34.2,33.4,33.45,,0.0,26000,876550.0,4000,0,-354,6000,0,0,2000,0,354
20260824,1580,新麥,107.0,107.5,106.5,107.0,,0.0,49000,5241500.0,-5029,0,-18,4000,0,0,9029,0,18
20260824,1584,精剛,18.2,18.2,17.8,17.8,-,0.4,215000,3860700.0,-89000,0,-36,22000,0,1000,111000,0,1036
20260824,1586,和勤,18.2,18.4,18.2,18.25,+,0.15,522000,9528550.0,176272,0,0,191272,0,0,15000,0,0
20260824,1591,駿吉-KY,36.75,38.85,36.0,36.3,,0.0,394000,14697850.0,-35316,0,0,106408,0,0,141724,0,0
20260824,1595,川寶,64.1,64.5,62.0,62.0,-,0.8,119000,7479200.0,-34979,0,298,24021,0,599,59000,0,301
20260824,1599,宏佳騰,23.05,23.25,22.9,23.1,+,0.05,11000,253100.0,-2000,0,0,0,0,0,2000,0,0
20260824,1742,台蠟,17.5,17.75,17.5,17.75,-,0.05,27000,473100.0,1000,0,0,1000,0,0,0,0,0
20260824,1777,生泰,74.0,74.3,73.6,74.3,+,0.2,38000,2807900.0,5000,0,-17,8000,0,0,3000,0,17
20260824,1780,立弘,25.0,25.1,24.2,25.1,,0.0,95000,2346500.0,-20000,0,0,7000,0,0,27000,0,0
20260824,1781,合世,10.95,10.95,10.85,10.9,,0.0,12000,130650.0,-4000,0,0,0,0,0,4000,0,0
20260824,1784,訊聯,61.6,61.7,61.1,61.1,-,0.3,36000,2211000.0,6739,0,-1684,15739,0,0,9000,0,1684
20260824,1785,光洋科,101.5,104.0,101.5,101.5,+,0.5,2610000,267480000.0,-215666,0,-128,743334,0,18253,959000,0,18381
20260824,1788,杏昌,130.0,131.5,130.0,130.5,+,0.5,39000,5096000.0,-2375,0,-92,1716,0,0,4091,0,92
20260824,1796,金穎生技,29.75,29.95,29.5,29.5,-,0.2,26000,772950.0,-1000,0,0,0,0,0,1000,0,0
20260824,1799,易威,30.15,30.15,29.9,29.9,-,0.3,69000,2069550.0,-14000,0,-35,1000,0,0,15000,0,35
20260824,1813,寶利徠,11.5,11.6,11.5,11.5,,0.0,35000,404500.0,17000,0,0,20000,0,0,3000,0,0
20260824,1815,富喬,113.0,115.5,107.0,107.5,-,4.5,66929000,7415499500.0,-2595391,0,-539234,18017662,0,370132,20613053,0,909366
20260824,2061,風青,50.2,52.5,50.2,51.0,+,0.9,1126000,58217400.0,-8950,0,16826,218300,0,20214,227250,0,3388
20260824,2063,世鎧,24.35,24.35,24.05,24.1,-,0.25,36000,870200.0,0,0,2000,0,0,7000,0,0,5000
20260824,2064,晉椿,12.65,12.75,12.35,12.65,+,0.15,291000,3655750.0,-2000,0,0,142000,0,0,144000,0,0
20260824,2065,世豐,36.5,36.5,36.15,36.2,+,0.1,21000,762200.0,2000,0,0,2000,0,0,0,0,0
20260824,2066,世德,53.0,54.5,53.0,54.3,,0.0,253000,13573600.0,-3000,0,0,20000,0,0,23000,0,0
20260824,2070,精湛,70.2,70.2,65.1,65.1,,0.0,325000,21860600.0,-80084,0,1829,31041,0,2004,111125,0,175
20260824,2221,大甲,59.4,63.3,58.5,63.3,+,5.7,1174000,73700000.0,90501,0,5214,160501,0,9214,70000,0,4000
20260824,2230,泰茂,22.3,23.85,22.3,23.0,,0.0,124000,2851700.0,-6000,0,-1989,41000,0,0,47000,0,1989
