tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260203,00858,永豐美國500大,33.06,33.1,33.0,33.06,+,0.55,1296000,42825250.0,269030,0,117716,269030,0,669676,0,0,551960
20260203,00877,復華中國5G,27.02,27.48,26.63,26.92,-,0.1,5665000,153419780.0,200000,0,229622,975000,0,2050484,775000,0,1820862
20260203,00886,永豐美國科技,36.51,37.39,36.51,37.37,+,0.88,34000,1264710.0,0,0,23355,0,0,33410,0,0,10055
20260203,00887,永豐中國科技50大,12.7,12.9,12.49,12.64,-,0.08,15565000,196806920.0,1723000,0,2119759,2142000,0,4360973,419000,0,2241214
20260203,00888,永豐台灣ESG,22.31,22.36,22.04,22.28,+,0.37,779000,17304690.0,-26000,0,126063,13000,0,488453,39000,0,362390
20260203,00928,中信上櫃ESG 30,21.95,22.05,21.41,21.84,+,0.36,902000,19546520.0,67000,0,27625,99000,0,664631,32000,0,637006
20260203,00955,中信日本商社,14.45,14.66,14.45,14.64,+,0.35,12258000,178672360.0,68000,0,-1630503,191000,0,3457000,123000,0,5087503
20260203,1240,茂生農經,60.1,60.2,59.9,60.1,+,0.2,22000,1321700.0,1000,0,0,2000,0,0,1000,0,0
20260203,1259,安心,59.1,61.3,59.1,60.2,+,1.1,6000,359700.0,0,0,0,1000,0,0,1000,0,0
20260203,1264,德麥,277.5,278.5,277.5,278.5,-,0.5,14000,3890000.0,-4000,0,0,1000,0,0,5000,0,0
20260203,1268,漢來美食,158.5,159.5,158.0,159.5,+,1.5,38000,6033500.0,2000,0,0,3000,0,0,1000,0,0
20260203,1294,漢田生技,75.8,82.3,75.8,78.6,+,3.1,138000,10853000.0,-7000,0,0,8000,0,0,15000,0,0
20260203,1295,生合,79.9,81.1,77.5,79.5,,0.0,88000,6978400.0,-4000,0,0,28000,0,0,32000,0,0
20260203,1336,台翰,16.1,16.15,15.5,15.75,-,0.2,196000,3088800.0,22000,0,0,34000,0,0,12000,0,0
20260203,1565,精華,111.0,113.0,110.5,112.0,+,1.0,82000,9134000.0,-37000,0,-2400,6000,0,0,43000,0,2400
20260203,1569,濱川,52.1,52.6,51.1,51.8,+,0.1,451000,23343000.0,-47000,0,4718,84000,0,8000,131000,0,3282
20260203,1570,力肯,30.35,30.75,30.35,30.65,+,0.3,34000,1039900.0,-2000,0,0,1000,0,0,3000,0,0
20260203,1580,新麥,128.5,130.0,128.0,130.0,+,2.0,50000,6447000.0,5000,0,0,13000,0,0,8000,0,0
20260203,1584,精剛,25.55,25.55,24.55,24.65,-,0.9,4649000,116297200.0,-1660000,0,1905,538000,0,11001,2198000,0,9096
20260203,1586,和勤,24.75,25.05,24.4,24.55,-,0.1,333000,8189950.0,-73000,0,0,24000,0,0,97000,0,0
20260203,1591,駿吉-KY,50.9,51.0,49.15,49.65,-,0.65,190000,9476200.0,-77000,0,0,32000,0,0,109000,0,0
20260203,1593,祺驊,29.3,29.45,29.25,29.25,,0.0,27000,790050.0,1000,0,0,3000,0,0,2000,0,0
20260203,1595,川寶,39.9,40.85,38.5,40.75,+,1.25,244000,9709500.0,31000,0,-780,77000,0,1000,46000,0,1780
20260203,1599,宏佳騰,26.15,26.65,26.0,26.65,+,0.5,27000,706400.0,-5000,0,0,3000,0,0,8000,0,0
20260203,1742,台蠟,16.05,16.95,16.05,16.9,+,0.7,94000,1577750.0,0,0,0,3000,0,0,3000,0,0
20260203,1777,生泰,72.9,72.9,71.8,71.8,-,0.3,15000,1080000.0,-10000,0,0,0,0,0,10000,0,0
20260203,1781,合世,13.25,13.25,12.6,13.0,+,0.05,101000,1295700.0,1000,0,-1,13000,0,0,12000,0,1
20260203,1784,訊聯,97.5,97.5,94.4,94.8,,0.0,215000,20423700.0,-10000,0,-6143,53000,0,108,63000,0,6251
20260203,1785,光洋科,62.0,62.0,59.8,60.1,-,0.8,6520000,394773800.0,-812000,243000,-14675,1446000,243000,71000,2258000,0,85675
20260203,1788,杏昌,136.5,136.5,136.0,136.5,,0.0,11000,1498500.0,1000,0,0,1000,0,0,0,0,0
20260203,1796,金穎生技,44.25,44.25,44.15,44.2,,0.0,10000,442200.0,-1000,0,0,2000,0,0,3000,0,0
20260203,1799,易威,33.0,33.0,32.1,32.55,+,0.15,107000,3462450.0,-32000,0,-45,8000,0,0,40000,0,45
20260203,1815,富喬,89.9,95.7,89.8,95.7,+,8.7,62867000,5875362800.0,3135236,-740000,2081999,15823770,0,2199323,12688534,740000,117324
20260203,2061,風青,19.6,20.25,18.85,19.2,-,0.2,640000,12407150.0,-41000,0,0,80000,0,0,121000,0,0
20260203,2063,世鎧,26.6,26.85,26.4,26.7,-,0.15,14000,373050.0,1000,0,140,1000,0,140,0,0,0
20260203,2065,世豐,31.85,33.75,31.85,32.2,+,0.35,52000,1699600.0,-17000,0,0,5000,0,7000,22000,0,7000
20260203,2066,世德,51.3,52.7,51.3,52.0,+,0.7,9000,466900.0,2000,0,0,4000,0,0,2000,0,0
20260203,2070,精湛,40.75,40.95,39.8,39.9,-,0.8,139000,5592800.0,-25000,0,-35990,15000,0,1231,40000,0,37221
20260203,2221,大甲,30.55,30.55,30.15,30.15,,0.0,20000,604850.0,-5000,0,0,0,0,0,5000,0,0
20260203,2230,泰茂,89.2,89.2,86.3,87.3,-,2.0,232000,20238600.0,-51940,0,-3026,25060,0,0,77000,0,3026
20260203,2596,綠意,34.7,35.0,34.3,34.75,+,0.1,35000,1212250.0,-30000,0,0,1000,0,0,31000,0,0
20260203,2640,大車隊,125.5,125.5,124.0,124.0,-,1.0,65000,8093000.0,-54000,0,0,3000,0,0,57000,0,0
20260203,2641,正德,20.15,20.2,19.85,19.95,-,0.05,1981000,39624500.0,-532000,0,1000,417000,0,13000,949000,0,12000
20260203,2643,捷迅,72.0,72.7,71.9,72.2,+,0.2,35000,2529200.0,-5000,0,0,0,0,0,5000,0,0
20260203,2718,全心投控,48.35,48.7,48.0,48.45,+,0.15,36000,1737450.0,-1000,0,0,1000,0,0,2000,0,0
20260203,2726,雅茗-KY,11.65,11.8,11.55,11.7,-,0.15,31000,362000.0,0,0,0,2000,0,0,2000,0,0
20260203,2729,瓦城,171.0,172.0,170.5,170.5,,0.0,10000,1710000.0,3000,0,0,3000,0,0,0,0,0
20260203,2732,六角,66.5,66.5,66.0,66.0,-,0.2,22000,1457600.0,1000,0,0,3000,0,0,2000,0,0
20260203,2734,易飛網,17.85,17.85,17.7,17.8,,0.0,47000,834800.0,-5000,0,0,2000,0,0,7000,0,0
20260203,2736,富野,13.85,13.95,13.7,13.85,,0.0,115000,1587100.0,-9000,0,581,11000,0,1000,20000,0,419
20260203,2740,天蔥,40.95,42.95,39.15,42.6,+,2.0,39000,1609550.0,2000,0,0,3000,0,0,1000,0,0
20260203,2743,山富,78.8,78.8,77.8,77.8,+,0.1,63000,4917000.0,16000,0,-182,29000,0,0,13000,0,182
20260203,2745,五福,104.5,105.0,103.0,103.5,+,0.5,141000,14601500.0,-31000,0,0,14000,0,0,45000,0,0
20260203,2751,王座,60.2,60.2,59.5,59.6,-,0.5,39000,2331800.0,-2000,0,0,1000,0,0,3000,0,0
20260203,2754,亞洲藏壽司,77.1,78.5,77.1,77.8,,0.0,25000,1951800.0,-1000,0,0,2000,0,0,3000,0,0
20260203,2756,聯發國際,76.0,77.6,76.0,76.5,+,0.5,25000,1922600.0,11000,0,0,11000,0,0,0,0,0
20260203,2916,滿心,46.5,46.8,46.5,46.8,+,0.3,35000,1633300.0,-4000,0,0,3000,0,0,7000,0,0
20260203,2926,誠品生活,37.95,38.0,37.8,37.8,-,0.1,10000,379250.0,-3000,0,0,0,0,0,3000,0,0
20260203,2947,振宇五金,79.9,81.0,79.9,81.0,+,1.1,16000,1287700.0,-5000,0,0,2000,0,0,7000,0,0
20260203,3066,李洲,14.65,14.75,14.4,14.65,,0.0,24000,349650.0,-5000,0,0,1000,0,0,6000,0,0
20260203,3071,協禧,23.3,23.55,22.85,23.25,+,0.05,123000,2841800.0,-23000,0,0,32000,0,0,55000,0,0
20260203,3073,天方能源,30.95,30.95,29.9,30.05,+,0.05,134000,4058500.0,-32912,0,404,26088,0,1000,59000,0,596
20260203,3078,僑威,62.0,62.4,61.7,62.4,+,0.6,531000,32972200.0,39000,-4000,836,213000,0,10418,174000,4000,9582
20260203,3081,聯亞,1000.0,1095.0,1000.0,1095.0,+,96.0,850000,891265000.0,424300,0,88229,459300,0,150619,35000,0,62390
20260203,3083,網龍,33.6,33.6,32.75,32.9,-,0.35,116000,3824200.0,-18000,0,-315,11000,0,0,29000,0,315
20260203,3086,華義,229.5,230.0,222.5,226.0,+,0.5,129000,29211500.0,10000,0,551,54000,0,572,44000,0,21
20260203,3088,艾訊,81.8,83.0,81.3,82.3,+,0.9,162000,13287100.0,22000,0,74,58000,0,1040,36000,0,966
20260203,3093,港建*,25.8,26.25,25.7,25.85,+,0.05,80000,2069900.0,-16000,0,0,8000,0,0,24000,0,0
20260203,3095,及成,30.05,30.3,30.05,30.15,+,0.15,13000,392150.0,0,0,-285,0,0,715,0,0,1000
20260203,3105,穩懋,237.5,238.0,224.5,236.5,+,15.0,18538000,4328911000.0,-1898744,244000,168663,4736300,244000,688870,6635044,0,520207
20260203,3114,好德,25.65,25.65,25.15,25.35,,0.0,58000,1470250.0,-15000,0,0,8000,0,0,23000,0,0
20260203,3118,進階,33.45,33.5,32.95,33.0,+,0.5,9000,298500.0,-2000,0,0,0,0,0,2000,0,0
20260203,3122,笙泉,25.3,25.3,23.6,24.3,-,0.1,194000,4663850.0,-56000,0,501,36000,0,7000,92000,0,6499
