tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260701,00858,永豐美國500大,36.37,36.46,36.33,36.42,+,0.15,449000,16342780.0,-18000,0,203106,9000,0,203603,27000,0,497
20260701,00877,復華中國5G,50.05,50.3,48.18,48.18,-,1.22,3881000,190579650.0,-561000,0,-510511,407000,0,1039132,968000,0,1549643
20260701,00886,永豐美國科技,45.45,46.27,45.45,46.25,+,0.92,223000,10305030.0,0,0,2831,0,0,223831,0,0,221000
20260701,00887,永豐中國科技50大,21.2,21.35,20.84,20.95,-,0.05,12184000,257610820.0,-2159000,0,-1954223,959000,0,2033086,3118000,0,3987309
20260701,00888,永豐台灣ESG,38.58,38.59,37.88,38.03,+,0.04,5665000,216154610.0,568000,0,-1047769,1024000,0,1899756,456000,0,2947525
20260701,00928,中信上櫃ESG 30,37.79,38.5,37.7,37.74,+,0.04,322000,12270270.0,-34038,0,-47220,34000,0,113262,68038,0,160482
20260701,00955,中信日本商社,13.8,13.81,13.64,13.73,-,0.14,8726000,119481460.0,-810929,0,1189073,174071,0,2636000,985000,0,1446927
20260701,1259,安心,56.7,56.7,56.7,56.7,-,0.3,1000,56700.0,-1000,0,0,0,0,0,1000,0,0
20260701,1264,德麥,269.0,269.5,267.5,269.5,,0.0,18000,4833500.0,-350,0,0,8000,0,0,8350,0,0
20260701,1268,漢來美食,168.5,169.0,166.5,168.0,-,1.0,32000,5361000.0,2092,0,0,4092,0,0,2000,0,0
20260701,1294,漢田生技,79.8,79.8,77.9,78.8,-,0.1,105000,8234400.0,13000,0,0,18000,0,0,5000,0,0
20260701,1295,生合,47.75,48.0,47.75,47.8,-,0.2,19000,909150.0,0,0,0,3000,0,0,3000,0,0
20260701,1336,台翰,15.0,15.1,14.4,14.4,-,0.4,169000,2481300.0,4000,0,-169,31000,0,0,27000,0,169
20260701,1565,精華,96.6,96.6,95.5,95.7,-,1.9,91000,8730700.0,-43000,0,-2194,5000,0,3000,48000,0,5194
20260701,1569,濱川,46.5,46.9,45.45,45.7,-,0.2,672000,30814900.0,-322100,0,-4000,74000,0,0,396100,0,4000
20260701,1570,力肯,40.05,40.65,39.6,40.1,+,0.1,87000,3483500.0,-15000,0,787,20000,0,1000,35000,0,213
20260701,1580,新麥,122.0,122.5,121.5,122.5,+,0.5,86000,10498000.0,9000,0,0,25000,0,0,16000,0,0
20260701,1584,精剛,19.1,19.35,18.85,19.05,,0.0,717000,13705700.0,175900,0,0,324000,0,0,148100,0,0
20260701,1586,和勤,19.7,19.75,19.4,19.6,-,0.05,469000,9155650.0,47000,0,566,106000,0,1000,59000,0,434
20260701,1593,祺驊,30.45,30.45,30.35,30.35,-,0.3,16000,486050.0,1000,0,0,2000,0,0,1000,0,0
20260701,1595,川寶,82.2,83.5,78.1,78.2,-,3.8,831000,66491000.0,-235344,0,-28,103656,0,6000,339000,0,6028
20260701,1599,宏佳騰,23.7,23.7,23.4,23.55,-,0.15,39000,917950.0,-5000,0,657,0,0,2000,5000,0,1343
20260701,1742,台蠟,15.05,15.35,15.0,15.35,+,0.05,60000,907550.0,0,0,353,0,0,353,0,0,0
20260701,1777,生泰,71.1,71.3,71.0,71.3,+,0.1,11000,782600.0,2000,0,0,2000,0,0,0,0,0
20260701,1780,立弘,25.35,25.35,24.4,24.75,-,0.6,289000,7143200.0,-9000,0,-559,43000,0,0,52000,0,559
20260701,1781,合世,12.0,12.0,11.8,11.85,+,0.05,93000,1101100.0,-6000,0,0,2000,0,0,8000,0,0
20260701,1784,訊聯,67.7,68.3,67.0,67.0,-,0.7,112000,7542700.0,-6000,0,70,33000,0,70,39000,0,0
20260701,1785,光洋科,146.0,146.5,140.0,142.0,-,2.5,9950000,1425098000.0,454,2315,47774,2947454,2315,100402,2947000,0,52628
20260701,1788,杏昌,130.0,130.0,129.5,130.0,,0.0,24000,3114000.0,-5421,0,0,1000,0,0,6421,0,0
