tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260225,00858,永豐美國500大,32.6,32.66,32.49,32.5,+,0.05,604000,19673480.0,12000,0,-221590,12000,0,14000,0,0,235590
20260225,00877,復華中國5G,27.6,27.69,27.32,27.6,+,0.01,2824000,77801720.0,24000,0,-13265,361000,0,777599,337000,0,790864
20260225,00886,永豐美國科技,34.5,34.6,34.5,34.6,+,0.14,13000,449500.0,0,0,1374,0,0,11403,0,0,10029
20260225,00887,永豐中國科技50大,13.04,13.08,12.94,13.06,+,0.05,5920000,77016220.0,604000,0,634354,784000,0,1121000,180000,0,486646
20260225,00888,永豐台灣ESG,24.76,25.08,24.71,24.85,+,0.28,1735000,43132530.0,71000,0,-526449,138000,0,393883,67000,0,920332
20260225,00928,中信上櫃ESG 30,24.0,24.0,23.09,23.37,+,0.14,434000,10072700.0,1000,0,-8,11000,0,325159,10000,0,325167
20260225,00955,中信日本商社,16.12,16.32,15.97,16.3,-,0.05,43113000,693369680.0,-196500,0,-19949872,4154500,0,3986000,4351000,0,23935872
20260225,1240,茂生農經,59.6,59.6,58.5,58.8,-,1.2,44000,2600700.0,0,0,0,1000,0,0,1000,0,0
20260225,1259,安心,61.7,61.7,60.5,61.2,-,0.5,21000,1281200.0,2000,0,-9,3000,0,0,1000,0,9
20260225,1264,德麥,283.5,284.5,283.0,283.5,-,0.5,25000,7100000.0,3000,0,-5000,8000,0,0,5000,0,5000
20260225,1268,漢來美食,162.0,162.0,160.0,160.0,-,1.5,22000,3543500.0,2000,0,0,2000,0,0,0,0,0
20260225,1294,漢田生技,78.8,79.7,77.2,78.6,-,0.2,120000,9401100.0,-11000,0,0,4000,0,0,15000,0,0
20260225,1295,生合,78.3,78.3,77.4,77.6,-,1.0,80000,6212800.0,-20000,0,0,4000,0,0,24000,0,0
20260225,1336,台翰,15.85,16.1,15.85,16.0,+,0.2,116000,1852000.0,-10000,0,0,3000,0,0,13000,0,0
20260225,1565,精華,112.5,114.0,111.5,112.0,,0.0,169000,19027000.0,7000,0,-3141,59000,0,1000,52000,0,4141
20260225,1569,濱川,52.8,56.4,52.0,55.8,+,3.4,1855000,102648900.0,348000,0,106475,663000,0,108448,315000,0,1973
20260225,1570,力肯,31.1,31.5,31.1,31.2,-,0.3,61000,1913050.0,-8000,0,0,5000,0,0,13000,0,0
20260225,1580,新麥,132.5,133.0,131.5,132.0,-,0.5,35000,4624500.0,-10000,0,-1500,1000,0,0,11000,0,1500
20260225,1584,精剛,24.4,24.4,23.8,23.85,-,0.65,1243000,29742900.0,-6000,0,-1104,351000,0,1000,357000,0,2104
20260225,1586,和勤,24.95,25.1,24.6,24.7,-,0.15,155000,3838900.0,-14000,0,0,23000,0,0,37000,0,0
20260225,1591,駿吉-KY,50.7,50.7,49.05,49.25,-,0.75,232000,11484000.0,-94000,0,301,26000,0,1000,120000,0,699
20260225,1593,祺驊,33.4,34.8,31.5,33.65,+,1.6,570000,18828500.0,-2000,0,27,38000,0,1027,40000,0,1000
20260225,1595,川寶,41.0,41.75,40.05,41.75,+,0.75,405000,16461600.0,115000,0,320,167000,0,320,52000,0,0
20260225,1599,宏佳騰,29.8,29.9,29.1,29.4,-,0.4,85000,2503350.0,1000,0,0,6000,0,0,5000,0,0
20260225,1777,生泰,73.0,74.0,73.0,73.6,+,0.8,58000,4268700.0,26000,0,0,27000,0,0,1000,0,0
20260225,1781,合世,12.6,12.8,12.55,12.6,,0.0,58000,730600.0,-1000,0,449,2000,0,450,3000,0,1
20260225,1784,訊聯,105.0,105.0,99.4,101.0,-,3.5,503000,51080300.0,-27000,0,-54086,79000,0,5702,106000,0,59788
20260225,1785,光洋科,62.8,63.3,61.6,61.9,-,0.6,4086000,253635100.0,-4900,42000,-19465,1196100,42000,20759,1201000,0,40224
20260225,1788,杏昌,136.0,136.5,136.0,136.0,-,0.5,22000,2995500.0,1000,0,0,1000,0,0,0,0,0
20260225,1799,易威,32.1,32.25,31.95,32.15,+,0.05,100000,3205050.0,-22000,0,0,1000,0,0,23000,0,0
20260225,1815,富喬,118.0,121.5,111.0,113.0,-,2.5,107933000,12362159000.0,12164256,-4748000,-393198,35138683,950000,1065099,22974427,5698000,1458297
20260225,2061,風青,17.9,17.9,17.35,17.55,-,0.35,218000,3820150.0,10000,0,0,45000,0,0,35000,0,0
20260225,2065,世豐,31.55,31.8,30.6,31.1,-,0.55,159000,4948850.0,-18000,0,0,9000,0,5000,27000,0,5000
20260225,2066,世德,53.6,53.6,52.0,52.3,-,0.4,21000,1099800.0,1000,0,0,2000,0,0,1000,0,0
20260225,2067,嘉鋼,10.3,10.5,10.3,10.35,+,0.05,39000,404900.0,0,0,-99,0,0,0,0,0,99
20260225,2070,精湛,40.25,40.25,39.45,39.9,+,0.15,93000,3700400.0,-4000,0,6,21000,0,6,25000,0,0
20260225,2221,大甲,30.4,30.65,30.35,30.65,+,0.3,17000,516650.0,1000,0,0,1000,0,0,0,0,0
20260225,2230,泰茂,43.0,45.6,42.5,43.0,-,2.3,2636000,116390900.0,147300,0,-1099000,149300,0,85000,2000,0,1184000
20260225,2596,綠意,33.2,33.5,33.2,33.3,+,0.1,148000,4915600.0,51000,0,0,53000,0,0,2000,0,0
20260225,2640,大車隊,123.5,124.0,122.5,122.5,-,1.0,94000,11564000.0,-42000,0,37000,10000,0,37000,52000,0,0
20260225,2641,正德,20.05,20.4,20.05,20.15,+,0.25,3590000,72665200.0,815000,0,-1949,1436000,0,19051,621000,0,21000
20260225,2643,捷迅,72.5,72.5,72.1,72.3,-,0.2,22000,1590800.0,0,0,-3000,1000,0,0,1000,0,3000
20260225,2718,全心投控,49.0,49.45,48.85,49.05,+,0.05,32000,1573400.0,5000,0,0,9000,0,0,4000,0,0
20260225,2726,雅茗-KY,11.65,11.8,11.2,11.25,-,0.5,267000,3047350.0,33000,0,0,49000,0,0,16000,0,0
20260225,2729,瓦城,168.5,169.0,168.0,168.5,-,1.0,49000,8246500.0,-8000,0,0,0,0,0,8000,0,0
20260225,2732,六角,66.0,66.0,65.4,65.6,-,0.3,50000,3280400.0,7000,0,0,13000,0,0,6000,0,0
20260225,2734,易飛網,17.3,17.4,17.15,17.3,,0.0,148000,2553150.0,-41000,0,935,3000,0,1000,44000,0,65
20260225,2736,富野,13.85,14.0,13.7,13.8,,0.0,120000,1662000.0,-5000,0,115,15000,0,1000,20000,0,885
20260225,2743,山富,77.7,77.8,77.0,77.1,-,1.0,239000,18489300.0,-106000,0,251,24000,0,6000,130000,0,5749
20260225,2745,五福,107.0,107.5,105.5,106.0,-,0.5,169000,17935000.0,-36000,0,91,12000,0,91,48000,0,0
20260225,2751,王座,56.8,57.2,56.8,57.0,+,0.3,14000,798700.0,1000,0,0,2000,0,0,1000,0,0
20260225,2754,亞洲藏壽司,76.8,77.2,76.8,76.8,,0.0,33000,2537900.0,6000,0,4,7000,0,4,1000,0,0
20260225,2755,揚秦,121.0,125.5,121.0,124.0,+,3.0,109000,13497500.0,3000,0,-4187,17000,0,1813,14000,0,6000
