tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260427,00858,永豐美國500大,34.0,34.03,33.93,33.93,+,0.19,1262000,42879280.0,477000,0,287292,486000,0,398292,9000,0,111000
20260427,00877,復華中國5G,34.78,35.42,34.78,35.26,+,0.49,2089000,73448570.0,149000,0,-145889,254000,0,659340,105000,0,805229
20260427,00886,永豐美國科技,39.1,39.1,38.87,38.94,+,0.58,36000,1405630.0,0,0,10697,0,0,22184,0,0,11487
20260427,00887,永豐中國科技50大,14.23,14.47,14.2,14.47,+,0.25,8838000,126752160.0,-539000,0,-929577,434000,0,1696953,973000,0,2626530
20260427,00888,永豐台灣ESG,26.5,26.9,26.4,26.56,+,0.36,19782000,526711330.0,5083045,0,7409401,6893045,0,10091689,1810000,0,2682288
20260427,00928,中信上櫃ESG 30,31.25,31.36,30.36,30.92,-,0.26,1810000,55571710.0,73030,0,-27692,129030,0,1030680,56000,0,1058372
20260427,00955,中信日本商社,15.03,15.03,14.85,14.94,-,0.15,12239000,182930690.0,1609369,0,763883,1709369,0,2967000,100000,0,2203117
20260427,1240,茂生農經,58.9,59.1,58.6,58.6,-,0.6,20000,1176900.0,-1000,0,0,0,0,0,1000,0,0
20260427,1264,德麥,275.0,275.0,271.0,272.5,-,3.0,52000,14193500.0,3000,0,0,7000,0,0,4000,0,0
20260427,1268,漢來美食,155.5,155.5,154.5,155.0,-,1.0,21000,3256000.0,-6000,0,0,0,0,0,6000,0,0
20260427,1294,漢田生技,80.2,80.2,79.2,79.2,-,0.9,9000,717200.0,-3010,0,0,0,0,0,3010,0,0
20260427,1295,生合,57.9,57.9,56.9,56.9,-,0.9,46000,2635100.0,0,0,-193,4000,0,0,4000,0,193
20260427,1336,台翰,13.9,13.9,13.75,13.9,,0.0,86000,1187500.0,-8000,0,0,0,0,0,8000,0,0
20260427,1565,精華,104.5,104.5,103.5,104.0,-,0.5,162000,16847000.0,-34000,0,0,16000,0,0,50000,0,0
20260427,1569,濱川,64.0,64.2,59.2,60.9,-,1.2,4563000,280163400.0,-124550,0,-72605,1161450,0,12050,1286000,0,84655
20260427,1570,力肯,38.3,38.5,37.05,37.85,+,0.55,779000,29324750.0,80000,0,-12000,179000,0,0,99000,0,12000
20260427,1580,新麥,122.0,122.0,120.5,121.0,-,1.0,179000,21622500.0,36000,0,0,45000,0,0,9000,0,0
20260427,1584,精剛,19.7,19.9,19.35,19.45,-,0.5,959000,18724300.0,136856,0,-4470,385000,0,2000,248144,0,6470
20260427,1586,和勤,22.2,22.5,21.5,21.85,-,0.45,244000,5321500.0,-55000,0,-5000,41000,0,0,96000,0,5000
20260427,1591,駿吉-KY,61.5,64.0,60.0,62.7,+,3.4,842000,52035600.0,-500,0,0,33500,0,0,34000,0,0
20260427,1593,祺驊,32.35,32.5,32.0,32.1,-,0.65,30000,965850.0,-1000,0,0,1000,0,0,2000,0,0
20260427,1595,川寶,71.2,71.7,62.4,65.9,-,0.7,7033000,474993100.0,-372000,0,-14174,1696000,0,2000,2068000,0,16174
20260427,1599,宏佳騰,25.2,25.3,24.95,25.1,-,0.1,49000,1229600.0,-6000,0,0,7000,0,0,13000,0,0
20260427,1742,台蠟,16.55,16.55,15.7,15.75,+,0.2,8000,126950.0,1000,0,0,1000,0,0,0,0,0
20260427,1777,生泰,70.9,71.0,70.4,70.6,-,0.3,35000,2474000.0,2000,0,0,2000,0,0,0,0,0
20260427,1781,合世,11.05,11.2,11.05,11.05,,0.0,74000,821450.0,15000,0,0,19000,0,0,4000,0,0
20260427,1784,訊聯,75.1,75.2,73.6,74.5,-,1.0,149000,11061500.0,32000,0,-1921,72000,0,615,40000,0,2536
20260427,1785,光洋科,152.0,153.0,141.0,149.0,+,3.0,7416000,1089399000.0,-163800,19995,17645,845200,25000,79000,1009000,5005,61355
20260427,1788,杏昌,135.5,136.0,135.5,135.5,-,0.5,25000,3391000.0,-3000,0,0,1000,0,0,4000,0,0
20260427,1796,金穎生技,39.05,39.05,38.2,38.2,-,0.85,25000,960050.0,-4000,0,0,0,0,0,4000,0,0
20260427,1799,易威,41.0,41.0,38.75,39.05,-,1.25,254000,9953450.0,7000,0,352,51000,0,2000,44000,0,1648
20260427,1813,寶利徠,12.5,12.5,12.05,12.15,-,0.35,87000,1055800.0,-7000,0,0,1000,0,5000,8000,0,5000
20260427,1815,富喬,110.0,110.0,104.0,108.0,-,0.5,34091000,3638261500.0,-2677371,-3606,-243170,8852265,0,547683,11529636,3606,790853
20260427,2035,唐榮,27.05,27.6,27.05,27.55,-,0.45,6000,164800.0,1000,0,0,1000,0,0,0,0,0
