tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260904,00858,永豐美國500大,36.01,36.14,36.01,36.12,+,0.46,242000,8729310.0,13000,0,159000,13000,0,159683,0,0,683
20260904,00877,復華中國5G,36.56,36.94,36.28,36.28,+,0.17,1535000,56088720.0,128000,0,-229480,270000,0,279953,142000,0,509433
20260904,00886,永豐美國科技,47.49,47.49,47.49,47.49,+,0.58,21000,997290.0,0,0,90,0,0,20090,0,0,20000
20260904,00887,永豐中國科技50大,15.89,16.02,15.81,15.84,+,0.08,2137000,33955870.0,214000,0,-479483,485000,0,134000,271000,0,613483
20260904,00888,永豐台灣ESG,33.6,33.72,33.3,33.7,+,0.65,3469000,116336530.0,730747,0,1323121,1040747,0,1444960,310000,0,121839
20260904,00928,中信上櫃ESG 30,32.42,32.6,31.7,32.43,+,0.58,581000,18699970.0,57000,0,-17027,91000,0,282401,34000,0,299428
20260904,00955,中信日本商社,16.21,16.24,16.13,16.23,-,0.06,3104000,50264330.0,1141800,0,741814,1171000,0,965000,29200,0,223186
20260904,1240,茂生農經,55.0,55.5,55.0,55.5,+,0.5,6000,332400.0,1000,0,1000,1000,0,1000,0,0,0
20260904,1259,安心,63.7,65.4,63.7,64.1,+,0.5,19000,1227600.0,0,0,-1000,0,0,3000,0,0,4000
20260904,1264,德麥,251.0,252.0,251.0,252.0,,0.0,12000,3014500.0,-2000,0,-1229,0,0,1000,2000,0,2229
20260904,1268,漢來美食,181.5,182.0,180.0,182.0,+,0.5,102000,18485500.0,-38000,0,0,1000,0,0,39000,0,0
20260904,1294,漢田生技,53.5,53.5,53.4,53.4,,0.0,4000,213900.0,0,0,0,1000,0,0,1000,0,0
20260904,1295,生合,45.3,45.35,45.3,45.35,,0.0,10000,453350.0,-1000,0,0,0,0,0,1000,0,0
20260904,1336,台翰,16.1,16.3,16.1,16.15,+,0.05,128000,2072550.0,-13965,0,0,24035,0,0,38000,0,0
20260904,1565,精華,99.5,99.5,98.0,98.6,-,0.9,81000,7967700.0,-17000,0,8164,5000,0,9000,22000,0,836
