tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260626,00858,永豐美國500大,35.75,35.75,35.43,35.51,-,0.45,667000,23718590.0,-183819,0,4139,181,0,134000,184000,0,129861
20260626,00877,復華中國5G,50.5,50.8,47.56,48.15,-,1.9,4908000,239399700.0,-136000,0,-689171,687000,0,1144038,823000,0,1833209
20260626,00886,永豐美國科技,44.53,44.53,44.25,44.25,-,0.28,43000,1906300.0,0,0,-4635,0,0,38000,0,0,42635
20260626,00887,永豐中國科技50大,20.2,20.32,19.44,19.76,-,0.39,13297000,263724730.0,1202000,0,1445428,2378000,0,4123852,1176000,0,2678424
20260626,00888,永豐台灣ESG,37.94,38.25,36.5,36.55,-,1.85,9635000,359119880.0,-1829600,0,-3134769,673400,0,2085186,2503000,0,5219955
20260626,00928,中信上櫃ESG 30,38.63,38.63,36.33,36.33,-,2.37,753000,28048950.0,64042,0,-429129,175042,0,81000,111000,0,510129
20260626,00955,中信日本商社,13.8,13.95,13.78,13.84,+,0.05,7006000,96895840.0,118300,0,3381523,306300,0,4123000,188000,0,741477
20260626,1259,安心,56.1,57.8,55.9,56.1,-,0.3,14000,795400.0,3000,0,0,3000,0,0,0,0,0
20260626,1264,德麥,268.0,268.5,266.5,267.0,-,1.5,44000,11755000.0,4994,0,0,11000,0,0,6006,0,0
20260626,1268,漢來美食,170.0,170.0,167.0,167.5,-,2.5,40000,6718500.0,-11002,0,0,2000,0,0,13002,0,0
20260626,1294,漢田生技,79.5,79.5,78.3,78.5,-,1.1,51000,4014700.0,-16000,0,0,2000,0,0,18000,0,0
20260626,1295,生合,48.0,48.0,46.55,47.2,-,1.2,112000,5285250.0,-52000,0,0,11000,0,0,63000,0,0
20260626,1336,台翰,15.5,15.55,15.25,15.35,-,0.15,99000,1523550.0,-1000,0,-75,8000,0,0,9000,0,75
20260626,1565,精華,95.0,95.7,93.6,94.4,-,0.8,200000,18907500.0,-37000,0,935,34000,0,2000,71000,0,1065
20260626,1569,濱川,47.2,47.2,45.25,45.25,-,1.75,1041000,47654150.0,-112000,0,-458,97000,0,8000,209000,0,8458
20260626,1570,力肯,39.1,39.6,38.2,39.0,,0.0,258000,10050250.0,17000,0,-2,64000,0,0,47000,0,2
20260626,1580,新麥,122.0,122.5,121.5,122.0,-,0.5,53000,6463500.0,-13000,0,0,1000,0,0,14000,0,0
20260626,1584,精剛,18.9,18.9,18.25,18.7,-,0.25,1587000,29451800.0,-288240,0,413,229000,0,4007,517240,0,3594
20260626,1586,和勤,20.05,20.15,19.55,19.65,-,0.35,458000,9117050.0,45000,0,0,101000,0,0,56000,0,0
20260626,1593,祺驊,30.15,30.3,30.0,30.0,-,0.35,24000,724200.0,-8000,0,0,1000,0,0,9000,0,0
20260626,1595,川寶,79.3,82.1,76.6,78.0,-,3.2,1066000,84325800.0,92500,0,25,409500,0,5000,317000,0,4975
20260626,1599,宏佳騰,23.5,23.5,23.05,23.3,,0.0,43000,997900.0,-1990,0,0,1010,0,0,3000,0,0
20260626,1777,生泰,71.6,71.6,70.5,70.9,-,0.7,86000,6125900.0,-2000,0,0,0,0,0,2000,0,0
20260626,1780,立弘,26.75,26.75,25.3,25.75,-,1.0,253000,6570150.0,-22000,0,-150,59000,0,0,81000,0,150
20260626,1781,合世,11.8,11.85,11.65,11.85,+,0.05,66000,775100.0,-1000,0,-1,0,0,0,1000,0,1
20260626,1784,訊聯,68.0,68.0,65.1,65.2,-,2.8,217000,14369500.0,-45011,0,-5522,22000,0,1000,67011,0,6522
20260626,1785,光洋科,143.0,146.0,137.0,137.0,-,5.5,17627000,2482631500.0,382791,22889,2096,4875204,22889,173868,4492413,0,171772
20260626,1788,杏昌,130.0,130.5,129.5,130.0,-,0.5,73000,9487500.0,-7000,0,0,4000,0,0,11000,0,0
20260626,1796,金穎生技,33.0,33.0,32.25,32.25,-,0.75,7000,227900.0,-3000,0,0,0,0,0,3000,0,0
20260626,1799,易威,31.55,31.75,30.2,30.2,-,1.05,144000,4426450.0,-44000,0,4,11000,0,4,55000,0,0
20260626,1813,寶利徠,11.9,12.0,11.8,12.0,-,0.1,18000,214450.0,0,0,0,1000,0,0,1000,0,0
20260626,1815,富喬,106.0,106.0,96.3,96.7,-,10.3,40258000,4009709900.0,-9669590,6000,-1045925,8742726,6000,389288,18412316,0,1435213
20260626,2061,風青,67.6,67.6,62.6,62.6,-,6.9,956000,60587800.0,45000,0,-200,61000,0,0,16000,0,200
20260626,2063,世鎧,24.3,24.3,24.1,24.1,-,0.35,12000,290200.0,1000,0,0,1000,0,0,0,0,0
20260626,2065,世豐,33.0,33.0,32.6,33.0,-,0.35,29000,950150.0,-2000,0,0,2000,0,0,4000,0,0
20260626,2066,世德,68.9,74.3,68.8,73.0,+,3.9,337000,24168900.0,57118,0,0,122118,0,0,65000,0,0
20260626,2070,精湛,63.5,63.8,61.0,61.0,-,2.5,292000,18340200.0,30000,0,-798,88000,0,0,58000,0,798
20260626,2221,大甲,47.25,48.35,45.45,45.5,-,2.5,504000,23320150.0,-32000,0,2000,116000,0,2000,148000,0,0
20260626,2230,泰茂,26.15,26.15,25.0,25.0,-,1.05,291000,7424400.0,-19000,0,-1790,49000,0,6001,68000,0,7791
20260626,2235,謚源,31.45,31.45,30.3,30.3,-,0.15,9000,276150.0,-1000,0,0,0,0,0,1000,0,0
20260626,2596,綠意,30.6,30.85,30.1,30.3,-,0.2,33000,1005950.0,-5000,0,0,2000,0,0,7000,0,0
20260626,2640,大車隊,151.0,151.5,150.0,150.0,-,1.5,11000,1653500.0,-1990,0,0,1010,0,0,3000,0,0
20260626,2641,正德,18.0,18.0,17.6,17.6,-,0.4,2158000,38276550.0,-549800,0,-28064,270200,0,4,820000,0,28068
20260626,2643,捷迅,63.1,63.2,62.2,62.3,,0.0,201000,12592800.0,-56000,0,0,7000,0,0,63000,0,0
20260626,2718,全心投控,50.0,50.0,49.3,49.55,-,0.55,22000,1095450.0,-6000,0,0,4000,0,0,10000,0,0
20260626,2719,燦星旅,25.0,25.0,24.0,24.3,-,0.8,27000,656100.0,1000,0,0,5000,0,0,4000,0,0
20260626,2726,雅茗-KY,9.87,9.87,9.53,9.56,-,0.12,97000,931410.0,6000,0,0,9000,0,0,3000,0,0
20260626,2729,瓦城,164.0,166.0,160.0,161.0,-,2.5,90000,14613000.0,-7235,0,0,17765,0,0,25000,0,0
20260626,2732,六角,64.2,65.5,63.3,65.5,+,1.1,55000,3522600.0,-12000,0,-98,0,0,0,12000,0,98
20260626,2734,易飛網,15.55,15.75,15.3,15.3,-,0.25,64000,987900.0,-11000,0,0,3000,0,0,14000,0,0
20260626,2736,富野,12.0,12.0,11.7,11.8,-,0.15,104000,1229600.0,4000,0,213,8000,0,213,4000,0,0
20260626,2743,山富,67.1,67.2,66.0,66.0,-,1.5,171000,11357900.0,-66000,0,-495,19000,0,1138,85000,0,1633
20260626,2745,五福,108.0,108.5,106.5,107.0,-,1.5,217000,23318000.0,55630,0,37550,81630,0,37551,26000,0,1
20260626,2751,王座,52.5,52.5,51.8,51.8,-,1.3,19000,987800.0,0,0,0,1000,0,0,1000,0,0
20260626,2752,豆府,178.0,178.0,176.0,177.0,-,1.5,29000,5126000.0,4000,0,0,6000,0,0,2000,0,0
20260626,2754,亞洲藏壽司,68.8,68.8,67.5,67.9,-,1.0,37000,2523400.0,-5000,0,0,1000,0,0,6000,0,0
20260626,2755,揚秦,143.0,143.0,141.5,142.0,-,2.5,38000,5404000.0,999,0,0,7000,0,0,6001,0,0
20260626,2756,聯發國際,59.9,60.0,59.1,59.6,-,0.2,40000,2388900.0,-2000,0,0,4000,0,0,6000,0,0
20260626,2916,滿心,41.85,41.85,41.3,41.3,-,0.55,168000,6965200.0,-30350,0,0,9000,0,0,39350,0,0
20260626,2937,集雅社,49.0,49.0,49.0,49.0,,0.0,1000,49000.0,-1000,0,0,0,0,0,1000,0,0
20260626,2949,欣新網,68.0,68.3,67.0,68.3,+,0.2,42000,2839400.0,-2000,0,0,1000,0,0,3000,0,0
20260626,3066,李洲,24.0,24.25,22.0,22.0,-,2.0,1072000,24710350.0,50000,0,35776,279000,0,38000,229000,0,2224
20260626,3071,協禧,31.5,32.0,30.9,31.15,-,0.75,524000,16408300.0,-71000,0,139,152000,0,1000,223000,0,861
20260626,3073,天方能源,22.25,22.9,21.55,21.55,-,0.45,203000,4485850.0,23000,0,-146,56000,0,854,33000,0,1000
20260626,3078,僑威,53.5,53.5,52.0,52.0,-,1.5,1830000,96047700.0,-1108200,-10000,6520,126800,0,30000,1235000,10000,23480
20260626,3081,聯亞,2080.0,2175.0,1985.0,2035.0,-,85.0,2366000,4939375000.0,152118,25571,-8592,1261728,46571,95522,1109610,21000,104114
20260626,3083,網龍,28.2,28.55,27.7,27.75,-,0.25,230000,6469000.0,12502,0,-77,51502,0,1000,39000,0,1077
20260626,3086,華義*,33.2,34.3,32.5,32.7,-,0.55,419000,13995450.0,-37000,0,-6180,121000,0,3060,158000,0,9240
20260626,3088,艾訊,143.0,144.5,136.0,136.0,-,6.5,1169000,163623500.0,-191110,0,-3436,263890,0,7551,455000,0,10987
20260626,3093,港建*,71.3,73.9,69.6,71.0,-,0.4,3345000,239269300.0,114549,0,1587,717000,0,1899,602451,0,312
20260626,3095,及成,39.85,39.85,38.1,38.1,-,1.8,24000,921700.0,-3000,0,0,2000,0,0,5000,0,0
20260626,3105,穩懋,458.0,463.5,421.0,424.0,-,39.0,32502000,14339418500.0,-982953,-2894263,-497774,11888101,29737,1228357,12871054,2924000,1726131
20260626,3114,好德,58.2,58.5,52.0,52.0,-,5.7,4471000,242668300.0,-275020,0,-410,811000,0,0,1086020,0,410
20260626,3122,笙泉,32.5,32.5,30.3,30.3,-,2.3,351000,10964500.0,-98000,0,0,35000,0,0,133000,0,0
20260626,3128,昇銳,24.75,25.6,23.85,23.9,-,1.15,406000,9944300.0,-57000,0,0,50000,0,5000,107000,0,5000
20260626,3131,弘塑,3510.0,3565.0,3300.0,3310.0,-,260.0,302000,1034830000.0,-5917,25459,-8288,158093,30000,7447,164010,4541,15735
20260626,3141,晶宏,74.5,75.0,70.2,71.5,-,3.6,669000,48615200.0,-102727,0,-6368,185273,0,693,288000,0,7061
20260626,3147,大綜,327.0,327.0,310.5,310.5,-,34.5,1017000,321407500.0,-41000,0,-6920,51000,0,1000,92000,0,7920
20260626,3162,精確,82.0,82.3,79.0,79.1,-,3.2,1353000,108345900.0,-152234,0,-807,147100,0,9198,299334,0,10005
20260626,3163,波若威,795.0,795.0,720.0,720.0,-,80.0,1675000,1261037000.0,-141042,0,2741,342153,0,9000,483195,0,6259
20260626,3169,亞信,110.0,110.0,104.5,105.5,-,5.5,501000,53565000.0,-181609,0,-1578,64391,0,1000,246000,0,2578
