tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260520,00858,永豐美國500大,35.36,35.43,35.3,35.33,-,0.03,451000,15940820.0,5000,0,136712,6000,0,304172,1000,0,167460
20260520,00877,復華中國5G,39.55,40.36,39.46,39.67,+,0.33,3551000,142090420.0,140000,0,-724274,298000,0,1416659,158000,0,2140933
20260520,00886,永豐美國科技,42.17,42.2,42.15,42.19,+,0.16,16000,674890.0,0,0,16000,0,0,16000,0,0,0
20260520,00887,永豐中國科技50大,16.22,16.68,16.22,16.49,+,0.45,12792000,210441060.0,1088900,0,3235369,1768000,0,5368063,679100,0,2132694
20260520,00888,永豐台灣ESG,30.03,30.08,29.7,29.83,-,0.13,2935000,87772610.0,-56301,0,-77119,343700,0,924030,400001,0,1001149
20260520,00928,中信上櫃ESG 30,34.9,34.98,33.84,33.96,-,0.38,1539000,53084740.0,33000,0,242269,172000,0,1214572,139000,0,972303
20260520,00955,中信日本商社,15.87,15.87,15.62,15.65,-,0.36,6672000,104861630.0,-1300711,0,-1230860,10289,0,1880000,1311000,0,3110860
20260520,1240,茂生農經,58.1,58.1,58.1,58.1,+,0.1,1000,58100.0,1000,0,0,1000,0,0,0,0,0
20260520,1264,德麥,272.0,273.0,272.0,273.0,+,0.5,15000,4086000.0,5010,0,-4000,6010,0,0,1000,0,4000
20260520,1268,漢來美食,160.0,169.0,160.0,168.0,+,8.5,511000,84477500.0,-1000,0,0,23000,0,4000,24000,0,4000
20260520,1294,漢田生技,79.0,79.0,77.8,77.8,+,0.2,8000,627900.0,-1000,0,0,0,0,0,1000,0,0
20260520,1295,生合,50.9,51.5,50.7,51.4,+,0.4,37000,1886600.0,13000,0,0,19000,0,0,6000,0,0
20260520,1336,台翰,13.2,13.2,12.9,12.95,,0.0,174000,2286000.0,-7000,0,743,2000,0,1000,9000,0,257
20260520,1565,精華,94.3,94.6,93.8,94.2,-,0.1,138000,12997500.0,-12000,0,5497,36000,0,10000,48000,0,4503
20260520,1569,濱川,50.9,51.3,50.2,50.2,-,0.7,539000,27187700.0,-13000,0,-9296,100000,0,0,113000,0,9296
20260520,1570,力肯,37.4,38.45,37.4,37.95,+,0.1,163000,6200250.0,13001,0,0,70001,0,0,57000,0,0
20260520,1580,新麥,123.0,123.0,122.0,122.5,,0.0,30000,3667000.0,2000,0,0,2000,0,0,0,0,0
20260520,1584,精剛,19.6,19.7,19.45,19.65,-,0.05,596000,11653800.0,78000,0,-4001,181000,0,0,103000,0,4001
20260520,1586,和勤,22.7,22.9,22.45,22.85,+,0.2,276000,6277550.0,-11000,0,0,27000,0,0,38000,0,0
20260520,1591,駿吉-KY,38.2,38.2,38.2,38.2,-,4.2,293000,11192600.0,3000,0,0,3000,0,0,0,0,0
20260520,1593,祺驊,31.05,31.45,31.0,31.35,+,0.15,24000,745950.0,1000,0,0,1000,0,0,0,0,0
20260520,1595,川寶,87.2,90.8,87.0,88.7,+,1.7,411000,36465500.0,-35000,0,5986,9000,0,6000,44000,0,14
20260520,1599,宏佳騰,23.65,23.8,23.5,23.65,+,0.15,22000,519450.0,5000,0,0,6000,0,0,1000,0,0
20260520,1742,台蠟,15.0,15.2,15.0,15.2,+,0.1,9000,135950.0,0,0,5,0,0,5,0,0,0
20260520,1777,生泰,71.8,71.8,71.2,71.3,-,0.1,11000,787200.0,-3000,0,0,0,0,0,3000,0,0
20260520,1781,合世,10.25,10.5,10.25,10.5,+,0.3,25000,260000.0,7000,0,-1,7000,0,0,0,0,1
20260520,1784,訊聯,70.4,71.2,69.8,70.8,+,0.8,130000,9150600.0,18167,0,-1063,49167,0,0,31000,0,1063
20260520,1785,光洋科,143.0,143.5,136.0,138.0,-,5.0,17149000,2391020500.0,2811715,-455000,-87435,7140315,0,106145,4328600,455000,193580
20260520,1788,杏昌,135.0,135.5,135.0,135.5,,0.0,12000,1623500.0,2000,0,0,2000,0,0,0,0,0
20260520,1796,金穎生技,39.5,40.0,36.0,36.0,-,2.5,80000,3066900.0,-9000,0,0,6000,0,5000,15000,0,5000
20260520,1799,易威,35.35,35.45,34.3,34.45,-,0.9,102000,3531950.0,-11000,0,-488,8000,0,0,19000,0,488
20260520,1813,寶利徠,12.2,12.2,12.0,12.15,-,0.05,17000,205850.0,-1000,0,0,0,0,0,1000,0,0
20260520,1815,富喬,102.0,102.5,99.1,99.5,-,2.5,14956000,1500826500.0,-1271568,-143000,-575179,3358782,0,124441,4630350,143000,699620
20260520,2035,唐榮,28.1,28.1,28.0,28.05,-,0.35,15000,420750.0,-5000,0,0,0,0,0,5000,0,0
20260520,2061,風青,21.7,22.5,21.4,22.3,+,0.6,959000,21101750.0,147000,0,0,251000,0,0,104000,0,0
20260520,2063,世鎧,25.3,25.3,24.8,25.1,-,0.2,13000,324750.0,3000,0,0,3000,0,0,0,0,0
20260520,2064,晉椿,13.15,13.2,13.05,13.1,+,0.2,12000,157950.0,0,0,0,1000,0,0,1000,0,0
20260520,2065,世豐,33.55,33.85,32.95,33.75,+,0.25,96000,3221300.0,-28000,0,25,13000,0,5025,41000,0,5000
20260520,2066,世德,58.0,58.0,54.8,54.8,-,2.9,151000,8485200.0,8000,0,0,23000,0,0,15000,0,0
20260520,2067,嘉鋼,6.85,6.85,6.85,6.85,,0.0,2000,13700.0,-1000,0,11,0,0,11,1000,0,0
20260520,2070,精湛,65.7,65.7,62.8,63.0,-,2.7,409000,25982000.0,-127885,0,-53,41115,0,2000,169000,0,2053
20260520,2221,大甲,41.95,44.5,41.55,43.0,+,1.55,697000,30060600.0,-4020,0,0,118000,0,0,122020,0,0
20260520,2230,泰茂,29.0,29.15,28.55,28.7,-,0.3,146000,4209550.0,-13000,0,-110,32000,0,0,45000,0,110
20260520,2596,綠意,28.9,28.9,28.55,28.75,-,0.15,13000,373650.0,-4000,0,0,1000,0,0,5000,0,0
20260520,2640,大車隊,163.0,165.0,163.0,164.0,-,0.5,9000,1479000.0,0,0,0,2000,0,0,2000,0,0
20260520,2641,正德,17.6,17.75,17.45,17.55,+,0.1,1025000,18002050.0,-106000,0,-4149,187000,0,0,293000,0,4149
20260520,2643,捷迅,67.0,67.0,66.2,66.7,-,0.4,10000,664400.0,-2000,0,0,0,0,0,2000,0,0
20260520,2718,全心投控,46.35,46.4,45.4,46.2,,0.0,71000,3261600.0,-16000,0,-76,3000,0,0,19000,0,76
20260520,2719,燦星旅,25.75,25.75,25.7,25.7,,0.0,4000,102950.0,0,0,0,1000,0,0,1000,0,0
20260520,2726,雅茗-KY,9.65,9.65,9.33,9.36,-,0.13,31000,292070.0,0,0,0,2000,0,0,2000,0,0
20260520,2729,瓦城,162.0,163.5,160.0,162.0,,0.0,28000,4524000.0,-2000,0,0,3000,0,2000,5000,0,2000
20260520,2732,六角,65.0,65.0,64.6,64.7,-,0.3,29000,1879500.0,0,0,0,7000,0,0,7000,0,0
20260520,2734,易飛網,15.3,15.45,15.2,15.3,+,0.1,54000,823250.0,-6000,0,0,0,0,0,6000,0,0
20260520,2736,富野,11.85,12.15,11.8,11.85,,0.0,26000,308950.0,-4000,0,8,0,0,8,4000,0,0
20260520,2743,山富,67.7,67.7,67.0,67.1,-,0.6,65000,4372300.0,-20000,0,301,7000,0,401,27000,0,100
20260520,2745,五福,101.5,101.5,100.5,101.0,+,0.5,53000,5349000.0,-16000,0,0,2000,0,0,18000,0,0
20260520,2751,王座,51.8,51.8,51.7,51.7,-,0.7,12000,620800.0,-1000,0,0,0,0,0,1000,0,0
20260520,2752,豆府,177.0,177.0,174.0,174.0,-,2.5,113000,19738000.0,20283,0,0,20283,0,0,0,0,0
20260520,2754,亞洲藏壽司,71.6,77.0,71.6,77.0,+,7.0,912000,69926600.0,-83000,0,0,60000,0,0,143000,0,0
20260520,2755,揚秦,133.0,133.0,131.5,132.5,+,1.5,15000,1984000.0,-1000,0,0,3000,0,0,4000,0,0
20260520,2756,聯發國際,59.1,61.4,59.1,61.0,+,0.1,10000,604900.0,0,0,0,2000,0,0,2000,0,0
20260520,2916,滿心,47.7,47.85,47.55,47.8,+,0.3,109000,5200150.0,-2000,0,0,11000,0,0,13000,0,0
20260520,2941,米斯特,31.8,31.8,30.2,31.75,-,0.05,8000,246300.0,-1000,0,0,0,0,0,1000,0,0
20260520,3066,李洲,19.25,20.75,18.9,20.75,+,1.85,1018000,20733250.0,154033,0,14023,194033,0,14023,40000,0,0
20260520,3071,協禧,29.6,29.6,28.6,29.1,-,0.15,365000,10549800.0,56000,0,0,132000,0,0,76000,0,0
20260520,3073,天方能源,20.8,20.8,20.3,20.3,-,0.35,66000,1355450.0,3000,0,0,14000,0,0,11000,0,0
20260520,3078,僑威,53.3,53.3,52.2,52.2,-,0.3,886000,46468600.0,-429644,65016,28763,116000,68000,36066,545644,2984,7303
20260520,3081,聯亞,2460.0,2670.0,2460.0,2580.0,+,90.0,2021000,5214170000.0,193015,79300,-14320,834943,132300,54975,641928,53000,69295
20260520,3083,網龍,28.4,28.5,27.65,28.0,+,0.3,299000,8368400.0,-89000,0,5,13000,0,5,102000,0,0
20260520,3086,華義*,36.1,38.1,36.0,36.6,+,0.5,650000,23974450.0,-72000,0,-1253,168000,0,677,240000,0,1930
20260520,3088,艾訊,135.0,135.5,132.0,135.0,+,4.0,2417000,324260000.0,12671,77000,-9741,834043,77000,36901,821372,0,46642
20260520,3093,港建*,48.6,49.7,47.8,47.8,-,0.75,768000,37261300.0,-14000,0,20,239000,0,20,253000,0,0
20260520,3095,及成,46.0,49.2,44.5,47.75,+,3.0,129000,6106550.0,17000,0,1000,23000,0,2000,6000,0,1000
20260520,3105,穩懋,459.5,478.0,442.5,446.5,-,10.0,27808000,12722347500.0,-3734955,1426000,-350542,9053006,1529000,439843,12787961,103000,790385
20260520,3114,好德,26.9,27.3,26.9,27.1,+,0.3,130000,3529250.0,33000,0,0,33000,0,0,0,0,0
20260520,3115,富榮綱,8.59,8.81,8.59,8.68,-,0.52,37000,321830.0,4000,0,0,4000,0,0,0,0,0
20260520,3118,進階,33.55,33.8,33.3,33.35,-,0.2,35000,1170250.0,2000,0,0,2000,0,0,0,0,0
20260520,3122,笙泉,35.55,37.45,35.2,35.3,-,0.25,408000,14639850.0,-13000,0,0,90000,0,4000,103000,0,4000
20260520,3128,昇銳,21.7,23.4,21.7,23.4,+,2.1,249000,5754750.0,43000,0,4711,49000,0,10711,6000,0,6000
