tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260109,00858,永豐美國500大,34.31,34.42,34.31,34.42,+,0.11,1088000,37397360.0,-4000,0,-745110,5000,0,10000,9000,0,755110
20260109,00877,復華中國5G,26.8,26.83,26.12,26.65,-,0.05,3478000,92340560.0,-37000,0,60739,417000,0,1589438,454000,0,1528699
20260109,00886,永豐美國科技,37.94,37.94,37.94,37.94,-,0.03,10000,379400.0,0,0,1280,0,0,11280,0,0,10000
20260109,00887,永豐中國科技50大,12.78,12.83,12.58,12.81,+,0.04,12438000,158380690.0,1031000,0,3395127,1886000,0,5078731,855000,0,1683604
20260109,00888,永豐台灣ESG,21.34,21.5,21.1,21.39,+,0.03,758000,16161790.0,-9000,0,159167,19000,0,397407,28000,0,238240
20260109,00928,中信上櫃ESG 30,20.0,20.01,19.66,19.9,-,0.18,270000,5354520.0,39000,0,21281,41000,0,169061,2000,0,147780
20260109,00955,中信日本商社,13.65,13.69,13.59,13.69,+,0.03,4910000,66903620.0,-4200,0,-2952623,93800,0,533000,98000,0,3485623
20260109,1240,茂生農經,59.5,59.5,59.5,59.5,-,0.1,3000,178500.0,1000,0,17,1000,0,17,0,0,0
20260109,1259,安心,61.5,62.2,61.5,62.2,+,0.7,12000,741100.0,4000,0,0,4000,0,0,0,0,0
20260109,1264,德麥,278.5,280.0,278.5,279.5,+,1.0,15000,4185000.0,5000,0,0,5000,0,0,0,0,0
20260109,1268,漢來美食,158.5,159.5,158.0,159.5,+,1.0,20000,3176000.0,-2000,0,0,0,0,0,2000,0,0
20260109,1294,漢田生技,77.2,77.4,76.0,77.3,+,0.3,122000,9336100.0,11000,0,0,21000,0,0,10000,0,0
20260109,1295,生合,83.3,84.9,83.0,84.2,,0.0,138000,11576200.0,54000,0,190,84000,0,190,30000,0,0
20260109,1336,台翰,15.9,16.15,15.9,16.05,+,0.15,43000,690500.0,-8000,0,0,2000,0,0,10000,0,0
20260109,1565,精華,117.5,117.5,113.0,114.0,-,2.5,251000,28777500.0,40000,0,-54065,76000,0,6000,36000,0,60065
20260109,1569,濱川,51.9,52.0,50.4,51.1,,0.0,533000,27259000.0,31000,0,1593,139000,0,4000,108000,0,2407
20260109,1570,力肯,30.25,30.55,30.15,30.2,-,0.5,117000,3545700.0,-33000,0,-297,3000,0,0,36000,0,297
20260109,1580,新麥,133.5,134.0,133.0,133.0,,0.0,35000,4674500.0,4000,0,0,6000,0,0,2000,0,0
20260109,1584,精剛,23.2,24.15,23.05,23.1,+,0.3,1704000,40014850.0,-95000,0,182363,449000,0,184000,544000,0,1637
20260109,1586,和勤,30.1,31.15,29.2,30.4,+,1.25,8949000,270549150.0,-631000,0,-3973,1245000,0,0,1876000,0,3973
20260109,1591,駿吉-KY,50.3,50.9,49.6,50.7,+,0.4,140000,7029250.0,-2001,0,0,51000,0,0,53001,0,0
20260109,1593,祺驊,29.55,29.6,29.35,29.4,-,0.15,22000,647300.0,-2000,0,0,0,0,0,2000,0,0
20260109,1595,川寶,39.6,39.6,38.05,39.6,+,0.45,138000,5351950.0,21000,0,-198,50000,0,0,29000,0,198
20260109,1599,宏佳騰,28.1,28.65,28.1,28.25,+,0.15,14000,396800.0,3000,0,0,5000,0,0,2000,0,0
20260109,1742,台蠟,16.3,16.65,16.2,16.4,-,0.1,134000,2192200.0,0,0,0,4000,0,0,4000,0,0
20260109,1777,生泰,72.7,72.7,72.0,72.4,+,0.1,26000,1878100.0,-6000,0,0,1000,0,3000,7000,0,3000
20260109,1781,合世,11.1,11.25,11.0,11.25,+,0.3,68000,757950.0,-1000,0,0,0,0,0,1000,0,0
20260109,1784,訊聯,108.0,108.0,105.0,105.0,-,2.0,273000,28951000.0,-37000,0,-10029,35000,0,2000,72000,0,12029
20260109,1785,光洋科,63.3,64.8,62.3,63.1,+,1.2,9104000,577246600.0,1009150,8000,-156146,2995150,14000,72058,1986000,6000,228204
