tradeDate,stockCode,stockName,openPrice,highPrice,lowPrice,closePrice,changeSign,change,totalShares,totalAmount,foreignNetShares,investmentNetShares,dealerNetShares,foreignBuyShares,investmentBuyShares,dealerBuyShares,foreignSellShares,investmentSellShares,dealerSellShares
20260806,00858,永豐美國500大,36.53,36.53,36.42,36.5,-,0.17,279000,10173770.0,78000,0,11267,78000,0,79000,0,0,67733
20260806,00877,復華中國5G,37.01,37.97,35.64,36.87,-,0.25,3558000,130940620.0,-280000,0,-216023,488000,0,1048156,768000,0,1264179
20260806,00886,永豐美國科技,46.6,46.6,45.94,45.94,-,0.74,3000,138480.0,0,0,1403,0,0,3001,0,0,1598
20260806,00887,永豐中國科技50大,16.97,17.1,16.7,16.89,-,0.15,5879000,99399190.0,879000,0,-1201936,1507000,0,818037,628000,0,2019973
20260806,00888,永豐台灣ESG,32.0,32.18,31.65,32.1,+,0.01,4827000,154122180.0,-38868,0,110642,801132,0,936215,840000,0,825573
20260806,00928,中信上櫃ESG 30,31.27,32.51,30.95,32.42,+,1.15,990000,31696370.0,111000,0,-282762,200000,0,171756,89000,0,454518
20260806,00955,中信日本商社,15.5,15.61,15.5,15.61,+,0.31,7582000,118013910.0,1309010,0,4601000,1397010,0,5254000,88000,0,653000
20260806,1264,德麥,255.5,255.5,255.0,255.0,-,1.0,11000,2807000.0,-4000,0,-193,1000,0,0,5000,0,193
20260806,1268,漢來美食,170.0,170.5,169.5,170.5,+,1.0,25000,4240500.0,0,0,0,1000,0,0,1000,0,0
20260806,1294,漢田生技,56.7,56.7,56.0,56.2,-,0.5,13000,730100.0,1000,0,-8,1000,0,0,0,0,8
20260806,1295,生合,46.25,46.4,46.0,46.2,-,0.2,36000,1661950.0,-1000,0,0,7000,0,0,8000,0,0
20260806,1336,台翰,15.2,15.2,15.0,15.1,-,0.1,78000,1176150.0,-3000,0,-4,3000,0,0,6000,0,4
20260806,1565,精華,93.0,93.4,92.5,93.1,-,0.1,40000,3717400.0,2900,0,-557,15000,0,0,12100,0,557
20260806,1569,濱川,42.65,46.0,42.65,44.5,+,1.85,529000,23376100.0,11000,0,10989,186000,0,16242,175000,0,5253
20260806,1570,力肯,34.0,34.0,33.5,33.75,-,0.25,34000,1145250.0,-8000,0,0,5000,0,0,13000,0,0
20260806,1580,新麥,112.0,112.5,112.0,112.5,+,0.5,44000,4938500.0,7933,0,0,10935,0,0,3002,0,0
20260806,1584,精剛,17.5,17.7,17.25,17.5,+,0.1,453000,7899050.0,102159,0,14940,152487,0,15000,50328,0,60
20260806,1586,和勤,18.25,18.3,18.1,18.25,+,0.1,103000,1871300.0,4986,0,0,13060,0,0,8074,0,0
20260806,1591,駿吉-KY,36.2,36.6,35.25,36.6,+,0.4,122000,4371800.0,-3003,0,0,55000,0,0,58003,0,0
20260806,1593,祺驊,30.2,31.15,30.1,31.05,+,0.9,52000,1589800.0,4000,0,59,5000,0,59,1000,0,0
20260806,1595,川寶,62.5,63.5,60.5,61.9,-,0.6,373000,23060000.0,-104000,0,1147,85000,0,2962,189000,0,1815
20260806,1599,宏佳騰,23.8,24.0,23.55,23.8,+,0.15,9000,213900.0,2000,0,0,4000,0,0,2000,0,0
20260806,1742,台蠟,17.85,17.95,17.0,17.95,-,0.15,121000,2099300.0,-3000,0,0,2000,0,0,5000,0,0
20260806,1777,生泰,72.5,73.9,72.5,73.9,+,1.6,31000,2271200.0,6000,0,613,10000,0,613,4000,0,0
20260806,1780,立弘,23.2,23.35,23.0,23.35,-,0.05,88000,2035700.0,-41000,0,0,4000,0,0,45000,0,0
20260806,1784,訊聯,59.6,60.8,58.6,59.9,+,1.2,137000,8179900.0,-8000,0,-656,39000,0,1000,47000,0,1656
20260806,1785,光洋科,112.0,116.0,110.0,115.0,+,3.5,6323000,720019000.0,582552,-7159,-1505,1955000,841,21998,1372448,8000,23503
20260806,1788,杏昌,130.5,131.0,129.5,130.0,-,0.5,23000,2995500.0,-3076,0,-302,2000,0,0,5076,0,302
20260806,1796,金穎生技,30.8,30.9,30.2,30.9,+,0.2,57000,1747150.0,21000,0,-997,26000,0,3,5000,0,1000
20260806,1799,易威,31.8,32.3,31.6,32.15,+,0.5,69000,2202600.0,-9000,0,0,10000,0,2000,19000,0,2000
20260806,1813,寶利徠,11.55,11.55,11.5,11.5,+,0.05,23000,265600.0,0,0,634,0,0,1000,0,0,366
20260806,1815,富喬,83.6,91.9,83.5,86.8,+,2.9,40334000,3523390300.0,-2670389,494000,485249,10412559,500000,1035747,13082948,6000,550498
20260806,2035,唐榮,27.0,27.0,27.0,27.0,-,0.15,1000,27000.0,-1000,0,0,0,0,0,1000,0,0
20260806,2061,風青,56.1,60.7,55.0,58.2,+,3.0,3989000,235465800.0,58019,0,59760,753825,0,84002,695806,0,24242
20260806,2063,世鎧,23.7,23.8,23.7,23.8,+,0.1,14000,332400.0,0,0,635,1000,0,801,1000,0,166
20260806,2064,晉椿,11.95,12.05,11.4,11.6,-,0.2,272000,3201250.0,-6000,0,-6,133000,0,0,139000,0,6
20260806,2065,世豐,31.4,32.5,31.4,32.3,+,0.9,45000,1430850.0,15000,0,0,17000,0,0,2000,0,0
20260806,2066,世德,61.6,62.2,60.9,61.5,,0.0,14000,863400.0,0,0,0,3000,0,0,3000,0,0
20260806,2067,嘉鋼,6.22,6.41,6.22,6.41,-,0.03,2000,12630.0,0,0,-41,0,0,0,0,0,41
20260806,2070,精湛,58.3,58.3,58.3,58.3,+,5.3,46000,2681800.0,-1000,0,1998,0,0,1998,1000,0,0
20260806,2221,大甲,45.2,46.6,44.2,46.3,+,1.55,175000,7929900.0,32838,0,-3148,75059,0,1201,42221,0,4349
20260806,2230,泰茂,24.3,26.65,23.8,26.35,+,1.75,281000,7141400.0,6214,0,1591,108725,0,2013,102511,0,422
20260806,2235,謚源,26.7,27.75,26.65,27.75,-,0.2,7000,188650.0,1000,0,0,1000,0,0,0,0,0
20260806,2596,綠意,30.55,31.1,30.55,31.05,+,0.1,13000,402150.0,2000,0,0,2000,0,0,0,0,0
20260806,2640,大車隊,146.0,146.0,146.0,146.0,+,1.0,1000,146000.0,0,0,-10,0,0,0,0,0,10
20260806,2641,正德,17.25,17.3,17.05,17.15,-,0.1,520000,8917550.0,-54000,0,-2001,88000,0,0,142000,0,2001
20260806,2643,捷迅,63.0,63.5,62.9,63.5,+,0.8,40000,2526400.0,13000,0,0,15000,0,0,2000,0,0
20260806,2718,全心投控,44.2,44.75,44.2,44.6,-,0.2,7000,311350.0,1000,0,0,1000,0,2000,0,0,2000
20260806,2719,燦星旅,21.8,21.9,21.4,21.65,+,0.05,10000,217450.0,-1000,0,-159,1000,0,0,2000,0,159
20260806,2726,雅茗-KY,8.64,8.69,8.47,8.64,+,0.01,39000,333850.0,1000,0,-481,1000,0,549,0,0,1030
20260806,2729,瓦城,160.0,161.5,159.0,159.5,-,0.5,15000,2398000.0,-4000,0,0,3000,0,0,7000,0,0
20260806,2732,六角,63.0,64.1,63.0,64.0,+,0.9,23000,1462900.0,-1000,0,0,2000,0,0,3000,0,0
20260806,2734,易飛網,14.8,15.05,14.7,14.85,+,0.2,83000,1232800.0,7000,0,621,14000,0,684,7000,0,63
20260806,2736,富野,11.45,11.5,11.3,11.45,-,0.05,75000,857500.0,13000,0,-981,13000,0,59,0,0,1040
20260806,2743,山富,56.5,56.8,56.2,56.8,+,0.3,74000,4173900.0,39800,0,499,53000,0,500,13200,0,1
20260806,2745,五福,87.0,88.7,87.0,88.4,+,1.8,80000,7032600.0,29000,0,624,33000,0,756,4000,0,132
20260806,2751,王座,50.9,51.9,50.9,51.9,,0.0,8000,409500.0,1000,0,0,1000,0,0,0,0,0
20260806,2754,亞洲藏壽司,70.8,71.0,70.0,70.4,-,1.3,42000,2962400.0,7000,0,-170,11000,0,0,4000,0,170
20260806,2755,揚秦,103.0,103.5,102.5,103.5,+,0.5,14000,1441500.0,-6000,0,533,2000,0,1000,8000,0,467
20260806,2756,聯發國際,55.7,57.0,55.3,57.0,+,0.5,27000,1529800.0,0,0,-17,0,0,0,0,0,17
20260806,2916,滿心,40.5,41.4,40.5,41.2,+,0.7,94000,3856250.0,-3000,0,0,20000,0,0,23000,0,0
20260806,2926,誠品生活,30.25,30.5,30.05,30.5,-,0.1,12000,363700.0,1000,0,0,1000,0,0,0,0,0
20260806,2937,集雅社,45.0,45.0,44.7,44.7,-,0.6,5000,224300.0,0,0,1000,0,0,1000,0,0,0
20260806,2947,振宇五金,62.6,62.6,62.3,62.3,-,1.7,6000,375000.0,-1000,0,0,0,0,0,1000,0,0
20260806,3066,李洲,21.05,22.6,21.05,22.2,+,0.35,441000,9582050.0,-66925,0,0,93075,0,0,160000,0,0
20260806,3071,協禧,26.1,26.25,25.5,26.05,-,0.05,139000,3612150.0,-5000,0,-106,46000,0,0,51000,0,106
20260806,3073,天方能源,22.1,22.2,21.55,22.2,+,0.2,37000,814650.0,8000,0,26,11000,0,26,3000,0,0
20260806,3078,僑威,52.8,53.4,52.1,53.4,+,0.6,445000,23547800.0,263733,0,4050,309000,0,6311,45267,0,2261
20260806,3081,聯亞,2185.0,2375.0,2180.0,2375.0,+,215.0,4738000,11031070000.0,1115501,219000,4493,1890372,219000,175143,774871,0,170650
20260806,3083,網龍,25.3,25.8,24.85,25.3,,0.0,70000,1760750.0,19000,0,0,29000,0,0,10000,0,0
20260806,3086,華義*,27.15,27.8,27.1,27.6,+,0.15,88000,2421850.0,22000,0,-539,41000,0,0,19000,0,539
20260806,3088,艾訊,132.0,137.5,131.0,134.0,+,1.5,2266000,303430500.0,-10919,0,-31662,716081,0,23959,727000,0,55621
20260806,3093,港建*,46.35,48.9,45.5,48.45,+,1.95,330000,15646150.0,-21000,0,104,107000,0,107,128000,0,3
20260806,3095,及成,38.85,39.3,38.8,39.3,+,1.3,7000,272750.0,0,0,445,0,0,445,0,0,0
20260806,3105,穩懋,378.0,394.0,365.5,382.0,+,6.0,40539000,15398960500.0,-1076351,749436,102215,12658230,755436,1283837,13734581,6000,1181622
20260806,3114,好德,33.65,36.9,32.7,36.9,+,3.35,2306000,82967750.0,-253935,0,526,534000,0,4969,787935,0,4443
20260806,3115,富榮綱,8.69,9.01,8.69,9.01,-,0.19,8000,69880.0,1000,0,0,1000,0,0,0,0,0
20260806,3118,進階,31.65,31.85,31.6,31.65,-,0.05,26000,824000.0,14000,0,997,14000,0,1000,0,0,3
20260806,3122,笙泉,25.0,25.65,25.0,25.5,-,0.1,35000,890000.0,1684,0,-635,12684,0,0,11000,0,635
20260806,3128,昇銳,21.9,22.0,21.55,21.85,-,0.05,45000,980150.0,-1000,0,2,6000,0,2,7000,0,0
20260806,3131,弘塑,2300.0,2400.0,2190.0,2385.0,+,40.0,1386000,3168525000.0,429636,-414000,-1263,838636,0,49507,409000,414000,50770
