﻿資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260821,00407A,16,0,0,0.00
20260821,00407A,17,145270,2831239000,100.00
20260821,00408A,1,500,120776,0.07
20260821,00408A,2,4671,11727799,7.63
20260821,00408A,3,1489,13533795,8.80
20260821,00408A,4,303,4064758,2.64
20260821,00408A,5,525,10313215,6.71
20260821,00408A,6,315,8740897,5.68
20260821,00408A,7,94,3486475,2.26
20260821,00408A,8,240,11803600,7.68
20260821,00408A,9,250,21965800,14.29
20260821,00408A,10,80,13639000,8.87
20260821,00408A,11,22,6586000,4.28
20260821,00408A,12,15,7798302,5.07
20260821,00408A,13,5,3490000,2.27
20260821,00408A,14,6,5720930,3.72
20260821,00408A,15,10,30642653,19.94
20260821,00408A,16,0,0,0.00
20260821,00408A,17,8525,153634000,100.00
20260821,00410A,1,482,96864,0.06
20260821,00410A,2,3250,8228090,5.82
20260821,00410A,3,1156,10767676,7.61
20260821,00410A,4,185,2536439,1.79
20260821,00410A,5,363,7099162,5.02
20260821,00410A,6,244,6963604,4.92
20260821,00410A,7,69,2603700,1.84
20260821,00410A,8,176,8713193,6.16
20260821,00410A,9,204,18165231,12.85
20260821,00410A,10,76,12283749,8.68
20260821,00410A,11,21,6209000,4.39
20260821,00410A,12,13,6367000,4.50
20260821,00410A,13,2,1403000,0.99
20260821,00410A,14,3,3000000,2.12
20260821,00410A,15,7,46923292,33.19
20260821,00410A,16,0,0,0.00
20260821,00410A,17,6251,141360000,100.00
20260821,0050  ,1,1516574,438480269,1.96
20260821,0050  ,2,1332653,3035059555,13.59
20260821,0050  ,3,331986,2437697547,10.91
20260821,0050  ,4,134485,1663910862,7.45
20260821,0050  ,5,73244,1294075432,5.79
20260821,0050  ,6,67878,1672036835,7.48
20260821,0050  ,7,32564,1138245261,5.09
20260821,0050  ,8,17899,808086288,3.61
20260821,0050  ,9,29645,2033156135,9.10
20260821,0050  ,10,9576,1285286308,5.75
20260821,0050  ,11,2492,668739424,2.99
20260821,0050  ,12,444,214448136,0.96
20260821,0050  ,13,145,99925198,0.44
20260821,0050  ,14,65,58873453,0.26
20260821,0050  ,15,270,5478979297,24.53
20260821,0050  ,16,0,0,0.00
20260821,0050  ,17,3549920,22327000000,100.00
20260821,0051  ,1,7576,1476535,6.02
20260821,0051  ,2,4433,8864903,36.18
20260821,0051  ,3,474,3419980,13.95
20260821,0051  ,4,149,1850277,7.55
20260821,0051  ,5,70,1261130,5.14
20260821,0051  ,6,45,1140073,4.65
20260821,0051  ,7,20,702094,2.86
20260821,0051  ,8,10,450318,1.83
20260821,0051  ,9,15,940024,3.83
20260821,0051  ,10,6,724000,2.95
20260821,0051  ,11,3,966892,3.94
20260821,0051  ,12,2,1148774,4.68
20260821,0051  ,13,2,1555000,6.34
20260821,0051  ,14,0,0,0.00
20260821,0051  ,15,0,0,0.00
20260821,0051  ,16,0,0,0.00
20260821,0051  ,17,12805,24500000,100.00
20260821,0052  ,1,130972,37609038,1.43
20260821,0052  ,2,242039,519566269,19.76
20260821,0052  ,3,48811,377849318,14.37
20260821,0052  ,4,16341,208436050,7.92
20260821,0052  ,5,8702,158607104,6.03
20260821,0052  ,6,7875,197449005,7.51
20260821,0052  ,7,3273,115712835,4.40
20260821,0052  ,8,1914,88210818,3.35
20260821,0052  ,9,2925,205219945,7.80
20260821,0052  ,10,841,114650048,4.36
20260821,0052  ,11,223,62270159,2.36
20260821,0052  ,12,51,24750578,0.94
20260821,0052  ,13,25,17064000,0.64
20260821,0052  ,14,16,14179147,0.53
20260821,0052  ,15,69,486925686,18.52
20260821,0052  ,16,0,0,0.00
20260821,0052  ,17,464077,2628500000,100.00
20260821,0053  ,1,5347,604618,11.01
20260821,0053  ,2,826,1528854,27.85
20260821,0053  ,3,70,564467,10.28
20260821,0053  ,4,14,182000,3.31
20260821,0053  ,5,13,249000,4.53
20260821,0053  ,6,5,137000,2.49
20260821,0053  ,7,1,31000,0.56
20260821,0053  ,8,3,145000,2.64
20260821,0053  ,9,6,485419,8.84
20260821,0053  ,10,0,0,0.00
20260821,0053  ,11,2,508642,9.26
20260821,0053  ,12,0,0,0.00
20260821,0053  ,13,0,0,0.00
20260821,0053  ,14,0,0,0.00
20260821,0053  ,15,1,1052000,19.16
20260821,0053  ,16,0,0,0.00
20260821,0053  ,17,6288,5488000,100.00
20260821,0055  ,1,4938,1052332,1.22
20260821,0055  ,2,6402,13385803,15.53
20260821,0055  ,3,1072,8393613,9.74
20260821,0055  ,4,292,3713580,4.31
20260821,0055  ,5,187,3422736,3.97
20260821,0055  ,6,138,3514775,4.07
20260821,0055  ,7,51,1793728,2.08
20260821,0055  ,8,36,1692886,1.96
20260821,0055  ,9,51,3507034,4.07
20260821,0055  ,10,26,3205774,3.72
20260821,0055  ,11,13,3566000,4.13
20260821,0055  ,12,8,3686564,4.27
20260821,0055  ,13,4,2722000,3.15
20260821,0055  ,14,0,0,0.00
20260821,0055  ,15,6,32497175,37.71
20260821,0055  ,16,0,0,0.00
20260821,0055  ,17,13224,86154000,100.00
20260821,0056  ,1,370318,106262925,0.74
20260821,0056  ,2,776442,1808986934,12.75
20260821,0056  ,3,223724,1728307431,12.18
20260821,0056  ,4,95875,1210651951,8.53
20260821,0056  ,5,56888,1030246103,7.26
20260821,0056  ,6,54475,1371754851,9.67
20260821,0056  ,7,26131,923973888,6.51
20260821,0056  ,8,16087,741671235,5.23
20260821,0056  ,9,26434,1860631746,13.12
20260821,0056  ,10,8611,1167013205,8.23
20260821,0056  ,11,2136,581697181,4.10
20260821,0056  ,12,377,184640457,1.30
20260821,0056  ,13,132,91587446,0.64
20260821,0056  ,14,53,48658624,0.34
20260821,0056  ,15,154,1323450023,9.33
20260821,0056  ,16,0,0,0.00
20260821,0056  ,17,1657837,14179534000,100.00
20260821,0057  ,1,3419,191434,12.53
20260821,0057  ,2,133,262504,17.19
20260821,0057  ,3,8,66001,4.32
20260821,0057  ,4,9,116005,7.59
20260821,0057  ,5,0,0,0.00
20260821,0057  ,6,3,77000,5.04
20260821,0057  ,7,1,32000,2.09
20260821,0057  ,8,1,45000,2.94
20260821,0057  ,9,4,289056,18.92
20260821,0057  ,10,3,448000,29.33
20260821,0057  ,11,0,0,0.00
20260821,0057  ,12,0,0,0.00
20260821,0057  ,13,0,0,0.00
20260821,0057  ,14,0,0,0.00
20260821,0057  ,15,0,0,0.00
20260821,0057  ,16,0,0,0.00
20260821,0057  ,17,3581,1527000,100.00
20260821,0061  ,1,706,185393,0.19
20260821,0061  ,2,3336,7825124,8.14
20260821,0061  ,3,835,6916663,7.19
20260821,0061  ,4,292,3858324,4.01
20260821,0061  ,5,232,4355086,4.53
20260821,0061  ,6,214,5571227,5.79
20260821,0061  ,7,105,3833344,3.98
20260821,0061  ,8,80,3745747,3.89
20260821,0061  ,9,141,10634481,11.06
20260821,0061  ,10,59,7877000,8.19
20260821,0061  ,11,35,9712893,10.10
20260821,0061  ,12,9,4516000,4.69
20260821,0061  ,13,7,4719000,4.90
20260821,0061  ,14,1,830718,0.86
20260821,0061  ,15,5,21535000,22.40
20260821,0061  ,16,0,0,0.00
20260821,0061  ,17,6057,96116000,100.00
20260821,006201,1,2293,283074,1.23
20260821,006201,2,1872,3928444,17.12
20260821,006201,3,294,2314908,10.08
20260821,006201,4,98,1255474,5.47
20260821,006201,5,61,1138553,4.96
20260821,006201,6,36,911880,3.97
20260821,006201,7,17,595527,2.59
20260821,006201,8,8,363829,1.58
20260821,006201,9,7,497000,2.16
20260821,006201,10,3,368000,1.60
20260821,006201,11,2,585718,2.55
20260821,006201,12,3,1535000,6.68
20260821,006201,13,1,765893,3.33
20260821,006201,14,1,983700,4.28
20260821,006201,15,2,7419000,32.33
20260821,006201,16,0,0,0.00
20260821,006201,17,4698,22946000,100.00
20260821,006203,1,3149,192363,1.88
20260821,006203,2,347,594004,5.81
20260821,006203,3,31,239926,2.34
20260821,006203,4,5,68100,0.66
20260821,006203,5,9,156306,1.52
20260821,006203,6,2,53000,0.51
20260821,006203,7,1,32000,0.31
20260821,006203,8,2,90000,0.88
20260821,006203,9,2,149446,1.46
20260821,006203,10,0,0,0.00
20260821,006203,11,2,639000,6.25
20260821,006203,12,2,935000,9.15
20260821,006203,13,0,0,0.00
20260821,006203,14,1,1000000,9.78
20260821,006203,15,3,6068855,59.39
20260821,006203,16,0,0,0.00
20260821,006203,17,3556,10218000,100.00
20260821,006204,1,856,118268,7.88
20260821,006204,2,265,457280,30.48
20260821,006204,3,16,112920,7.52
20260821,006204,4,2,28488,1.89
20260821,006204,5,4,74743,4.98
20260821,006204,6,2,54000,3.60
20260821,006204,7,0,0,0.00
20260821,006204,8,1,43000,2.86
20260821,006204,9,2,127864,8.52
20260821,006204,10,2,279000,18.60
20260821,006204,11,1,204437,13.62
20260821,006204,12,0,0,0.00
20260821,006204,13,0,0,0.00
20260821,006204,14,0,0,0.00
20260821,006204,15,0,0,0.00
20260821,006204,16,0,0,0.00
20260821,006204,17,1151,1500000,100.00
20260821,006205,1,3060,962828,1.02
20260821,006205,2,3897,8860426,9.43
20260821,006205,3,888,6815211,7.25
20260821,006205,4,332,4179050,4.44
20260821,006205,5,203,3720118,3.96
20260821,006205,6,171,4298088,4.57
20260821,006205,7,83,2933574,3.12
20260821,006205,8,44,2062680,2.19
20260821,006205,9,109,7667917,8.16
20260821,006205,10,46,6599376,7.02
20260821,006205,11,12,3328563,3.54
20260821,006205,12,11,5506276,5.86
20260821,006205,13,7,4855001,5.16
20260821,006205,14,1,894000,0.95
20260821,006205,15,7,31255892,33.27
20260821,006205,16,0,0,0.00
20260821,006205,17,8871,93939000,100.00
20260821,006206,1,791,206400,0.77
20260821,006206,2,1511,3401904,12.70
20260821,006206,3,400,3134909,11.70
20260821,006206,4,126,1625985,6.07
20260821,006206,5,100,1859778,6.94
20260821,006206,6,75,1968392,7.35
20260821,006206,7,44,1608373,6.00
20260821,006206,8,30,1442558,5.38
20260821,006206,9,31,2363344,8.82
20260821,006206,10,16,2223540,8.30
20260821,006206,11,6,1669121,6.23
20260821,006206,12,1,567931,2.12
20260821,006206,13,0,0,0.00
20260821,006206,14,2,1705765,6.37
20260821,006206,15,1,3000000,11.20
20260821,006206,16,0,0,0.00
20260821,006206,17,3134,26778000,100.00
20260821,006207,1,289,68166,0.32
20260821,006207,2,809,1868667,8.94
20260821,006207,3,193,1572355,7.52
20260821,006207,4,77,970496,4.64
20260821,006207,5,67,1245089,5.95
20260821,006207,6,50,1357509,6.49
20260821,006207,7,18,634000,3.03
20260821,006207,8,18,842649,4.03
20260821,006207,9,34,2501000,11.97
20260821,006207,10,20,3029135,14.49
20260821,006207,11,12,3695000,17.68
20260821,006207,12,3,1545934,7.39
20260821,006207,13,1,610000,2.91
20260821,006207,14,1,952000,4.55
20260821,006207,15,0,0,0.00
20260821,006207,16,0,0,0.00
20260821,006207,17,1592,20892000,100.00
20260821,006208,1,382510,108506529,5.83
20260821,006208,2,255571,545787337,29.34
20260821,006208,3,43936,314561035,16.91
20260821,006208,4,14386,176731010,9.50
20260821,006208,5,6638,116618494,6.26
20260821,006208,6,5493,134244965,7.21
20260821,006208,7,2126,73811946,3.96
20260821,006208,8,1020,45763174,2.46
20260821,006208,9,1418,94706049,5.09
20260821,006208,10,337,43692059,2.34
20260821,006208,11,61,16503038,0.88
20260821,006208,12,13,6450172,0.34
20260821,006208,13,4,2715000,0.14
20260821,006208,14,2,1926000,0.10
20260821,006208,15,39,178023192,9.57
20260821,006208,16,0,0,0.00
20260821,006208,17,713554,1860040000,100.00
20260821,00625K,1,0,0,0.00
20260821,00625K,2,4,13000,3.90
20260821,00625K,3,1,10000,3.00
20260821,00625K,4,1,12000,3.60
20260821,00625K,5,2,33000,9.90
20260821,00625K,6,1,23000,6.90
20260821,00625K,7,0,0,0.00
20260821,00625K,8,1,43000,12.91
20260821,00625K,9,1,84000,25.22
20260821,00625K,10,1,115000,34.53
20260821,00625K,11,0,0,0.00
20260821,00625K,12,0,0,0.00
20260821,00625K,13,0,0,0.00
20260821,00625K,14,0,0,0.00
20260821,00625K,15,0,0,0.00
20260821,00625K,16,0,0,0.00
20260821,00625K,17,12,333000,100.00
20260821,00631L,1,39966,12881351,0.17
20260821,00631L,2,142079,350061658,4.63
20260821,00631L,3,48604,378434595,5.01
20260821,00631L,4,22831,291693443,3.86
20260821,00631L,5,15088,273433284,3.62
20260821,00631L,6,18442,465726216,6.17
20260821,00631L,7,9767,345358108,4.57
20260821,00631L,8,6925,316685587,4.19
20260821,00631L,9,14266,1017849398,13.48
20260821,00631L,10,7379,1031150633,13.66
20260821,00631L,11,3130,855885485,11.34
20260821,00631L,12,725,353719763,4.68
20260821,00631L,13,311,213650657,2.83
20260821,00631L,14,159,142865887,1.89
20260821,00631L,15,311,1496951935,19.83
20260821,00631L,16,0,0,0.00
20260821,00631L,17,329983,7546348000,100.00
20260821,00632R,1,11157,4086434,0.14
20260821,00632R,2,22240,55510542,1.98
20260821,00632R,3,8703,70005576,2.50
20260821,00632R,4,3850,50067630,1.78
20260821,00632R,5,3216,59630038,2.13
20260821,00632R,6,3631,94250479,3.36
20260821,00632R,7,2079,75023805,2.68
20260821,00632R,8,1751,81577941,2.91
20260821,00632R,9,3729,277146882,9.90
20260821,00632R,10,2238,324413118,11.59
20260821,00632R,11,1073,303958915,10.86
20260821,00632R,12,340,168354806,6.01
20260821,00632R,13,170,118426729,4.23
20260821,00632R,14,91,83055413,2.96
20260821,00632R,15,215,1033199422,36.91
20260821,00632R,16,0,0,0.00
20260821,00632R,17,64483,2798707730,100.00
20260821,00633L,1,266,40679,0.03
20260821,00633L,2,1529,3692700,3.19
20260821,00633L,3,533,4357716,3.77
20260821,00633L,4,230,2995908,2.59
20260821,00633L,5,200,3725200,3.22
20260821,00633L,6,220,5749151,4.97
20260821,00633L,7,118,4253594,3.68
20260821,00633L,8,89,4177223,3.61
20260821,00633L,9,215,15857001,13.73
20260821,00633L,10,111,15338000,13.28
20260821,00633L,11,59,16965940,14.69
20260821,00633L,12,14,7016000,6.07
20260821,00633L,13,5,3425000,2.96
20260821,00633L,14,5,4467000,3.86
20260821,00633L,15,12,23396888,20.26
20260821,00633L,16,0,0,0.00
20260821,00633L,17,3606,115458000,100.00
20260821,00634R,1,46,3631,0.00
20260821,00634R,2,308,742538,1.65
20260821,00634R,3,112,950378,2.12
20260821,00634R,4,49,650900,1.45
20260821,00634R,5,41,773683,1.72
20260821,00634R,6,51,1339801,2.99
20260821,00634R,7,32,1128000,2.52
20260821,00634R,8,23,1096800,2.45
20260821,00634R,9,46,3247000,7.25
20260821,00634R,10,31,4657762,10.40
20260821,00634R,11,19,5216835,11.65
20260821,00634R,12,2,1095000,2.44
20260821,00634R,13,4,2766000,6.18
20260821,00634R,14,3,2970000,6.63
20260821,00634R,15,6,18117672,40.48
20260821,00634R,16,0,0,0.00
20260821,00634R,17,773,44756000,100.00
20260821,00635U,1,19159,5063941,1.46
20260821,00635U,2,28074,58908363,17.00
20260821,00635U,3,4553,35508813,10.24
20260821,00635U,4,1507,19292131,5.56
20260821,00635U,5,946,17382546,5.01
20260821,00635U,6,815,20804163,6.00
20260821,00635U,7,361,12946900,3.73
20260821,00635U,8,225,10511783,3.03
20260821,00635U,9,315,22528592,6.50
20260821,00635U,10,142,19736657,5.69
20260821,00635U,11,55,14989457,4.32
20260821,00635U,12,10,4749793,1.37
20260821,00635U,13,5,3760000,1.08
20260821,00635U,14,2,1790613,0.51
20260821,00635U,15,16,98540248,28.43
20260821,00635U,16,0,0,0.00
20260821,00635U,17,56185,346514000,100.00
20260821,00636 ,1,1548,448029,0.47
20260821,00636 ,2,4133,9690047,10.27
20260821,00636 ,3,1086,8747813,9.27
20260821,00636 ,4,420,5380586,5.70
20260821,00636 ,5,293,5421101,5.74
20260821,00636 ,6,277,7164648,7.59
20260821,00636 ,7,122,4421219,4.68
20260821,00636 ,8,96,4485680,4.75
20260821,00636 ,9,157,11549487,12.24
20260821,00636 ,10,83,11643812,12.34
20260821,00636 ,11,20,5375399,5.69
20260821,00636 ,12,12,5753614,6.09
20260821,00636 ,13,1,664000,0.70
20260821,00636 ,14,1,884000,0.93
20260821,00636 ,15,6,12695565,13.45
20260821,00636 ,16,0,0,0.00
20260821,00636 ,17,8255,94325000,100.00
20260821,00636K,1,4,2000,3.22
20260821,00636K,2,2,4500,7.24
20260821,00636K,3,0,0,0.00
20260821,00636K,4,1,11100,17.87
20260821,00636K,5,0,0,0.00
20260821,00636K,6,0,0,0.00
20260821,00636K,7,0,0,0.00
20260821,00636K,8,1,44500,71.65
20260821,00636K,9,0,0,0.00
20260821,00636K,10,0,0,0.00
20260821,00636K,11,0,0,0.00
20260821,00636K,12,0,0,0.00
20260821,00636K,13,0,0,0.00
20260821,00636K,14,0,0,0.00
20260821,00636K,15,0,0,0.00
20260821,00636K,16,0,0,0.00
20260821,00636K,17,8,62100,100.00
20260821,00637L,1,591,96886,0.01
20260821,00637L,2,4313,11215313,1.53
20260821,00637L,3,1883,15749000,2.15
20260821,00637L,4,769,10216411,1.39
20260821,00637L,5,680,12792197,1.75
20260821,00637L,6,770,20269237,2.77
20260821,00637L,7,485,17588917,2.40
20260821,00637L,8,347,16244621,2.22
20260821,00637L,9,832,61521156,8.42
20260821,00637L,10,511,72772090,9.96
20260821,00637L,11,281,79493351,10.88
20260821,00637L,12,108,52891891,7.24
20260821,00637L,13,46,31831010,4.35
20260821,00637L,14,29,26383178,3.61
20260821,00637L,15,94,301040742,41.23
20260821,00637L,16,0,0,0.00
20260821,00637L,17,11739,730106000,100.00
20260821,00638R,1,54,6413,0.02
20260821,00638R,2,202,513704,2.23
20260821,00638R,3,79,678500,2.95
20260821,00638R,4,31,421066,1.83
20260821,00638R,5,35,646000,2.81
20260821,00638R,6,29,751620,3.27
20260821,00638R,7,15,547000,2.38
20260821,00638R,8,11,520000,2.26
20260821,00638R,9,19,1296000,5.64
20260821,00638R,10,25,3539000,15.42
20260821,00638R,11,9,2299000,10.01
20260821,00638R,12,4,1855648,8.08
20260821,00638R,13,1,740720,3.22
20260821,00638R,14,1,1000000,4.35
20260821,00638R,15,2,8133329,35.44
20260821,00638R,16,0,0,0.00
20260821,00638R,17,517,22948000,100.00
20260821,00639 ,1,1090,362806,0.37
20260821,00639 ,2,2362,5758862,6.00
20260821,00639 ,3,839,6772304,7.06
20260821,00639 ,4,317,4078741,4.25
20260821,00639 ,5,296,5430847,5.66
20260821,00639 ,6,265,6852133,7.14
20260821,00639 ,7,145,5189976,5.41
20260821,00639 ,8,91,4218204,4.39
20260821,00639 ,9,158,11726797,12.22
20260821,00639 ,10,104,14673482,15.30
20260821,00639 ,11,24,6649278,6.93
