﻿資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260828,00401A,15,17,50768844,21.25
20260828,00401A,16,0,0,0.00
20260828,00401A,17,17645,238895000,100.00
20260828,00402A,1,2157,609734,0.08
20260828,00402A,2,25830,67058580,9.45
20260828,00402A,3,8887,79583345,11.22
20260828,00402A,4,2298,30480465,4.29
20260828,00402A,5,2771,53984503,7.61
20260828,00402A,6,2055,56644348,7.98
20260828,00402A,7,685,25411335,3.58
20260828,00402A,8,1107,54481258,7.68
20260828,00402A,9,1194,98815733,13.93
20260828,00402A,10,397,61784261,8.71
20260828,00402A,11,123,36477419,5.14
20260828,00402A,12,61,30865000,4.35
20260828,00402A,13,13,9172853,1.29
20260828,00402A,14,14,13692765,1.93
20260828,00402A,15,17,90065401,12.70
20260828,00402A,16,0,0,0.00
20260828,00402A,17,47609,709127000,100.00
20260828,00403A,1,55178,16697637,0.09
20260828,00403A,2,466614,1208877749,7.18
20260828,00403A,3,173240,1489480772,8.85
20260828,00403A,4,62294,822530441,4.89
20260828,00403A,5,59861,1145352147,6.81
20260828,00403A,6,52063,1391850233,8.27
20260828,00403A,7,24238,889217925,5.28
20260828,00403A,8,22919,1103908580,6.56
20260828,00403A,9,34420,2626196949,15.61
20260828,00403A,10,13081,1892597114,11.25
20260828,00403A,11,4211,1189673092,7.07
20260828,00403A,12,996,497817908,2.96
20260828,00403A,13,276,195874066,1.16
20260828,00403A,14,222,209832000,1.24
20260828,00403A,15,349,2133614387,12.68
20260828,00403A,16,1,2000,0.00
20260828,00403A,17,969962,16813519000,100.00
20260828,00404A,1,1077,300938,0.08
20260828,00404A,2,12024,31270162,8.99
20260828,00404A,3,4550,40762314,11.72
20260828,00404A,4,1103,14637893,4.20
20260828,00404A,5,1431,27895712,8.02
20260828,00404A,6,1008,27583859,7.93
20260828,00404A,7,364,13457255,3.86
20260828,00404A,8,562,27554232,7.92
20260828,00404A,9,551,44110338,12.68
20260828,00404A,10,171,25979052,7.46
20260828,00404A,11,38,11069754,3.18
20260828,00404A,12,16,8031000,2.30
20260828,00404A,13,2,1346000,0.38
20260828,00404A,14,2,2000000,0.57
20260828,00404A,15,15,71796491,20.64
20260828,00404A,16,0,0,0.00
20260828,00404A,17,22914,347795000,100.00
20260828,00405A,1,6492,1978584,0.05
20260828,00405A,2,68901,182542487,5.30
20260828,00405A,3,29177,252138210,7.32
20260828,00405A,4,10767,142939858,4.15
20260828,00405A,5,11203,214610458,6.23
20260828,00405A,6,10003,269134962,7.81
20260828,00405A,7,4707,172940124,5.02
20260828,00405A,8,4783,231352310,6.71
20260828,00405A,9,7137,551116719,16.00
20260828,00405A,10,2921,429149965,12.46
20260828,00405A,11,930,262892935,7.63
20260828,00405A,12,226,111246327,3.23
20260828,00405A,13,73,51271000,1.48
20260828,00405A,14,58,54802189,1.59
20260828,00405A,15,104,514628872,14.94
20260828,00405A,16,0,0,0.00
20260828,00405A,17,157482,3442745000,100.00
20260828,00406A,1,4638,1341269,0.04
20260828,00406A,2,45833,120822264,4.33
20260828,00406A,3,19672,172955831,6.20
20260828,00406A,4,6672,88445102,3.17
20260828,00406A,5,7663,147328508,5.28
20260828,00406A,6,6717,181044595,6.49
20260828,00406A,7,3267,119954990,4.30
20260828,00406A,8,3490,168383488,6.03
20260828,00406A,9,5713,441686022,15.83
20260828,00406A,10,2815,407298047,14.60
20260828,00406A,11,1111,312917171,11.22
20260828,00406A,12,313,156279690,5.60
20260828,00406A,13,135,94657587,3.39
20260828,00406A,14,72,67995000,2.43
20260828,00406A,15,110,346632010,12.43
20260828,00406A,16,6,39179574,1.40
20260828,00406A,17,108221,2788562000,100.00
20260828,00407A,1,6876,2077611,0.07
20260828,00407A,2,68452,177781564,6.32
20260828,00407A,3,25784,223148472,7.94
20260828,00407A,4,9121,120786607,4.29
20260828,00407A,5,8901,170667610,6.07
20260828,00407A,6,7790,209841171,7.46
20260828,00407A,7,3502,128791902,4.58
20260828,00407A,8,3489,168515600,5.99
20260828,00407A,9,5306,408221767,14.53
20260828,00407A,10,2087,304873174,10.85
20260828,00407A,11,720,204745138,7.28
20260828,00407A,12,205,103559759,3.68
20260828,00407A,13,52,36640913,1.30
20260828,00407A,14,49,46538450,1.65
20260828,00407A,15,82,503949262,17.93
20260828,00407A,16,1,900000,0.03
20260828,00407A,17,142416,2809239000,100.00
20260828,00408A,1,514,126421,0.08
20260828,00408A,2,4617,11614387,7.60
20260828,00408A,3,1467,13326573,8.73
20260828,00408A,4,299,4013167,2.62
20260828,00408A,5,519,10198056,6.68
20260828,00408A,6,310,8592380,5.62
20260828,00408A,7,87,3234900,2.11
20260828,00408A,8,244,11998600,7.86
20260828,00408A,9,248,21783800,14.27
20260828,00408A,10,77,13202000,8.64
20260828,00408A,11,23,6978000,4.57
20260828,00408A,12,15,7643303,5.00
20260828,00408A,13,5,3490000,2.28
20260828,00408A,14,5,4897000,3.20
20260828,00408A,15,12,31535413,20.66
20260828,00408A,16,0,0,0.00
20260828,00408A,17,8442,152634000,100.00
20260828,00410A,1,562,124278,0.08
20260828,00410A,2,3434,8509690,6.01
20260828,00410A,3,1177,10904646,7.71
20260828,00410A,4,215,2945153,2.08
20260828,00410A,5,361,7048540,4.98
20260828,00410A,6,242,6883258,4.86
20260828,00410A,7,78,2939402,2.07
20260828,00410A,8,180,8908193,6.30
20260828,00410A,9,213,18556663,13.12
20260828,00410A,10,74,11968500,8.46
20260828,00410A,11,25,7183000,5.08
20260828,00410A,12,14,6927000,4.90
20260828,00410A,13,3,2145000,1.51
20260828,00410A,14,3,3000000,2.12
20260828,00410A,15,7,46712677,33.04
20260828,00410A,16,1,3396000,2.40
20260828,00410A,17,6588,141360000,100.00
20260828,00411A,1,435,92092,0.01
20260828,00411A,2,7498,20685357,2.78
20260828,00411A,3,4163,39786417,5.34
20260828,00411A,4,669,9317192,1.25
20260828,00411A,5,1831,36347757,4.88
20260828,00411A,6,1368,39660915,5.33
20260828,00411A,7,391,14880998,1.99
20260828,00411A,8,1125,55967000,7.52
20260828,00411A,9,1307,114260482,15.35
20260828,00411A,10,341,57037068,7.66
20260828,00411A,11,134,39234000,5.27
20260828,00411A,12,58,29493000,3.96
20260828,00411A,13,9,6595000,0.88
20260828,00411A,14,20,19860000,2.66
20260828,00411A,15,23,260858722,35.05
20260828,00411A,16,0,0,0.00
20260828,00411A,17,19372,744076000,100.00
20260828,0050  ,1,1516145,438836734,1.96
20260828,0050  ,2,1328003,3024642687,13.54
20260828,0050  ,3,331303,2432483664,10.88
20260828,0050  ,4,134342,1662159556,7.44
20260828,0050  ,5,73163,1292801523,5.78
20260828,0050  ,6,67794,1669987372,7.47
20260828,0050  ,7,32503,1135971196,5.08
20260828,0050  ,8,17918,809094661,3.62
20260828,0050  ,9,29666,2035575417,9.11
20260828,0050  ,10,9563,1283623386,5.74
20260828,0050  ,11,2504,672192579,3.00
20260828,0050  ,12,445,214854435,0.96
20260828,0050  ,13,150,103263710,0.46
20260828,0050  ,14,59,53550311,0.23
20260828,0050  ,15,273,5509470769,24.66
20260828,0050  ,16,1,8000,0.00
20260828,0050  ,17,3543831,22338500000,100.00
20260828,0051  ,1,7523,1476821,6.02
20260828,0051  ,2,4426,8843159,36.09
20260828,0051  ,3,476,3427625,13.99
20260828,0051  ,4,150,1865197,7.61
20260828,0051  ,5,68,1218388,4.97
20260828,0051  ,6,45,1139328,4.65
20260828,0051  ,7,20,701163,2.86
20260828,0051  ,8,10,450318,1.83
20260828,0051  ,9,15,941671,3.84
20260828,0051  ,10,6,729000,2.97
20260828,0051  ,11,2,586668,2.39
20260828,0051  ,12,3,1564662,6.38
20260828,0051  ,13,2,1556000,6.35
20260828,0051  ,14,0,0,0.00
20260828,0051  ,15,0,0,0.00
20260828,0051  ,16,0,0,0.00
20260828,0051  ,17,12746,24500000,100.00
20260828,0052  ,1,130013,37561965,1.44
20260828,0052  ,2,240505,516215326,19.88
20260828,0052  ,3,48485,375295504,14.45
20260828,0052  ,4,16249,207134862,7.98
20260828,0052  ,5,8623,157153901,6.05
20260828,0052  ,6,7798,195632670,7.53
20260828,0052  ,7,3260,115265701,4.44
20260828,0052  ,8,1899,87486722,3.37
20260828,0052  ,9,2928,205434514,7.91
20260828,0052  ,10,834,113688105,4.38
20260828,0052  ,11,223,62541075,2.40
20260828,0052  ,12,49,23664848,0.91
20260828,0052  ,13,25,17065000,0.65
20260828,0052  ,14,16,14205147,0.54
20260828,0052  ,15,69,467158344,17.99
20260828,0052  ,16,2,3684,0.00
20260828,0052  ,17,460976,2595500000,100.00
20260828,0053  ,1,5533,648865,6.49
20260828,0053  ,2,871,1577359,15.79
20260828,0053  ,3,72,572817,5.73
20260828,0053  ,4,15,191000,1.91
20260828,0053  ,5,13,249000,2.49
20260828,0053  ,6,5,137000,1.37
20260828,0053  ,7,1,31000,0.31
20260828,0053  ,8,3,147000,1.47
20260828,0053  ,9,3,222000,2.22
20260828,0053  ,10,0,0,0.00
20260828,0053  ,11,2,509642,5.10
20260828,0053  ,12,3,1548317,15.50
20260828,0053  ,13,0,0,0.00
20260828,0053  ,14,0,0,0.00
20260828,0053  ,15,2,4154000,41.58
20260828,0053  ,16,0,0,0.00
20260828,0053  ,17,6523,9988000,100.00
20260828,0055  ,1,6077,1120456,1.31
20260828,0055  ,2,6416,13386343,15.72
20260828,0055  ,3,1063,8322061,9.77
20260828,0055  ,4,289,3665359,4.30
20260828,0055  ,5,181,3328865,3.90
20260828,0055  ,6,140,3557440,4.17
20260828,0055  ,7,51,1795096,2.10
20260828,0055  ,8,33,1553110,1.82
20260828,0055  ,9,53,3659170,4.29
20260828,0055  ,10,25,3057222,3.59
20260828,0055  ,11,13,3569000,4.19
20260828,0055  ,12,8,3707910,4.35
20260828,0055  ,13,4,2724000,3.19
20260828,0055  ,14,1,876000,1.02
20260828,0055  ,15,4,30831968,36.20
20260828,0055  ,16,0,0,0.00
20260828,0055  ,17,14358,85154000,100.00
20260828,0056  ,1,373070,106654591,0.75
20260828,0056  ,2,773376,1802456561,12.73
20260828,0056  ,3,222966,1722395617,12.16
20260828,0056  ,4,95585,1206821012,8.52
20260828,0056  ,5,56800,1028658028,7.26
20260828,0056  ,6,54352,1368397781,9.66
20260828,0056  ,7,26034,920384153,6.50
20260828,0056  ,8,16039,739345386,5.22
20260828,0056  ,9,26413,1858922377,13.12
20260828,0056  ,10,8567,1161955745,8.20
20260828,0056  ,11,2120,577458014,4.07
20260828,0056  ,12,378,185474012,1.30
20260828,0056  ,13,131,90724328,0.64
20260828,0056  ,14,53,48620332,0.34
20260828,0056  ,15,154,1340293063,9.46
20260828,0056  ,16,2,27000,0.00
20260828,0056  ,17,1656038,14158534000,100.00
20260828,0057  ,1,3544,227465,14.89
20260828,0057  ,2,138,263412,17.25
20260828,0057  ,3,9,72023,4.71
20260828,0057  ,4,8,101100,6.62
20260828,0057  ,5,1,20000,1.30
20260828,0057  ,6,2,56000,3.66
20260828,0057  ,7,1,32000,2.09
20260828,0057  ,8,2,89000,5.82
20260828,0057  ,9,2,121000,7.92
20260828,0057  ,10,4,545000,35.69
20260828,0057  ,11,0,0,0.00
20260828,0057  ,12,0,0,0.00
20260828,0057  ,13,0,0,0.00
20260828,0057  ,14,0,0,0.00
20260828,0057  ,15,0,0,0.00
20260828,0057  ,16,0,0,0.00
20260828,0057  ,17,3711,1527000,100.00
20260828,0061  ,1,707,184924,0.19
20260828,0061  ,2,3331,7827018,8.14
20260828,0061  ,3,834,6912535,7.19
20260828,0061  ,4,291,3843459,3.99
20260828,0061  ,5,234,4392512,4.57
20260828,0061  ,6,212,5505199,5.72
20260828,0061  ,7,106,3880751,4.03
20260828,0061  ,8,77,3602154,3.74
20260828,0061  ,9,142,10684931,11.11
20260828,0061  ,10,59,7941000,8.26
20260828,0061  ,11,35,9712893,10.10
20260828,0061  ,12,10,5090000,5.29
20260828,0061  ,13,6,4109000,4.27
20260828,0061  ,14,1,976624,1.01
20260828,0061  ,15,5,21453000,22.31
20260828,0061  ,16,0,0,0.00
20260828,0061  ,17,6050,96116000,100.00
20260828,006201,1,2241,292881,1.27
20260828,006201,2,1880,3937195,17.15
20260828,006201,3,302,2388959,10.41
20260828,006201,4,99,1278225,5.57
20260828,006201,5,59,1096653,4.77
20260828,006201,6,38,980903,4.27
20260828,006201,7,15,523495,2.28
20260828,006201,8,9,414850,1.80
20260828,006201,9,8,586000,2.55
20260828,006201,10,2,238000,1.03
20260828,006201,11,2,565754,2.46
20260828,006201,12,3,1532000,6.67
20260828,006201,13,1,637385,2.77
20260828,006201,14,1,990700,4.31
20260828,006201,15,2,7483000,32.61
20260828,006201,16,0,0,0.00
20260828,006201,17,4662,22946000,100.00
20260828,006203,1,3254,207240,2.02
20260828,006203,2,346,588037,5.75
20260828,006203,3,31,239926,2.34
20260828,006203,4,5,68100,0.66
20260828,006203,5,9,155306,1.51
20260828,006203,6,2,53000,0.51
20260828,006203,7,2,66000,0.64
20260828,006203,8,1,45000,0.44
20260828,006203,9,2,149400,1.46
20260828,006203,10,0,0,0.00
20260828,006203,11,2,641000,6.27
20260828,006203,12,2,919000,8.99
20260828,006203,13,0,0,0.00
20260828,006203,14,1,1000000,9.78
20260828,006203,15,3,6085991,59.56
20260828,006203,16,0,0,0.00
20260828,006203,17,3660,10218000,100.00
20260828,006204,1,858,117981,7.86
20260828,006204,2,267,463913,30.92
20260828,006204,3,16,114922,7.66
20260828,006204,4,2,28488,1.89
20260828,006204,5,3,55964,3.73
20260828,006204,6,2,54000,3.60
20260828,006204,7,0,0,0.00
20260828,006204,8,1,42000,2.80
20260828,006204,9,2,127864,8.52
20260828,006204,10,2,279000,18.60
20260828,006204,11,1,215868,14.39
20260828,006204,12,0,0,0.00
20260828,006204,13,0,0,0.00
20260828,006204,14,0,0,0.00
20260828,006204,15,0,0,0.00
20260828,006204,16,0,0,0.00
20260828,006204,17,1154,1500000,100.00
20260828,006205,1,3049,965819,1.02
20260828,006205,2,3895,8848361,9.41
20260828,006205,3,893,6844739,7.28
20260828,006205,4,329,4139711,4.40
20260828,006205,5,204,3728755,3.96
20260828,006205,6,178,4472094,4.76
20260828,006205,7,80,2829310,3.01
20260828,006205,8,44,2071297,2.20
20260828,006205,9,110,7763410,8.26
20260828,006205,10,46,6613746,7.04
20260828,006205,11,11,3050563,3.24
20260828,006205,12,11,5522875,5.87
20260828,006205,13,7,4862000,5.17
20260828,006205,14,1,899000,0.95
20260828,006205,15,7,31327320,33.34
20260828,006205,16,0,0,0.00
20260828,006205,17,8865,93939000,100.00
20260828,006206,1,792,206074,0.76
20260828,006206,2,1503,3391421,12.66
20260828,006206,3,399,3124487,11.66
20260828,006206,4,125,1617049,6.03
20260828,006206,5,96,1785155,6.66
20260828,006206,6,76,1989364,7.42
20260828,006206,7,44,1608633,6.00
20260828,006206,8,30,1442823,5.38
20260828,006206,9,33,2522606,9.42
20260828,006206,10,14,1992540,7.44
20260828,006206,11,6,1670121,6.23
20260828,006206,12,0,0,0.00
20260828,006206,13,1,715282,2.67
20260828,006206,14,2,1708445,6.38
20260828,006206,15,1,3004000,11.21
20260828,006206,16,0,0,0.00
20260828,006206,17,3122,26778000,100.00
20260828,006207,1,297,69684,0.33
20260828,006207,2,812,1876846,8.98
20260828,006207,3,192,1564533,7.48
20260828,006207,4,78,986718,4.72
20260828,006207,5,67,1245241,5.96
20260828,006207,6,50,1362509,6.52
20260828,006207,7,19,674000,3.22
20260828,006207,8,17,792649,3.79
20260828,006207,9,34,2501000,11.97
20260828,006207,10,19,2794876,13.37
20260828,006207,11,13,3970251,19.00
20260828,006207,12,2,1032000,4.93
20260828,006207,13,3,2021693,9.67
20260828,006207,14,0,0,0.00
20260828,006207,15,0,0,0.00
20260828,006207,16,0,0,0.00
20260828,006207,17,1603,20892000,100.00
20260828,006208,1,382927,108398544,5.82
20260828,006208,2,255352,545529040,29.32
20260828,006208,3,43963,314828232,16.92
20260828,006208,4,14361,176390990,9.48
20260828,006208,5,6643,116667997,6.27
20260828,006208,6,5505,134544409,7.23
20260828,006208,7,2122,73672429,3.96
20260828,006208,8,1017,45636256,2.45
20260828,006208,9,1416,94516683,5.08
20260828,006208,10,336,43645885,2.34
20260828,006208,11,62,16736080,0.89
20260828,006208,12,13,6407172,0.34
20260828,006208,13,3,1980000,0.10
20260828,006208,14,3,2914000,0.15
20260828,006208,15,39,178172283,9.57
20260828,006208,16,0,0,0.00
20260828,006208,17,713762,1860040000,100.00
20260828,00625K,1,0,0,0.00
20260828,00625K,2,4,13000,3.90
20260828,00625K,3,1,10000,3.00
20260828,00625K,4,1,12000,3.60
20260828,00625K,5,2,33000,9.90
20260828,00625K,6,1,23000,6.90
20260828,00625K,7,0,0,0.00
20260828,00625K,8,1,43000,12.91
20260828,00625K,9,1,84000,25.22
20260828,00625K,10,1,115000,34.53
20260828,00625K,11,0,0,0.00
20260828,00625K,12,0,0,0.00
20260828,00625K,13,0,0,0.00
20260828,00625K,14,0,0,0.00
20260828,00625K,15,0,0,0.00
20260828,00625K,16,0,0,0.00
20260828,00625K,17,12,333000,100.00
20260828,00631L,1,39187,12528600,0.16
20260828,00631L,2,135788,334171133,4.44
20260828,00631L,3,46706,363527626,4.83
20260828,00631L,4,22120,282488534,3.75
20260828,00631L,5,14645,265524768,3.53
20260828,00631L,6,17956,453279288,6.02
20260828,00631L,7,9542,337537912,4.49
20260828,00631L,8,6831,312613165,4.15
20260828,00631L,9,14012,1000802829,13.31
20260828,00631L,10,7318,1022884240,13.60
20260828,00631L,11,3107,849949292,11.30
20260828,00631L,12,736,358879455,4.77
20260828,00631L,13,305,210772252,2.80
20260828,00631L,14,159,143112149,1.90
20260828,00631L,15,312,1569302757,20.87
20260828,00631L,16,1,26000,0.00
20260828,00631L,17,318724,7517348000,100.00
20260828,00632R,1,11090,4062382,0.14
20260828,00632R,2,22621,56771762,2.09
20260828,00632R,3,9003,72460537,2.67
20260828,00632R,4,4038,52512901,1.93
20260828,00632R,5,3366,62455908,2.30
20260828,00632R,6,3715,96542006,3.56
20260828,00632R,7,2191,79182803,2.92
20260828,00632R,8,1806,84227230,3.10
20260828,00632R,9,3942,293241336,10.82
20260828,00632R,10,2333,337635151,12.46
20260828,00632R,11,1142,322018931,11.88
20260828,00632R,12,350,173533184,6.40
20260828,00632R,13,168,117366636,4.33
20260828,00632R,14,104,95539555,3.52
20260828,00632R,15,217,868562987,32.06
20260828,00632R,16,1,7405579,0.27
20260828,00632R,17,66086,2708707730,100.00
20260828,00633L,1,264,43526,0.03
20260828,00633L,2,1515,3704112,3.16
20260828,00633L,3,554,4515930,3.86
20260828,00633L,4,227,2971333,2.54
20260828,00633L,5,205,3813201,3.26
20260828,00633L,6,216,5626157,4.81
20260828,00633L,7,119,4286947,3.66
20260828,00633L,8,88,4143223,3.54
20260828,00633L,9,219,16140001,13.79
20260828,00633L,10,112,15490000,13.24
20260828,00633L,11,56,16071775,13.74
20260828,00633L,12,14,6754138,5.77
20260828,00633L,13,7,4721000,4.03
20260828,00633L,14,5,4467000,3.81
20260828,00633L,15,12,24209657,20.69
20260828,00633L,16,0,0,0.00
20260828,00633L,17,3613,116958000,100.00
20260828,00634R,1,46,4119,0.00
20260828,00634R,2,306,734638,1.71
20260828,00634R,3,114,967020,2.26
20260828,00634R,4,49,648900,1.51
20260828,00634R,5,39,737683,1.72
20260828,00634R,6,50,1309801,3.06
20260828,00634R,7,33,1159000,2.71
20260828,00634R,8,23,1096800,2.56
20260828,00634R,9,46,3247000,7.59
20260828,00634R,10,30,4462762,10.43
20260828,00634R,11,20,5508825,12.88
20260828,00634R,12,2,1095000,2.56
20260828,00634R,13,4,2766000,6.46
20260828,00634R,14,1,1000000,2.33
20260828,00634R,15,7,18018452,42.14
20260828,00634R,16,0,0,0.00
20260828,00634R,17,770,42756000,100.00
20260828,00635U,1,19124,4977009,1.44
20260828,00635U,2,27960,58462885,16.92
20260828,00635U,3,4530,35462076,10.26
20260828,00635U,4,1507,19349354,5.60
20260828,00635U,5,944,17400444,5.03
20260828,00635U,6,814,20778495,6.01
20260828,00635U,7,359,12938406,3.74
20260828,00635U,8,217,10134560,2.93
20260828,00635U,9,319,23087487,6.68
20260828,00635U,10,138,19567613,5.66
20260828,00635U,11,54,14945904,4.32
20260828,00635U,12,10,4752780,1.37
20260828,00635U,13,5,3715000,1.07
20260828,00635U,14,3,2759027,0.79
20260828,00635U,15,16,97182960,28.12
20260828,00635U,16,0,0,0.00
20260828,00635U,17,56000,345514000,100.00
20260828,00636 ,1,1544,443575,0.47
20260828,00636 ,2,4132,9693284,10.27
20260828,00636 ,3,1077,8669790,9.19
20260828,00636 ,4,420,5385394,5.70
20260828,00636 ,5,295,5462739,5.79
20260828,00636 ,6,275,7128818,7.55
20260828,00636 ,7,127,4591322,4.86
20260828,00636 ,8,95,4449697,4.71
20260828,00636 ,9,155,11434584,12.12
20260828,00636 ,10,83,11682624,12.38
20260828,00636 ,11,19,5128822,5.43
20260828,00636 ,12,12,5749088,6.09
20260828,00636 ,13,1,664000,0.70
20260828,00636 ,14,1,884000,0.93
20260828,00636 ,15,6,12957263,13.73
20260828,00636 ,16,0,0,0.00
20260828,00636 ,17,8242,94325000,100.00
20260828,00636K,1,4,2000,3.22
20260828,00636K,2,2,4500,7.24
20260828,00636K,3,0,0,0.00
20260828,00636K,4,1,11100,17.87
20260828,00636K,5,0,0,0.00
20260828,00636K,6,0,0,0.00
20260828,00636K,7,0,0,0.00
20260828,00636K,8,1,44500,71.65
20260828,00636K,9,0,0,0.00
20260828,00636K,10,0,0,0.00
20260828,00636K,11,0,0,0.00
20260828,00636K,12,0,0,0.00
20260828,00636K,13,0,0,0.00
20260828,00636K,14,0,0,0.00
20260828,00636K,15,0,0,0.00
20260828,00636K,16,0,0,0.00
20260828,00636K,17,8,62100,100.00
20260828,00637L,1,590,101548,0.01
20260828,00637L,2,4279,11150992,1.50
20260828,00637L,3,1899,15907195,2.14
20260828,00637L,4,788,10456897,1.40
20260828,00637L,5,693,13020419,1.75
20260828,00637L,6,777,20429499,2.75
20260828,00637L,7,478,17318080,2.33
20260828,00637L,8,355,16629537,2.24
20260828,00637L,9,836,62101105,8.36
20260828,00637L,10,520,74228194,10.00
20260828,00637L,11,276,78144351,10.53
20260828,00637L,12,109,53765010,7.24
20260828,00637L,13,45,31152891,4.19
20260828,00637L,14,29,26274178,3.54
20260828,00637L,15,94,311426104,41.96
20260828,00637L,16,0,0,0.00
20260828,00637L,17,11768,742106000,100.00
20260828,00638R,1,53,6368,0.02
20260828,00638R,2,199,512703,2.23
20260828,00638R,3,80,684551,2.98
20260828,00638R,4,30,407066,1.77
20260828,00638R,5,34,630000,2.74
20260828,00638R,6,30,774620,3.37
20260828,00638R,7,15,547000,2.38
20260828,00638R,8,10,477000,2.07
20260828,00638R,9,20,1380000,6.01
20260828,00638R,10,24,3471000,15.12
20260828,00638R,11,8,2059000,8.97
