﻿資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260424,0050  ,3,265533,1959838484,10.63
20260424,0050  ,4,105567,1308449292,7.09
20260424,0050  ,5,59756,1057808021,5.73
20260424,0050  ,6,53923,1332132791,7.22
20260424,0050  ,7,26207,918968130,4.98
20260424,0050  ,8,14394,651675982,3.53
20260424,0050  ,9,24162,1663501681,9.02
20260424,0050  ,10,7690,1040512764,5.64
20260424,0050  ,11,2132,571146843,3.09
20260424,0050  ,12,389,187737033,1.01
20260424,0050  ,13,127,87434091,0.47
20260424,0050  ,14,55,49556151,0.26
20260424,0050  ,15,238,4844157675,26.27
20260424,0050  ,16,4,14816,0.00
20260424,0050  ,17,2738475,18434000000,100.00
20260424,0051  ,1,6983,1451014,5.92
20260424,0051  ,2,4320,8525299,34.79
20260424,0051  ,3,465,3397162,13.86
20260424,0051  ,4,138,1706185,6.96
20260424,0051  ,5,73,1318270,5.38
20260424,0051  ,6,43,1109994,4.53
20260424,0051  ,7,17,585756,2.39
20260424,0051  ,8,10,460809,1.88
20260424,0051  ,9,15,993636,4.05
20260424,0051  ,10,5,617492,2.52
20260424,0051  ,11,2,537201,2.19
20260424,0051  ,12,1,576000,2.35
20260424,0051  ,13,3,2170946,8.86
20260424,0051  ,14,0,0,0.00
20260424,0051  ,15,1,1050236,4.28
20260424,0051  ,16,0,0,0.00
20260424,0051  ,17,12076,24500000,100.00
20260424,0052  ,1,113880,30907638,1.23
20260424,0052  ,2,235985,503535208,20.11
20260424,0052  ,3,47033,367362614,14.67
20260424,0052  ,4,15222,195536081,7.81
20260424,0052  ,5,8135,149023857,5.95
20260424,0052  ,6,7375,185866328,7.42
20260424,0052  ,7,3012,107064930,4.27
20260424,0052  ,8,1836,85163666,3.40
20260424,0052  ,9,2822,198739674,7.93
20260424,0052  ,10,785,106899370,4.26
20260424,0052  ,11,217,60773342,2.42
20260424,0052  ,12,41,19695707,0.78
20260424,0052  ,13,28,19307941,0.77
20260424,0052  ,14,13,11740148,0.46
20260424,0052  ,15,65,461893495,18.44
20260424,0052  ,16,1,9999,0.00
20260424,0052  ,17,436449,2503500000,100.00
20260424,0053  ,1,1541,162699,3.26
20260424,0053  ,2,746,1443723,28.94
20260424,0053  ,3,75,613275,12.29
20260424,0053  ,4,10,131000,2.62
20260424,0053  ,5,15,286000,5.73
20260424,0053  ,6,4,107000,2.14
20260424,0053  ,7,2,67000,1.34
20260424,0053  ,8,4,183000,3.66
20260424,0053  ,9,3,211000,4.23
20260424,0053  ,10,1,175661,3.52
20260424,0053  ,11,2,550642,11.03
20260424,0053  ,12,0,0,0.00
20260424,0053  ,13,0,0,0.00
20260424,0053  ,14,0,0,0.00
20260424,0053  ,15,1,1057000,21.19
20260424,0053  ,16,0,0,0.00
20260424,0053  ,17,2404,4988000,100.00
20260424,0055  ,1,3237,907965,1.09
20260424,0055  ,2,6092,12707506,15.37
20260424,0055  ,3,1029,8093920,9.79
20260424,0055  ,4,283,3595159,4.34
20260424,0055  ,5,188,3421543,4.13
20260424,0055  ,6,121,3081732,3.72
20260424,0055  ,7,49,1739544,2.10
20260424,0055  ,8,30,1413008,1.70
20260424,0055  ,9,53,3628831,4.39
20260424,0055  ,10,23,3110803,3.76
20260424,0055  ,11,12,3515516,4.25
20260424,0055  ,12,8,3594757,4.34
20260424,0055  ,13,3,2077000,2.51
20260424,0055  ,14,0,0,0.00
20260424,0055  ,15,4,31766716,38.43
20260424,0055  ,16,0,0,0.00
20260424,0055  ,17,11132,82654000,100.00
20260424,0056  ,1,310033,94482568,0.66
20260424,0056  ,2,754581,1773765647,12.48
20260424,0056  ,3,220011,1704226258,11.99
20260424,0056  ,4,94092,1191369112,8.38
20260424,0056  ,5,56661,1027474120,7.23
20260424,0056  ,6,54326,1371588738,9.65
20260424,0056  ,7,25830,913900314,6.43
20260424,0056  ,8,16021,740190195,5.21
20260424,0056  ,9,26093,1835319163,12.92
20260424,0056  ,10,8386,1138539306,8.01
20260424,0056  ,11,2135,581606920,4.09
20260424,0056  ,12,383,188590210,1.32
20260424,0056  ,13,118,82762910,0.58
20260424,0056  ,14,64,58683601,0.41
20260424,0056  ,15,144,1499557062,10.55
20260424,0056  ,16,3,16926,0.00
20260424,0056  ,17,1568878,14202039198,100.00
20260424,0057  ,1,506,52041,3.40
20260424,0057  ,2,115,222708,14.58
20260424,0057  ,3,9,71587,4.68
20260424,0057  ,4,7,85100,5.57
20260424,0057  ,5,1,16000,1.04
20260424,0057  ,6,4,101705,6.66
20260424,0057  ,7,1,32000,2.09
20260424,0057  ,8,0,0,0.00
20260424,0057  ,9,2,151000,9.88
20260424,0057  ,10,4,571000,37.39
20260424,0057  ,11,1,223859,14.66
20260424,0057  ,12,0,0,0.00
20260424,0057  ,13,0,0,0.00
20260424,0057  ,14,0,0,0.00
20260424,0057  ,15,0,0,0.00
20260424,0057  ,16,0,0,0.00
20260424,0057  ,17,650,1527000,100.00
20260424,0061  ,1,729,192245,0.18
20260424,0061  ,2,3739,8905993,8.35
20260424,0061  ,3,921,7676921,7.20
20260424,0061  ,4,332,4388952,4.11
20260424,0061  ,5,259,4894414,4.59
20260424,0061  ,6,250,6473801,6.07
20260424,0061  ,7,124,4529361,4.24
20260424,0061  ,8,88,4153398,3.89
20260424,0061  ,9,153,11573049,10.85
20260424,0061  ,10,66,8911294,8.35
20260424,0061  ,11,39,11147893,10.45
20260424,0061  ,12,10,5155000,4.83
20260424,0061  ,13,8,5455000,5.11
20260424,0061  ,14,0,0,0.00
20260424,0061  ,15,5,23158679,21.72
20260424,0061  ,16,0,0,0.00
20260424,0061  ,17,6723,106616000,100.00
20260424,006201,1,977,178956,0.97
20260424,006201,2,1722,3530939,19.14
20260424,006201,3,268,2110107,11.43
20260424,006201,4,76,974539,5.28
20260424,006201,5,49,923114,5.00
20260424,006201,6,32,837383,4.53
20260424,006201,7,12,402374,2.18
20260424,006201,8,10,465564,2.52
20260424,006201,9,13,882971,4.78
20260424,006201,10,3,428000,2.32
20260424,006201,11,0,0,0.00
20260424,006201,12,1,403000,2.18
20260424,006201,13,1,601000,3.25
20260424,006201,14,1,998728,5.41
20260424,006201,15,2,6680000,36.21
20260424,006201,16,1,970675,5.26
20260424,006201,17,3167,18446000,100.00
20260424,006203,1,724,110162,1.07
20260424,006203,2,351,600718,5.87
20260424,006203,3,30,221387,2.16
20260424,006203,4,7,98220,0.96
20260424,006203,5,7,122625,1.20
20260424,006203,6,3,76000,0.74
20260424,006203,7,0,0,0.00
20260424,006203,8,0,0,0.00
20260424,006203,9,2,154000,1.50
20260424,006203,10,1,121000,1.18
20260424,006203,11,3,1047888,10.25
20260424,006203,12,1,500000,4.89
20260424,006203,13,0,0,0.00
20260424,006203,14,1,1000000,9.78
20260424,006203,15,2,6166000,60.34
20260424,006203,16,0,0,0.00
20260424,006203,17,1132,10218000,100.00
20260424,006204,1,832,115675,7.71
20260424,006204,2,286,502388,33.49
20260424,006204,3,13,91306,6.08
20260424,006204,4,2,28488,1.89
20260424,006204,5,3,55060,3.67
20260424,006204,6,2,54000,3.60
20260424,006204,7,0,0,0.00
20260424,006204,8,2,86206,5.74
20260424,006204,9,1,70000,4.66
20260424,006204,10,2,271000,18.06
20260424,006204,11,1,225877,15.05
20260424,006204,12,0,0,0.00
20260424,006204,13,0,0,0.00
20260424,006204,14,0,0,0.00
20260424,006204,15,0,0,0.00
20260424,006204,16,0,0,0.00
20260424,006204,17,1144,1500000,100.00
20260424,006205,1,3266,1020293,0.98
20260424,006205,2,4286,9694483,9.32
20260424,006205,3,1046,8049049,7.74
20260424,006205,4,364,4630166,4.45
20260424,006205,5,236,4344536,4.17
20260424,006205,6,196,4923067,4.73
20260424,006205,7,103,3675158,3.53
20260424,006205,8,38,1791484,1.72
20260424,006205,9,119,8501046,8.17
20260424,006205,10,53,7514604,7.22
20260424,006205,11,12,3305563,3.18
20260424,006205,12,13,6427718,6.18
20260424,006205,13,8,5738000,5.52
20260424,006205,14,1,917000,0.88
20260424,006205,15,8,33406833,32.14
20260424,006205,16,0,0,0.00
20260424,006205,17,9749,103939000,100.00
20260424,006206,1,843,216192,0.71
20260424,006206,2,1756,3937570,13.00
20260424,006206,3,452,3608857,11.91
20260424,006206,4,144,1824987,6.02
20260424,006206,5,117,2150609,7.10
20260424,006206,6,95,2464677,8.14
20260424,006206,7,49,1799355,5.94
20260424,006206,8,31,1492013,4.92
20260424,006206,9,45,3325056,10.98
20260424,006206,10,14,1877374,6.20
20260424,006206,11,7,1994120,6.58
20260424,006206,12,0,0,0.00
20260424,006206,13,2,1545204,5.10
20260424,006206,14,1,942986,3.11
20260424,006206,15,1,3099000,10.23
20260424,006206,16,0,0,0.00
20260424,006206,17,3557,30278000,100.00
20260424,006207,1,268,60734,0.25
20260424,006207,2,839,1969276,8.41
20260424,006207,3,200,1627894,6.95
20260424,006207,4,77,970717,4.14
20260424,006207,5,67,1252743,5.35
20260424,006207,6,56,1501951,6.42
20260424,006207,7,20,702000,3.00
20260424,006207,8,17,800000,3.41
20260424,006207,9,41,2950943,12.61
20260424,006207,10,19,2780095,11.88
20260424,006207,11,15,4556000,19.47
20260424,006207,12,4,1927877,8.24
20260424,006207,13,1,660000,2.82
20260424,006207,14,0,0,0.00
20260424,006207,15,1,1631770,6.97
20260424,006207,16,0,0,0.00
20260424,006207,17,1625,23392000,100.00
20260424,006208,1,355981,107382391,5.76
20260424,006208,2,248950,533186249,28.63
20260424,006208,3,42948,307852599,16.53
20260424,006208,4,13915,171240391,9.19
20260424,006208,5,6561,115306122,6.19
20260424,006208,6,5337,130353185,7.00
20260424,006208,7,2129,73882452,3.96
20260424,006208,8,1005,45183550,2.42
20260424,006208,9,1397,93293231,5.01
20260424,006208,10,326,42444118,2.27
20260424,006208,11,67,18183442,0.97
20260424,006208,12,13,6108354,0.32
20260424,006208,13,7,4888123,0.26
20260424,006208,14,4,3801000,0.20
20260424,006208,15,40,208939793,11.22
20260424,006208,16,1,5000,0.00
20260424,006208,17,678680,1862040000,100.00
20260424,00625K,1,0,0,0.00
20260424,00625K,2,5,18000,5.40
20260424,00625K,3,1,10000,3.00
20260424,00625K,4,1,12000,3.60
20260424,00625K,5,1,16000,4.80
20260424,00625K,6,1,23000,6.90
20260424,00625K,7,1,35000,10.51
20260424,00625K,8,0,0,0.00
20260424,00625K,9,2,104000,31.23
20260424,00625K,10,1,115000,34.53
20260424,00625K,11,0,0,0.00
20260424,00625K,12,0,0,0.00
20260424,00625K,13,0,0,0.00
20260424,00625K,14,0,0,0.00
20260424,00625K,15,0,0,0.00
20260424,00625K,16,0,0,0.00
20260424,00625K,17,13,333000,100.00
20260424,00631L,1,21399,6934479,0.17
20260424,00631L,2,73433,173133028,4.37
20260424,00631L,3,20071,157416824,3.97
20260424,00631L,4,8549,108210319,2.73
20260424,00631L,5,5795,105884712,2.67
20260424,00631L,6,9420,230458969,5.81
20260424,00631L,7,3777,133540027,3.37
20260424,00631L,8,3827,174830011,4.41
20260424,00631L,9,6396,462231035,11.66
20260424,00631L,10,3695,519585327,13.11
20260424,00631L,11,1639,453516054,11.44
20260424,00631L,12,449,220026515,5.55
20260424,00631L,13,196,135640044,3.42
20260424,00631L,14,82,74074350,1.86
20260424,00631L,15,236,1005875306,25.39
20260424,00631L,16,1,9000,0.00
20260424,00631L,17,158964,3961348000,100.00
20260424,00632R,1,11295,4341534,0.20
20260424,00632R,2,20440,51323187,2.42
20260424,00632R,3,8116,64201141,3.03
20260424,00632R,4,3891,50387824,2.38
20260424,00632R,5,3093,56748731,2.68
20260424,00632R,6,3588,92561125,4.37
20260424,00632R,7,1956,70160465,3.31
20260424,00632R,8,1644,76112540,3.59
20260424,00632R,9,3552,260251477,12.30
20260424,00632R,10,1954,279339932,13.20
20260424,00632R,11,914,255288553,12.06
20260424,00632R,12,285,139207259,6.58
20260424,00632R,13,135,93624127,4.42
20260424,00632R,14,78,70583556,3.33
20260424,00632R,15,168,555074994,26.24
20260424,00632R,16,1,3998715,0.18
20260424,00632R,17,61109,2115207730,100.00
20260424,00633L,1,244,38338,0.02
20260424,00633L,2,1656,4075031,2.64
20260424,00633L,3,613,5016821,3.25
20260424,00633L,4,273,3571399,2.31
20260424,00633L,5,236,4398000,2.85
20260424,00633L,6,249,6547051,4.25
20260424,00633L,7,126,4534848,2.94
20260424,00633L,8,108,5087223,3.30
20260424,00633L,9,251,18890001,12.26
20260424,00633L,10,133,18755292,12.18
20260424,00633L,11,65,19116775,12.41
20260424,00633L,12,16,7523330,4.88
20260424,00633L,13,12,8473620,5.50
20260424,00633L,14,5,4454000,2.89
20260424,00633L,15,17,43476271,28.23
20260424,00633L,16,0,0,0.00
20260424,00633L,17,4004,153958000,100.00
20260424,00634R,1,52,5822,0.01
20260424,00634R,2,315,782289,1.65
20260424,00634R,3,120,1028036,2.17
20260424,00634R,4,58,768900,1.62
20260424,00634R,5,44,833679,1.76
20260424,00634R,6,55,1464227,3.09
20260424,00634R,7,33,1165000,2.46
20260424,00634R,8,31,1474800,3.12
20260424,00634R,9,55,3970000,8.40
20260424,00634R,10,31,4529762,9.58
20260424,00634R,11,22,6201835,13.12
20260424,00634R,12,2,1092000,2.31
20260424,00634R,13,5,3499000,7.40
20260424,00634R,14,2,1829000,3.87
20260424,00634R,15,7,18611650,39.38
20260424,00634R,16,0,0,0.00
20260424,00634R,17,832,47256000,100.00
20260424,00635U,1,22626,5572699,1.73
20260424,00635U,2,30309,61913483,19.31
20260424,00635U,3,4328,33688339,10.51
20260424,00635U,4,1337,17173159,5.35
20260424,00635U,5,907,16756159,5.22
20260424,00635U,6,733,18642643,5.81
20260424,00635U,7,327,11764223,3.67
20260424,00635U,8,182,8512896,2.65
20260424,00635U,9,321,22981420,7.17
20260424,00635U,10,127,17785438,5.54
20260424,00635U,11,42,10713687,3.34
20260424,00635U,12,9,4253000,1.32
20260424,00635U,13,5,3573000,1.11
20260424,00635U,14,3,2861000,0.89
20260424,00635U,15,18,84324854,26.30
20260424,00635U,16,1,2000,0.00
20260424,00635U,17,61274,320514000,100.00
20260424,00636 ,1,1526,438116,0.38
20260424,00636 ,2,4648,10935374,9.56
20260424,00636 ,3,1196,9677738,8.46
20260424,00636 ,4,495,6345144,5.55
20260424,00636 ,5,313,5840138,5.10
20260424,00636 ,6,311,8046215,7.03
20260424,00636 ,7,128,4664282,4.07
20260424,00636 ,8,101,4730833,4.13
20260424,00636 ,9,177,13028923,11.39
20260424,00636 ,10,94,13204826,11.55
20260424,00636 ,11,21,5584665,4.88
20260424,00636 ,12,14,6964849,6.09
20260424,00636 ,13,3,2151000,1.88
20260424,00636 ,14,2,1831000,1.60
20260424,00636 ,15,9,20881897,18.26
20260424,00636 ,16,0,0,0.00
20260424,00636 ,17,9038,114325000,100.00
20260424,00636K,1,3,1400,2.25
20260424,00636K,2,4,8600,13.84
20260424,00636K,3,1,7600,12.23
20260424,00636K,4,0,0,0.00
20260424,00636K,5,0,0,0.00
20260424,00636K,6,0,0,0.00
20260424,00636K,7,0,0,0.00
20260424,00636K,8,1,44500,71.65
20260424,00636K,9,0,0,0.00
20260424,00636K,10,0,0,0.00
20260424,00636K,11,0,0,0.00
20260424,00636K,12,0,0,0.00
20260424,00636K,13,0,0,0.00
20260424,00636K,14,0,0,0.00
20260424,00636K,15,0,0,0.00
20260424,00636K,16,0,0,0.00
20260424,00636K,17,9,62100,100.00
20260424,00637L,1,675,106730,0.01
20260424,00637L,2,4972,12981726,1.42
20260424,00637L,3,1999,16791477,1.84
20260424,00637L,4,907,11989248,1.31
20260424,00637L,5,821,15455856,1.69
20260424,00637L,6,885,23155759,2.54
20260424,00637L,7,564,20488612,2.24
20260424,00637L,8,416,19437022,2.13
20260424,00637L,9,947,70242876,7.71
20260424,00637L,10,630,91078596,10.00
20260424,00637L,11,329,93303123,10.24
20260424,00637L,12,117,56673000,6.22
20260424,00637L,13,54,37323000,4.09
20260424,00637L,14,44,39843212,4.37
20260424,00637L,15,110,401735763,44.11
20260424,00637L,16,0,0,0.00
20260424,00637L,17,13470,910606000,100.00
20260424,00638R,1,57,6367,0.02
20260424,00638R,2,229,584979,2.21
20260424,00638R,3,99,843798,3.19
20260424,00638R,4,38,509066,1.92
20260424,00638R,5,39,745934,2.82
20260424,00638R,6,29,753500,2.84
20260424,00638R,7,21,757000,2.86
20260424,00638R,8,16,752000,2.84
20260424,00638R,9,27,1909000,7.21
20260424,00638R,10,23,3394000,12.83
20260424,00638R,11,12,3190297,12.06
20260424,00638R,12,7,3288648,12.43
20260424,00638R,13,0,0,0.00
20260424,00638R,14,4,3728411,14.09
20260424,00638R,15,1,5985000,22.62
20260424,00638R,16,0,0,0.00
20260424,00638R,17,602,26448000,100.00
20260424,00639 ,1,1142,379682,0.32
20260424,00639 ,2,2663,6485534,5.50
20260424,00639 ,3,969,7793612,6.61
20260424,00639 ,4,343,4398845,3.73
20260424,00639 ,5,329,6064486,5.14
20260424,00639 ,6,312,8145328,6.90
20260424,00639 ,7,145,5204348,4.41
20260424,00639 ,8,104,4826065,4.09
20260424,00639 ,9,195,14422754,12.23
20260424,00639 ,10,99,13974732,11.85
20260424,00639 ,11,34,10038500,8.51
20260424,00639 ,12,9,4561000,3.86
20260424,00639 ,13,6,4102293,3.47
20260424,00639 ,14,6,5418000,4.59
20260424,00639 ,15,9,22117821,18.75
20260424,00639 ,16,1,30000,0.02
20260424,00639 ,17,6365,117903000,100.00
20260424,00640L,1,744,148682,1.30
20260424,00640L,2,783,1671713,14.63
20260424,00640L,3,145,1107588,9.69
20260424,00640L,4,54,696997,6.10
20260424,00640L,5,39,717829,6.28
20260424,00640L,6,20,497968,4.36
20260424,00640L,7,13,464071,4.06
20260424,00640L,8,7,322673,2.82
20260424,00640L,9,10,675000,5.91
20260424,00640L,10,8,1119505,9.80
20260424,00640L,11,3,750000,6.56
20260424,00640L,12,2,1015000,8.88
20260424,00640L,13,0,0,0.00
20260424,00640L,14,0,0,0.00
20260424,00640L,15,2,2231974,19.54
20260424,00640L,16,0,0,0.00
20260424,00640L,17,1830,11419000,100.00
20260424,00641R,1,80,15906,0.02
20260424,00641R,2,444,1156703,1.52
20260424,00641R,3,203,1733413,2.28
20260424,00641R,4,98,1276561,1.68
20260424,00641R,5,101,1905059,2.51
20260424,00641R,6,92,2409075,3.17
20260424,00641R,7,63,2307194,3.04
20260424,00641R,8,41,1918661,2.53
20260424,00641R,9,124,9323036,12.30
20260424,00641R,10,55,7721564,10.19
20260424,00641R,11,29,8237000,10.87
20260424,00641R,12,9,4670000,6.16
20260424,00641R,13,1,720000,0.95
20260424,00641R,14,3,2653000,3.50
20260424,00641R,15,11,29710828,39.21
20260424,00641R,16,0,0,0.00
20260424,00641R,17,1354,75758000,100.00
20260424,00642U,1,3360,632473,0.34
20260424,00642U,2,9974,20644335,11.32
20260424,00642U,3,1589,13197490,7.23
20260424,00642U,4,461,6109190,3.35
20260424,00642U,5,356,6792732,3.72
20260424,00642U,6,289,7563691,4.14
20260424,00642U,7,172,6359160,3.48
20260424,00642U,8,85,4086800,2.24
20260424,00642U,9,162,11761686,6.45
20260424,00642U,10,55,8033302,4.40
20260424,00642U,11,31,8943000,4.90
20260424,00642U,12,6,3104000,1.70
20260424,00642U,13,2,1258000,0.68
20260424,00642U,14,1,923000,0.50
20260424,00642U,15,12,82987141,45.51
20260424,00642U,16,1,75000,0.04
20260424,00642U,17,16555,182321000,100.00
20260424,00643 ,1,355,90518,0.10
20260424,00643 ,2,1874,4860270,5.71
20260424,00643 ,3,601,5131038,6.03
20260424,00643 ,4,227,2997696,3.52
20260424,00643 ,5,163,3088019,3.62
20260424,00643 ,6,173,4484881,5.27
20260424,00643 ,7,89,3267501,3.84
20260424,00643 ,8,80,3807173,4.47
20260424,00643 ,9,116,8664915,10.18
20260424,00643 ,10,63,9480998,11.14
20260424,00643 ,11,21,5974000,7.02
20260424,00643 ,12,7,3508000,4.12
20260424,00643 ,13,6,4080000,4.79
20260424,00643 ,14,4,3748085,4.40
20260424,00643 ,15,5,21889906,25.73
20260424,00643 ,16,0,0,0.00
20260424,00643 ,17,3784,85073000,100.00
20260424,00643K,1,0,0,0.00
20260424,00643K,2,2,5000,3.93
20260424,00643K,3,1,7000,5.51
20260424,00643K,4,0,0,0.00
20260424,00643K,5,0,0,0.00
20260424,00643K,6,0,0,0.00
20260424,00643K,7,1,37000,29.13
20260424,00643K,8,0,0,0.00
20260424,00643K,9,1,78000,61.41
20260424,00643K,10,0,0,0.00
20260424,00643K,11,0,0,0.00
20260424,00643K,12,0,0,0.00
20260424,00643K,13,0,0,0.00
20260424,00643K,14,0,0,0.00
20260424,00643K,15,0,0,0.00
20260424,00643K,16,0,0,0.00
20260424,00643K,17,5,127000,100.00
20260424,00645 ,1,4727,1347175,2.51
20260424,00645 ,2,4807,10218143,19.10
20260424,00645 ,3,826,6283911,11.74
20260424,00645 ,4,251,3137998,5.86
20260424,00645 ,5,121,2198303,4.10
20260424,00645 ,6,101,2556454,4.77
20260424,00645 ,7,39,1396189,2.60
20260424,00645 ,8,23,1077633,2.01
20260424,00645 ,9,33,2420923,4.52
20260424,00645 ,10,19,2979235,5.56
20260424,00645 ,11,8,2118000,3.95
20260424,00645 ,12,3,1425000,2.66
20260424,00645 ,13,2,1494000,2.79
20260424,00645 ,14,2,1932000,3.61
20260424,00645 ,15,4,12912036,24.13
20260424,00645 ,16,0,0,0.00
20260424,00645 ,17,10966,53497000,100.00
20260424,00646 ,1,49552,14036776,2.60
20260424,00646 ,2,36804,78279083,14.55
20260424,00646 ,3,6595,48493202,9.01
20260424,00646 ,4,2313,28864534,5.36
20260424,00646 ,5,1242,22127791,4.11
20260424,00646 ,6,1082,26818283,4.98
20260424,00646 ,7,500,17465525,3.24
20260424,00646 ,8,271,12388291,2.30
20260424,00646 ,9,489,33794173,6.28
20260424,00646 ,10,195,26059704,4.84
20260424,00646 ,11,46,12833310,2.38
20260424,00646 ,12,20,10111288,1.87
20260424,00646 ,13,12,8419415,1.56
20260424,00646 ,14,3,2723000,0.50
20260424,00646 ,15,28,195570625,36.35
20260424,00646 ,16,0,0,0.00
20260424,00646 ,17,99152,537985000,100.00
20260424,00647L,1,1099,216378,3.37
20260424,00647L,2,613,1329080,20.71
20260424,00647L,3,100,764783,11.91
20260424,00647L,4,27,335920,5.23
20260424,00647L,5,19,344109,5.36
20260424,00647L,6,13,332000,5.17
20260424,00647L,7,9,305983,4.76
20260424,00647L,8,3,130460,2.03
20260424,00647L,9,12,845717,13.18
20260424,00647L,10,3,417373,6.50
20260424,00647L,11,1,298000,4.64
20260424,00647L,12,0,0,0.00
20260424,00647L,13,0,0,0.00
20260424,00647L,14,0,0,0.00
