﻿資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260807,00401A,6,593,16431972,7.47
20260807,00401A,7,220,8182439,3.72
20260807,00401A,8,361,17740734,8.06
20260807,00401A,9,382,31351043,14.25
20260807,00401A,10,104,15792023,7.18
20260807,00401A,11,39,11402000,5.18
20260807,00401A,12,7,3338493,1.51
20260807,00401A,13,2,1420000,0.64
20260807,00401A,14,2,1905000,0.86
20260807,00401A,15,15,37005017,16.82
20260807,00401A,16,0,0,0.00
20260807,00401A,17,17270,219895000,100.00
20260807,00402A,1,2183,623812,0.08
20260807,00402A,2,26754,69588722,9.56
20260807,00402A,3,9209,82431737,11.32
20260807,00402A,4,2378,31594474,4.34
20260807,00402A,5,2893,56394361,7.75
20260807,00402A,6,2146,59258161,8.14
20260807,00402A,7,704,26173313,3.59
20260807,00402A,8,1142,56339200,7.74
20260807,00402A,9,1246,103331274,14.20
20260807,00402A,10,415,64421951,8.85
20260807,00402A,11,144,42180165,5.79
20260807,00402A,12,62,31243000,4.29
20260807,00402A,13,14,10185354,1.39
20260807,00402A,14,12,11784649,1.61
20260807,00402A,15,18,82076827,11.28
20260807,00402A,16,0,0,0.00
20260807,00402A,17,49320,727627000,100.00
20260807,00403A,1,56250,17012147,0.09
20260807,00403A,2,491346,1276842768,7.03
20260807,00403A,3,184666,1585007728,8.73
20260807,00403A,4,67277,887711775,4.89
20260807,00403A,5,64351,1229955711,6.77
20260807,00403A,6,56584,1510994575,8.32
20260807,00403A,7,26641,976585162,5.38
20260807,00403A,8,24722,1189757629,6.55
20260807,00403A,9,37786,2875308296,15.84
20260807,00403A,10,14683,2122446380,11.69
20260807,00403A,11,4723,1332905968,7.34
20260807,00403A,12,1117,556611575,3.06
20260807,00403A,13,328,232893982,1.28
20260807,00403A,14,249,234522000,1.29
20260807,00403A,15,398,2115963304,11.66
20260807,00403A,16,0,0,0.00
20260807,00403A,17,1031121,18144519000,100.00
20260807,00404A,1,1079,298654,0.08
20260807,00404A,2,12445,32465880,8.80
20260807,00404A,3,4689,42075334,11.40
20260807,00404A,4,1136,15136601,4.10
20260807,00404A,5,1462,28508012,7.73
20260807,00404A,6,1050,28840547,7.82
20260807,00404A,7,373,13844206,3.75
20260807,00404A,8,581,28505401,7.72
20260807,00404A,9,574,46185699,12.52
20260807,00404A,10,177,26884290,7.28
20260807,00404A,11,47,14073754,3.81
20260807,00404A,12,15,7593000,2.05
20260807,00404A,13,1,640000,0.17
20260807,00404A,14,3,2867022,0.77
20260807,00404A,15,14,80876600,21.92
20260807,00404A,16,0,0,0.00
20260807,00404A,17,23646,368795000,100.00
20260807,00405A,1,6509,1995326,0.05
20260807,00405A,2,71321,189328354,5.04
20260807,00405A,3,30398,262125883,6.99
20260807,00405A,4,11417,151389563,4.03
20260807,00405A,5,11778,225457974,6.01
20260807,00405A,6,10540,283463085,7.55
20260807,00405A,7,4944,181679024,4.84
20260807,00405A,8,5051,244109102,6.51
20260807,00405A,9,7579,584602309,15.59
20260807,00405A,10,3101,454273984,12.11
20260807,00405A,11,999,283696742,7.56
20260807,00405A,12,247,122248980,3.26
20260807,00405A,13,89,62810100,1.67
20260807,00405A,14,54,51433460,1.37
20260807,00405A,15,116,651131114,17.36
20260807,00405A,16,0,0,0.00
20260807,00405A,17,164143,3749745000,100.00
20260807,00406A,1,2770,792872,0.04
20260807,00406A,2,30087,80567098,4.63
20260807,00406A,3,13289,117017732,6.73
20260807,00406A,4,4418,58672833,3.37
20260807,00406A,5,5236,100884286,5.80
20260807,00406A,6,4536,122654665,7.05
20260807,00406A,7,2050,75558003,4.34
20260807,00406A,8,2399,116072316,6.67
20260807,00406A,9,3708,288048695,16.56
20260807,00406A,10,1701,248937113,14.31
20260807,00406A,11,629,176174299,10.13
20260807,00406A,12,182,90831453,5.22
20260807,00406A,13,66,45674746,2.62
20260807,00406A,14,38,35860444,2.06
20260807,00406A,15,64,180815445,10.40
20260807,00406A,16,0,0,0.00
20260807,00406A,17,71173,1738562000,100.00
20260807,00407A,1,7004,2137513,0.06
20260807,00407A,2,75096,196400717,6.25
20260807,00407A,3,29122,251381656,8.00
20260807,00407A,4,10563,139770187,4.45
20260807,00407A,5,10100,193477549,6.16
20260807,00407A,6,9025,241953977,7.70
20260807,00407A,7,4138,152195450,4.84
20260807,00407A,8,3947,190304812,6.05
20260807,00407A,9,6275,479969264,15.28
20260807,00407A,10,2478,363924295,11.58
20260807,00407A,11,848,242028606,7.70
20260807,00407A,12,221,111654013,3.55
20260807,00407A,13,74,52251913,1.66
20260807,00407A,14,60,57018181,1.81
20260807,00407A,15,90,466270867,14.84
20260807,00407A,16,0,0,0.00
20260807,00407A,17,159041,3140739000,100.00
20260807,00408A,1,481,115709,0.06
20260807,00408A,2,4762,12160891,7.27
20260807,00408A,3,1543,14086491,8.42
20260807,00408A,4,314,4223188,2.52
20260807,00408A,5,547,10765171,6.44
20260807,00408A,6,326,9066897,5.42
20260807,00408A,7,104,3871123,2.31
20260807,00408A,8,264,13019000,7.78
20260807,00408A,9,264,23370799,13.98
20260807,00408A,10,90,15371000,9.19
20260807,00408A,11,28,8537000,5.10
20260807,00408A,12,16,8210191,4.91
20260807,00408A,13,4,2869862,1.71
20260807,00408A,14,7,6830000,4.08
20260807,00408A,15,10,34636678,20.72
20260807,00408A,16,0,0,0.00
20260807,00408A,17,8760,167134000,100.00
20260807,00410A,1,188,35935,0.01
20260807,00410A,2,2465,6452845,3.06
20260807,00410A,3,1027,9784899,4.64
20260807,00410A,4,144,2027630,0.96
20260807,00410A,5,353,7004000,3.32
20260807,00410A,6,257,7432099,3.52
20260807,00410A,7,53,2017000,0.95
20260807,00410A,8,203,10101262,4.79
20260807,00410A,9,215,19652000,9.31
20260807,00410A,10,95,15749000,7.46
20260807,00410A,11,24,7504000,3.55
20260807,00410A,12,18,9166000,4.34
20260807,00410A,13,2,1363000,0.64
20260807,00410A,14,5,5000000,2.37
20260807,00410A,15,10,107570330,51.01
20260807,00410A,16,0,0,0.00
20260807,00410A,17,5059,210860000,100.00
20260807,0050  ,1,1500883,433321057,1.92
20260807,0050  ,2,1341083,3054923617,13.60
20260807,0050  ,3,333547,2452249100,10.91
20260807,0050  ,4,134667,1667485852,7.42
20260807,0050  ,5,73462,1298312346,5.78
20260807,0050  ,6,67968,1675222045,7.45
20260807,0050  ,7,32435,1134040553,5.04
20260807,0050  ,8,17955,810892441,3.61
20260807,0050  ,9,29579,2030075002,9.03
20260807,0050  ,10,9547,1280724648,5.70
20260807,0050  ,11,2473,663436302,2.95
20260807,0050  ,12,441,212584255,0.94
20260807,0050  ,13,143,98841513,0.44
20260807,0050  ,14,62,56366433,0.25
20260807,0050  ,15,274,5589024836,24.88
20260807,0050  ,16,0,0,0.00
20260807,0050  ,17,3544519,22457500000,100.00
20260807,0051  ,1,8070,1513754,6.17
20260807,0051  ,2,4436,8883312,36.25
20260807,0051  ,3,472,3407597,13.90
20260807,0051  ,4,149,1847997,7.54
20260807,0051  ,5,72,1303013,5.31
20260807,0051  ,6,43,1101461,4.49
20260807,0051  ,7,20,699957,2.85
20260807,0051  ,8,11,498827,2.03
20260807,0051  ,9,15,948000,3.86
20260807,0051  ,10,5,601000,2.45
20260807,0051  ,11,2,579370,2.36
20260807,0051  ,12,3,1556712,6.35
20260807,0051  ,13,2,1559000,6.36
20260807,0051  ,14,0,0,0.00
20260807,0051  ,15,0,0,0.00
20260807,0051  ,16,0,0,0.00
20260807,0051  ,17,13300,24500000,100.00
20260807,0052  ,1,131725,37658651,1.40
20260807,0052  ,2,245987,527845683,19.68
20260807,0052  ,3,49656,384543893,14.34
20260807,0052  ,4,16653,212482904,7.92
20260807,0052  ,5,8924,162541101,6.06
20260807,0052  ,6,8035,201563144,7.51
20260807,0052  ,7,3315,117079162,4.36
20260807,0052  ,8,1953,89920114,3.35
20260807,0052  ,9,3012,211241730,7.87
20260807,0052  ,10,872,119004242,4.43
20260807,0052  ,11,228,63725983,2.37
20260807,0052  ,12,51,24696458,0.92
20260807,0052  ,13,28,18984051,0.70
20260807,0052  ,14,19,16750147,0.62
20260807,0052  ,15,68,493483737,18.40
20260807,0052  ,16,1,21000,0.00
20260807,0052  ,17,470526,2681500000,100.00
20260807,0053  ,1,5478,676840,12.33
20260807,0053  ,2,812,1524946,27.78
20260807,0053  ,3,73,588198,10.71
20260807,0053  ,4,14,178000,3.24
20260807,0053  ,5,13,249000,4.53
20260807,0053  ,6,4,107000,1.94
20260807,0053  ,7,1,31000,0.56
20260807,0053  ,8,4,194000,3.53
20260807,0053  ,9,3,219000,3.99
20260807,0053  ,10,1,159374,2.90
20260807,0053  ,11,2,510642,9.30
20260807,0053  ,12,0,0,0.00
20260807,0053  ,13,0,0,0.00
20260807,0053  ,14,0,0,0.00
20260807,0053  ,15,1,1050000,19.13
20260807,0053  ,16,0,0,0.00
20260807,0053  ,17,6406,5488000,100.00
20260807,0055  ,1,5043,1032424,1.19
20260807,0055  ,2,6369,13289276,15.42
20260807,0055  ,3,1074,8429834,9.78
20260807,0055  ,4,285,3641491,4.22
20260807,0055  ,5,181,3316807,3.84
20260807,0055  ,6,136,3483674,4.04
20260807,0055  ,7,53,1855238,2.15
20260807,0055  ,8,32,1499717,1.74
20260807,0055  ,9,55,3790027,4.39
20260807,0055  ,10,25,3168706,3.67
20260807,0055  ,11,13,3571000,4.14
20260807,0055  ,12,8,3721468,4.31
20260807,0055  ,13,4,2721000,3.15
20260807,0055  ,14,0,0,0.00
20260807,0055  ,15,7,32633338,37.87
20260807,0055  ,16,0,0,0.00
20260807,0055  ,17,13285,86154000,100.00
20260807,0056  ,1,364918,105337568,0.73
20260807,0056  ,2,780708,1820077369,12.70
20260807,0056  ,3,225108,1740037910,12.14
20260807,0056  ,4,96383,1217614578,8.49
20260807,0056  ,5,57167,1035807936,7.22
20260807,0056  ,6,54773,1379474735,9.62
20260807,0056  ,7,26308,930279699,6.49
20260807,0056  ,8,16127,743842850,5.19
20260807,0056  ,9,26538,1869038851,13.04
20260807,0056  ,10,8627,1169251329,8.15
20260807,0056  ,11,2154,585523010,4.08
20260807,0056  ,12,374,183180389,1.27
20260807,0056  ,13,135,93643927,0.65
20260807,0056  ,14,54,49502157,0.34
20260807,0056  ,15,157,1407421692,9.82
20260807,0056  ,16,0,0,0.00
20260807,0056  ,17,1659531,14330034000,100.00
20260807,0057  ,1,3281,188609,12.35
20260807,0057  ,2,129,250609,16.41
20260807,0057  ,3,8,65983,4.32
20260807,0057  ,4,8,101138,6.62
20260807,0057  ,5,0,0,0.00
20260807,0057  ,6,3,75000,4.91
20260807,0057  ,7,1,32000,2.09
20260807,0057  ,8,2,94002,6.15
20260807,0057  ,9,4,296659,19.42
20260807,0057  ,10,3,423000,27.70
20260807,0057  ,11,0,0,0.00
20260807,0057  ,12,0,0,0.00
20260807,0057  ,13,0,0,0.00
20260807,0057  ,14,0,0,0.00
20260807,0057  ,15,0,0,0.00
20260807,0057  ,16,0,0,0.00
20260807,0057  ,17,3439,1527000,100.00
20260807,0061  ,1,705,188021,0.19
20260807,0061  ,2,3346,7887763,8.16
20260807,0061  ,3,843,6982524,7.22
20260807,0061  ,4,296,3905709,4.04
20260807,0061  ,5,230,4324253,4.47
20260807,0061  ,6,213,5550158,5.74
20260807,0061  ,7,106,3868714,4.00
20260807,0061  ,8,81,3803812,3.93
20260807,0061  ,9,138,10437496,10.80
20260807,0061  ,10,59,7886000,8.16
20260807,0061  ,11,35,9712893,10.05
20260807,0061  ,12,9,4511000,4.66
20260807,0061  ,13,8,5343000,5.53
20260807,0061  ,14,0,0,0.00
20260807,0061  ,15,6,22214657,22.99
20260807,0061  ,16,0,0,0.00
20260807,0061  ,17,6075,96616000,100.00
20260807,006201,1,1131,239197,0.99
20260807,006201,2,1886,3933034,16.42
20260807,006201,3,311,2425614,10.12
20260807,006201,4,104,1337442,5.58
20260807,006201,5,58,1089927,4.55
20260807,006201,6,37,930607,3.88
20260807,006201,7,17,585460,2.44
20260807,006201,8,9,419818,1.75
20260807,006201,9,11,763010,3.18
20260807,006201,10,2,238000,0.99
20260807,006201,11,1,217000,0.90
20260807,006201,12,3,1595850,6.66
20260807,006201,13,1,626000,2.61
20260807,006201,14,1,946700,3.95
20260807,006201,15,3,8598341,35.90
20260807,006201,16,0,0,0.00
20260807,006201,17,3575,23946000,100.00
20260807,006203,1,2416,168985,1.65
20260807,006203,2,339,579857,5.67
20260807,006203,3,32,250588,2.45
20260807,006203,4,6,79100,0.77
20260807,006203,5,9,156306,1.52
20260807,006203,6,3,78000,0.76
20260807,006203,7,0,0,0.00
20260807,006203,8,2,94134,0.92
20260807,006203,9,2,152154,1.48
20260807,006203,10,1,124876,1.22
20260807,006203,11,3,1053000,10.30
20260807,006203,12,1,500000,4.89
20260807,006203,13,1,605000,5.92
20260807,006203,14,1,1000000,9.78
20260807,006203,15,1,5376000,52.61
20260807,006203,16,0,0,0.00
20260807,006203,17,2817,10218000,100.00
20260807,006204,1,868,120698,8.04
20260807,006204,2,267,467320,31.15
20260807,006204,3,15,104295,6.95
20260807,006204,4,3,42488,2.83
20260807,006204,5,3,55773,3.71
20260807,006204,6,2,54000,3.60
20260807,006204,7,0,0,0.00
20260807,006204,8,1,48000,3.20
20260807,006204,9,2,124825,8.32
20260807,006204,10,2,279000,18.60
20260807,006204,11,1,203601,13.57
20260807,006204,12,0,0,0.00
20260807,006204,13,0,0,0.00
20260807,006204,14,0,0,0.00
20260807,006204,15,0,0,0.00
20260807,006204,16,0,0,0.00
20260807,006204,17,1164,1500000,100.00
20260807,006205,1,3090,973002,1.02
20260807,006205,2,3931,8919068,9.39
20260807,006205,3,895,6870713,7.23
20260807,006205,4,330,4132424,4.35
20260807,006205,5,205,3743094,3.94
20260807,006205,6,174,4373957,4.60
20260807,006205,7,84,2969270,3.12
20260807,006205,8,44,2068592,2.17
20260807,006205,9,109,7735297,8.14
20260807,006205,10,45,6441009,6.78
20260807,006205,11,12,3359563,3.53
20260807,006205,12,14,6999226,7.37
20260807,006205,13,5,3509000,3.69
20260807,006205,14,2,1714000,1.80
20260807,006205,15,7,31130785,32.79
20260807,006205,16,0,0,0.00
20260807,006205,17,8947,94939000,100.00
20260807,006206,1,788,203119,0.74
20260807,006206,2,1532,3439558,12.60
20260807,006206,3,404,3165594,11.60
20260807,006206,4,127,1651320,6.05
20260807,006206,5,102,1890653,6.93
20260807,006206,6,75,1964210,7.20
20260807,006206,7,43,1569113,5.75
20260807,006206,8,30,1442302,5.28
20260807,006206,9,31,2347562,8.60
20260807,006206,10,16,2211758,8.10
20260807,006206,11,6,1668134,6.11
20260807,006206,12,0,0,0.00
20260807,006206,13,0,0,0.00
20260807,006206,14,2,1694550,6.21
20260807,006206,15,2,4030127,14.77
20260807,006206,16,0,0,0.00
20260807,006206,17,3158,27278000,100.00
20260807,006207,1,284,68055,0.32
20260807,006207,2,802,1854923,8.87
20260807,006207,3,198,1611666,7.71
20260807,006207,4,75,946419,4.53
20260807,006207,5,67,1245089,5.95
20260807,006207,6,50,1356754,6.49
20260807,006207,7,18,635000,3.03
20260807,006207,8,17,794925,3.80
20260807,006207,9,35,2547000,12.19
20260807,006207,10,19,2843133,13.60
20260807,006207,11,13,3841000,18.38
20260807,006207,12,3,1586036,7.59
20260807,006207,13,1,610000,2.91
20260807,006207,14,1,952000,4.55
20260807,006207,15,0,0,0.00
20260807,006207,16,0,0,0.00
20260807,006207,17,1583,20892000,100.00
20260807,006208,1,381738,108456465,5.83
20260807,006208,2,255278,544821347,29.29
20260807,006208,3,43796,313690588,16.86
20260807,006208,4,14279,175621139,9.44
20260807,006208,5,6612,116157021,6.24
20260807,006208,6,5453,133237115,7.16
20260807,006208,7,2115,73400737,3.94
20260807,006208,8,1020,45812818,2.46
20260807,006208,9,1406,93994775,5.05
20260807,006208,10,336,43561973,2.34
20260807,006208,11,63,16941241,0.91
20260807,006208,12,14,6911172,0.37
20260807,006208,13,4,2732000,0.14
20260807,006208,14,3,2803000,0.15
20260807,006208,15,40,181898609,9.77
20260807,006208,16,0,0,0.00
20260807,006208,17,712157,1860040000,100.00
20260807,00625K,1,0,0,0.00
20260807,00625K,2,4,13000,3.90
20260807,00625K,3,1,10000,3.00
20260807,00625K,4,1,12000,3.60
20260807,00625K,5,2,33000,9.90
20260807,00625K,6,1,23000,6.90
20260807,00625K,7,1,40000,12.01
20260807,00625K,8,0,0,0.00
20260807,00625K,9,1,87000,26.12
20260807,00625K,10,1,115000,34.53
20260807,00625K,11,0,0,0.00
20260807,00625K,12,0,0,0.00
20260807,00625K,13,0,0,0.00
20260807,00625K,14,0,0,0.00
20260807,00625K,15,0,0,0.00
20260807,00625K,16,0,0,0.00
20260807,00625K,17,12,333000,100.00
20260807,00631L,1,39942,13144657,0.16
20260807,00631L,2,147648,367065879,4.61
20260807,00631L,3,51707,402331455,5.05
20260807,00631L,4,24477,313063644,3.93
20260807,00631L,5,16190,293803113,3.69
20260807,00631L,6,19445,491494702,6.17
20260807,00631L,7,10477,370736585,4.65
20260807,00631L,8,7314,334698513,4.20
20260807,00631L,9,14933,1067270859,13.40
20260807,00631L,10,7654,1070337199,13.44
20260807,00631L,11,3268,893210750,11.22
20260807,00631L,12,755,368240408,4.62
20260807,00631L,13,318,219448522,2.75
20260807,00631L,14,159,142937087,1.79
20260807,00631L,15,332,1611064627,20.24
20260807,00631L,16,0,0,0.00
20260807,00631L,17,344619,7958848000,100.00
20260807,00632R,1,11326,4151255,0.17
20260807,00632R,2,21535,53433241,2.19
20260807,00632R,3,8116,65018875,2.66
20260807,00632R,4,3641,47294720,1.93
20260807,00632R,5,3004,55570920,2.27
20260807,00632R,6,3333,86291416,3.53
20260807,00632R,7,1875,67412011,2.76
20260807,00632R,8,1581,73404927,3.00
20260807,00632R,9,3377,249138179,10.21
20260807,00632R,10,1983,285671636,11.71
20260807,00632R,11,926,261049286,10.70
20260807,00632R,12,291,144539247,5.92
20260807,00632R,13,157,108752871,4.45
20260807,00632R,14,86,78353700,3.21
20260807,00632R,15,190,859125446,35.22
20260807,00632R,16,0,0,0.00
20260807,00632R,17,61421,2439207730,100.00
20260807,00633L,1,269,43398,0.03
20260807,00633L,2,1497,3607861,3.03
20260807,00633L,3,532,4321080,3.63
20260807,00633L,4,243,3163251,2.65
20260807,00633L,5,203,3796200,3.19
20260807,00633L,6,222,5803541,4.87
20260807,00633L,7,120,4324272,3.63
20260807,00633L,8,89,4180223,3.51
20260807,00633L,9,214,15718001,13.21
20260807,00633L,10,115,15994000,13.44
20260807,00633L,11,54,15260000,12.82
20260807,00633L,12,15,7233000,6.08
20260807,00633L,13,7,4784775,4.02
20260807,00633L,14,7,6246495,5.25
20260807,00633L,15,12,24481903,20.58
20260807,00633L,16,0,0,0.00
20260807,00633L,17,3599,118958000,100.00
20260807,00634R,1,46,4061,0.00
20260807,00634R,2,310,749306,1.58
20260807,00634R,3,114,968158,2.04
20260807,00634R,4,47,624900,1.32
20260807,00634R,5,41,772683,1.63
20260807,00634R,6,52,1366801,2.89
20260807,00634R,7,33,1163000,2.46
20260807,00634R,8,24,1146800,2.42
20260807,00634R,9,47,3340000,7.06
20260807,00634R,10,32,4786762,10.12
20260807,00634R,11,19,5183835,10.96
20260807,00634R,12,2,1095000,2.31
20260807,00634R,13,7,5163000,10.92
20260807,00634R,14,2,1955000,4.13
20260807,00634R,15,6,18936694,40.07
20260807,00634R,16,0,0,0.00
20260807,00634R,17,782,47256000,100.00
20260807,00635U,1,19235,5123472,1.65
20260807,00635U,2,28789,60626143,19.58
20260807,00635U,3,4674,36418224,11.76
20260807,00635U,4,1535,19640078,6.34
20260807,00635U,5,957,17582701,5.68
20260807,00635U,6,845,21510998,6.94
20260807,00635U,7,388,13931563,4.50
20260807,00635U,8,242,11313027,3.65
20260807,00635U,9,323,23215366,7.50
20260807,00635U,10,141,19693855,6.36
20260807,00635U,11,57,15612000,5.04
20260807,00635U,12,9,3980569,1.28
20260807,00635U,13,5,3583000,1.15
20260807,00635U,14,2,1664519,0.53
20260807,00635U,15,16,55618485,17.96
20260807,00635U,16,0,0,0.00
20260807,00635U,17,57218,309514000,100.00
20260807,00636 ,1,1543,447384,0.46
20260807,00636 ,2,4157,9742476,10.16
20260807,00636 ,3,1090,8811983,9.19
20260807,00636 ,4,431,5514679,5.75
20260807,00636 ,5,290,5367720,5.60
20260807,00636 ,6,274,7079196,7.38
20260807,00636 ,7,123,4466772,4.66
20260807,00636 ,8,96,4475414,4.67
20260807,00636 ,9,156,11533848,12.03
20260807,00636 ,10,82,11599365,12.10
20260807,00636 ,11,21,5715241,5.96
20260807,00636 ,12,11,5358199,5.59
20260807,00636 ,13,2,1383000,1.44
20260807,00636 ,14,1,884000,0.92
20260807,00636 ,15,6,13445723,14.03
20260807,00636 ,16,0,0,0.00
20260807,00636 ,17,8283,95825000,100.00
20260807,00636K,1,4,2000,3.22
20260807,00636K,2,2,4500,7.24
20260807,00636K,3,0,0,0.00
20260807,00636K,4,1,11100,17.87
20260807,00636K,5,0,0,0.00
20260807,00636K,6,0,0,0.00
20260807,00636K,7,0,0,0.00
20260807,00636K,8,1,44500,71.65
20260807,00636K,9,0,0,0.00
20260807,00636K,10,0,0,0.00
20260807,00636K,11,0,0,0.00
20260807,00636K,12,0,0,0.00
20260807,00636K,13,0,0,0.00
20260807,00636K,14,0,0,0.00
20260807,00636K,15,0,0,0.00
20260807,00636K,16,0,0,0.00
20260807,00636K,17,8,62100,100.00
20260807,00637L,1,592,93240,0.01
20260807,00637L,2,4213,10915768,1.46
20260807,00637L,3,1819,15172942,2.04
20260807,00637L,4,783,10411087,1.40
20260807,00637L,5,671,12626874,1.69
20260807,00637L,6,765,20166585,2.71
20260807,00637L,7,455,16481347,2.21
20260807,00637L,8,341,15973421,2.14
20260807,00637L,9,817,60656952,8.16
20260807,00637L,10,518,73965098,9.95
20260807,00637L,11,275,77715451,10.45
20260807,00637L,12,106,51902000,6.98
20260807,00637L,13,42,28799000,3.87
20260807,00637L,14,33,30129069,4.05
20260807,00637L,15,93,318097166,42.80
20260807,00637L,16,0,0,0.00
20260807,00637L,17,11523,743106000,100.00
20260807,00638R,1,55,6395,0.02
20260807,00638R,2,199,508367,2.07
20260807,00638R,3,79,675066,2.76
20260807,00638R,4,30,409000,1.67
20260807,00638R,5,31,580000,2.37
20260807,00638R,6,29,745620,3.04
20260807,00638R,7,18,649000,2.65
20260807,00638R,8,13,613000,2.50
20260807,00638R,9,21,1512000,6.18
20260807,00638R,10,23,3310000,13.53
20260807,00638R,11,9,2304000,9.42
20260807,00638R,12,4,1855648,7.59
20260807,00638R,13,1,740720,3.02
20260807,00638R,14,1,1000000,4.09
20260807,00638R,15,2,9539184,39.01
20260807,00638R,16,0,0,0.00
20260807,00638R,17,515,24448000,100.00
20260807,00639 ,1,1094,365744,0.37
20260807,00639 ,2,2374,5801465,6.01
20260807,00639 ,3,837,6764191,7.01
20260807,00639 ,4,317,4070146,4.22
20260807,00639 ,5,294,5398959,5.60
20260807,00639 ,6,267,6896327,7.15
20260807,00639 ,7,149,5344678,5.54
20260807,00639 ,8,94,4359352,4.52
20260807,00639 ,9,154,11409321,11.83
20260807,00639 ,10,105,14737254,15.28
20260807,00639 ,11,24,6746371,6.99
