﻿資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260417,0050  ,16,2,11890,0.00
20260417,0050  ,17,2719877,18395500000,100.00
20260417,0051  ,1,6699,1419693,5.79
20260417,0051  ,2,4329,8544502,34.87
20260417,0051  ,3,458,3354846,13.69
20260417,0051  ,4,136,1674240,6.83
20260417,0051  ,5,75,1352641,5.52
20260417,0051  ,6,43,1106417,4.51
20260417,0051  ,7,17,585756,2.39
20260417,0051  ,8,10,452809,1.84
20260417,0051  ,9,17,1157128,4.72
20260417,0051  ,10,4,567000,2.31
20260417,0051  ,11,2,535201,2.18
20260417,0051  ,12,1,574000,2.34
20260417,0051  ,13,3,2174186,8.87
20260417,0051  ,14,0,0,0.00
20260417,0051  ,15,1,1001581,4.08
20260417,0051  ,16,0,0,0.00
20260417,0051  ,17,11795,24500000,100.00
20260417,0052  ,1,112955,30753062,1.22
20260417,0052  ,2,234010,499175101,19.95
20260417,0052  ,3,46865,365792405,14.62
20260417,0052  ,4,15061,193438959,7.73
20260417,0052  ,5,8100,148352192,5.93
20260417,0052  ,6,7399,186531356,7.45
20260417,0052  ,7,3000,106570890,4.26
20260417,0052  ,8,1822,84404813,3.37
20260417,0052  ,9,2779,196216545,7.84
20260417,0052  ,10,796,108777760,4.34
20260417,0052  ,11,219,60761371,2.42
20260417,0052  ,12,39,18867697,0.75
20260417,0052  ,13,31,21689800,0.86
20260417,0052  ,14,11,10120147,0.40
20260417,0052  ,15,69,470437795,18.80
20260417,0052  ,16,3,389893,0.01
20260417,0052  ,17,433156,2501500000,100.00
20260417,0053  ,1,1553,161824,3.24
20260417,0053  ,2,741,1433892,28.74
20260417,0053  ,3,74,607275,12.17
20260417,0053  ,4,11,143000,2.86
20260417,0053  ,5,15,286000,5.73
20260417,0053  ,6,5,136000,2.72
20260417,0053  ,7,2,69000,1.38
20260417,0053  ,8,4,186000,3.72
20260417,0053  ,9,3,215000,4.31
20260417,0053  ,10,1,145367,2.91
20260417,0053  ,11,2,549642,11.01
20260417,0053  ,12,0,0,0.00
20260417,0053  ,13,0,0,0.00
20260417,0053  ,14,0,0,0.00
20260417,0053  ,15,1,1055000,21.15
20260417,0053  ,16,0,0,0.00
20260417,0053  ,17,2412,4988000,100.00
20260417,0055  ,1,3241,914233,1.14
20260417,0055  ,2,6105,12742341,15.89
20260417,0055  ,3,1028,8061835,10.05
20260417,0055  ,4,281,3558601,4.43
20260417,0055  ,5,188,3418779,4.26
20260417,0055  ,6,123,3142940,3.92
20260417,0055  ,7,50,1776243,2.21
20260417,0055  ,8,31,1455920,1.81
20260417,0055  ,9,48,3275010,4.08
20260417,0055  ,10,24,3270803,4.08
20260417,0055  ,11,11,3212516,4.00
20260417,0055  ,12,8,3597316,4.48
20260417,0055  ,13,3,2077000,2.59
20260417,0055  ,14,0,0,0.00
20260417,0055  ,15,4,29650463,36.99
20260417,0055  ,16,0,0,0.00
20260417,0055  ,17,11145,80154000,100.00
20260417,0056  ,1,308319,94617471,0.66
20260417,0056  ,2,750737,1766896142,12.40
20260417,0056  ,3,219303,1697906399,11.92
20260417,0056  ,4,93754,1186847010,8.33
20260417,0056  ,5,56351,1021452776,7.17
20260417,0056  ,6,54327,1371580238,9.63
20260417,0056  ,7,25796,912716479,6.40
20260417,0056  ,8,15871,733211658,5.14
20260417,0056  ,9,25954,1824652474,12.81
20260417,0056  ,10,8341,1129857068,7.93
20260417,0056  ,11,2127,577513826,4.05
20260417,0056  ,12,396,194181264,1.36
20260417,0056  ,13,122,84951654,0.59
20260417,0056  ,14,60,54950386,0.38
20260417,0056  ,15,143,1590938155,11.17
20260417,0056  ,16,5,239000,0.00
20260417,0056  ,17,1561601,14242034000,100.00
20260417,0057  ,1,513,51744,3.38
20260417,0057  ,2,119,225719,14.78
20260417,0057  ,3,9,71587,4.68
20260417,0057  ,4,7,85100,5.57
20260417,0057  ,5,1,16708,1.09
20260417,0057  ,6,4,99700,6.52
20260417,0057  ,7,1,32000,2.09
20260417,0057  ,8,1,50000,3.27
20260417,0057  ,9,2,169442,11.09
20260417,0057  ,10,3,432000,28.29
20260417,0057  ,11,1,293000,19.18
20260417,0057  ,12,0,0,0.00
20260417,0057  ,13,0,0,0.00
20260417,0057  ,14,0,0,0.00
20260417,0057  ,15,0,0,0.00
20260417,0057  ,16,0,0,0.00
20260417,0057  ,17,661,1527000,100.00
20260417,0061  ,1,728,191548,0.17
20260417,0061  ,2,3803,9054454,8.37
20260417,0061  ,3,944,7858789,7.26
20260417,0061  ,4,336,4429893,4.09
20260417,0061  ,5,261,4931155,4.56
20260417,0061  ,6,260,6710563,6.20
20260417,0061  ,7,129,4720279,4.36
20260417,0061  ,8,85,4003464,3.70
20260417,0061  ,9,158,12001655,11.10
20260417,0061  ,10,66,8904000,8.23
20260417,0061  ,11,40,11311187,10.46
20260417,0061  ,12,10,5093000,4.71
20260417,0061  ,13,8,5454000,5.04
20260417,0061  ,14,0,0,0.00
20260417,0061  ,15,5,23452013,21.69
20260417,0061  ,16,0,0,0.00
20260417,0061  ,17,6833,108116000,100.00
20260417,006201,1,718,132131,0.77
20260417,006201,2,1251,2631392,15.52
20260417,006201,3,200,1569459,9.26
20260417,006201,4,60,766663,4.52
20260417,006201,5,39,738000,4.35
20260417,006201,6,25,659506,3.89
20260417,006201,7,13,441174,2.60
20260417,006201,8,7,323264,1.90
20260417,006201,9,7,471000,2.77
20260417,006201,10,3,414000,2.44
20260417,006201,11,2,667711,3.94
20260417,006201,12,1,600000,3.54
20260417,006201,13,0,0,0.00
20260417,006201,14,1,868700,5.12
20260417,006201,15,2,6663000,39.31
20260417,006201,16,0,0,0.00
20260417,006201,17,2329,16946000,100.00
20260417,006203,1,727,111741,1.09
20260417,006203,2,354,601293,5.88
20260417,006203,3,30,221555,2.16
20260417,006203,4,6,85035,0.83
20260417,006203,5,7,120533,1.17
20260417,006203,6,4,105000,1.02
20260417,006203,7,0,0,0.00
20260417,006203,8,0,0,0.00
20260417,006203,9,2,157000,1.53
20260417,006203,10,1,121000,1.18
20260417,006203,11,3,1036843,10.14
20260417,006203,12,1,500000,4.89
20260417,006203,13,0,0,0.00
20260417,006203,14,1,1000000,9.78
20260417,006203,15,2,6158000,60.26
20260417,006203,16,0,0,0.00
20260417,006203,17,1138,10218000,100.00
20260417,006204,1,833,115119,7.67
20260417,006204,2,291,513076,34.20
20260417,006204,3,12,82306,5.48
20260417,006204,4,3,43308,2.88
20260417,006204,5,2,40000,2.66
20260417,006204,6,2,54000,3.60
20260417,006204,7,1,39909,2.66
20260417,006204,8,1,47000,3.13
20260417,006204,9,1,70000,4.66
20260417,006204,10,2,271000,18.06
20260417,006204,11,1,224282,14.95
20260417,006204,12,0,0,0.00
20260417,006204,13,0,0,0.00
20260417,006204,14,0,0,0.00
20260417,006204,15,0,0,0.00
20260417,006204,16,0,0,0.00
20260417,006204,17,1149,1500000,100.00
20260417,006205,1,3296,1022832,0.96
20260417,006205,2,4332,9788008,9.23
20260417,006205,3,1066,8182135,7.72
20260417,006205,4,363,4607767,4.34
20260417,006205,5,243,4472694,4.22
20260417,006205,6,199,4997511,4.71
20260417,006205,7,104,3709824,3.50
20260417,006205,8,39,1834484,1.73
20260417,006205,9,121,8654575,8.16
20260417,006205,10,53,7538832,7.11
20260417,006205,11,13,3673563,3.46
20260417,006205,12,13,6608247,6.23
20260417,006205,13,7,4978000,4.69
20260417,006205,14,2,1758000,1.65
20260417,006205,15,8,34112528,32.20
20260417,006205,16,0,0,0.00
20260417,006205,17,9859,105939000,100.00
20260417,006206,1,845,216034,0.69
20260417,006206,2,1767,3971629,12.69
20260417,006206,3,462,3694221,11.81
20260417,006206,4,148,1882195,6.01
20260417,006206,5,116,2142745,6.85
20260417,006206,6,94,2433677,7.78
20260417,006206,7,51,1870812,5.98
20260417,006206,8,33,1589013,5.08
20260417,006206,9,43,3170056,10.13
20260417,006206,10,14,1866374,5.96
20260417,006206,11,7,1990126,6.36
20260417,006206,12,1,597000,1.90
20260417,006206,13,2,1542489,4.93
20260417,006206,14,0,0,0.00
20260417,006206,15,2,4311629,13.78
20260417,006206,16,0,0,0.00
20260417,006206,17,3585,31278000,100.00
20260417,006207,1,266,64213,0.27
20260417,006207,2,852,1996200,8.53
20260417,006207,3,204,1659936,7.09
20260417,006207,4,77,969799,4.14
20260417,006207,5,66,1235743,5.28
20260417,006207,6,57,1525951,6.52
20260417,006207,7,21,742000,3.17
20260417,006207,8,18,841539,3.59
20260417,006207,9,40,2889826,12.35
20260417,006207,10,21,3109090,13.29
20260417,006207,11,14,4262000,18.21
20260417,006207,12,4,1957876,8.36
20260417,006207,13,1,660000,2.82
20260417,006207,14,0,0,0.00
20260417,006207,15,1,1477827,6.31
20260417,006207,16,0,0,0.00
20260417,006207,17,1642,23392000,100.00
20260417,006208,1,356366,107811412,5.77
20260417,006208,2,249426,534272603,28.60
20260417,006208,3,43096,308850441,16.53
20260417,006208,4,13959,171797805,9.19
20260417,006208,5,6578,115631635,6.18
20260417,006208,6,5364,130987208,7.01
20260417,006208,7,2146,74501443,3.98
20260417,006208,8,998,44877621,2.40
20260417,006208,9,1405,94092496,5.03
20260417,006208,10,325,42543289,2.27
20260417,006208,11,64,17643114,0.94
20260417,006208,12,15,7006854,0.37
20260417,006208,13,7,4871094,0.26
20260417,006208,14,5,4437814,0.23
20260417,006208,15,38,208715171,11.17
20260417,006208,16,0,0,0.00
20260417,006208,17,679792,1868040000,100.00
20260417,00625K,1,0,0,0.00
20260417,00625K,2,5,18000,5.40
20260417,00625K,3,1,10000,3.00
20260417,00625K,4,1,12000,3.60
20260417,00625K,5,1,16000,4.80
20260417,00625K,6,1,23000,6.90
20260417,00625K,7,1,35000,10.51
20260417,00625K,8,0,0,0.00
20260417,00625K,9,2,104000,31.23
20260417,00625K,10,1,115000,34.53
20260417,00625K,11,0,0,0.00
20260417,00625K,12,0,0,0.00
20260417,00625K,13,0,0,0.00
20260417,00625K,14,0,0,0.00
20260417,00625K,15,0,0,0.00
20260417,00625K,16,0,0,0.00
20260417,00625K,17,13,333000,100.00
20260417,00631L,1,20023,6608667,0.17
20260417,00631L,2,64997,151052053,3.90
20260417,00631L,3,17276,135060040,3.49
20260417,00631L,4,7331,92042881,2.37
20260417,00631L,5,5099,92876725,2.40
20260417,00631L,6,9223,223542907,5.77
20260417,00631L,7,3191,112562346,2.90
20260417,00631L,8,3851,175493238,4.53
20260417,00631L,9,6054,441185363,11.40
20260417,00631L,10,3580,504565668,13.04
20260417,00631L,11,1612,447893132,11.57
20260417,00631L,12,436,212838069,5.50
20260417,00631L,13,210,145530512,3.76
20260417,00631L,14,94,84631504,2.18
20260417,00631L,15,239,1042465895,26.94
20260417,00631L,16,1,1000,0.00
20260417,00631L,17,143216,3868348000,100.00
20260417,00632R,1,11310,4359131,0.21
20260417,00632R,2,20573,51661409,2.50
20260417,00632R,3,8106,64054264,3.10
20260417,00632R,4,3931,50803170,2.46
20260417,00632R,5,2989,54855562,2.66
20260417,00632R,6,3597,92655023,4.49
20260417,00632R,7,1920,68809330,3.33
20260417,00632R,8,1614,74476543,3.61
20260417,00632R,9,3453,251900058,12.21
20260417,00632R,10,1890,268899101,13.04
20260417,00632R,11,899,249206930,12.08
20260417,00632R,12,279,136237028,6.60
20260417,00632R,13,133,92642126,4.49
20260417,00632R,14,77,70096555,3.39
20260417,00632R,15,160,531054500,25.75
20260417,00632R,16,1,3000,0.00
20260417,00632R,17,60931,2061707730,100.00
20260417,00633L,1,247,39915,0.02
20260417,00633L,2,1736,4300815,2.67
20260417,00633L,3,642,5257746,3.26
20260417,00633L,4,299,3896400,2.42
20260417,00633L,5,260,4863299,3.02
20260417,00633L,6,262,6869457,4.26
20260417,00633L,7,129,4618421,2.86
20260417,00633L,8,126,5927223,3.68
20260417,00633L,9,255,19060001,11.84
20260417,00633L,10,138,19597292,12.17
20260417,00633L,11,67,19516000,12.12
20260417,00633L,12,17,8142330,5.05
20260417,00633L,13,12,8390512,5.21
20260417,00633L,14,6,5320000,3.30
20260417,00633L,15,18,45159589,28.05
20260417,00633L,16,1,1000,0.00
20260417,00633L,17,4214,160958000,100.00
20260417,00634R,1,51,5175,0.01
20260417,00634R,2,316,789189,1.67
20260417,00634R,3,122,1046036,2.21
20260417,00634R,4,58,766400,1.62
20260417,00634R,5,46,873680,1.84
20260417,00634R,6,53,1404426,2.97
20260417,00634R,7,33,1174000,2.48
20260417,00634R,8,31,1474800,3.12
20260417,00634R,9,56,4023000,8.51
20260417,00634R,10,32,4680762,9.90
20260417,00634R,11,21,6010835,12.71
20260417,00634R,12,2,1092000,2.31
20260417,00634R,13,5,3489000,7.38
20260417,00634R,14,2,1829000,3.87
20260417,00634R,15,7,18597697,39.35
20260417,00634R,16,0,0,0.00
20260417,00634R,17,835,47256000,100.00
20260417,00635U,1,23616,5788252,1.68
20260417,00635U,2,31846,64798737,18.89
20260417,00635U,3,4498,35067440,10.22
20260417,00635U,4,1356,17443768,5.08
20260417,00635U,5,939,17340749,5.05
20260417,00635U,6,753,19166268,5.58
20260417,00635U,7,334,12060380,3.51
20260417,00635U,8,175,8160731,2.37
20260417,00635U,9,325,23354313,6.80
20260417,00635U,10,130,17976837,5.24
20260417,00635U,11,48,12623743,3.68
20260417,00635U,12,9,4381000,1.27
20260417,00635U,13,3,2208000,0.64
20260417,00635U,14,4,3649000,1.06
20260417,00635U,15,18,98994782,28.86
20260417,00635U,16,0,0,0.00
20260417,00635U,17,64054,343014000,100.00
20260417,00636 ,1,1534,440453,0.38
20260417,00636 ,2,4756,11182032,9.73
20260417,00636 ,3,1223,9895443,8.61
20260417,00636 ,4,494,6328869,5.51
20260417,00636 ,5,324,6036014,5.25
20260417,00636 ,6,316,8165443,7.11
20260417,00636 ,7,135,4913666,4.27
20260417,00636 ,8,101,4751833,4.13
20260417,00636 ,9,182,13424798,11.69
20260417,00636 ,10,94,13307209,11.58
20260417,00636 ,11,21,5666742,4.93
20260417,00636 ,12,14,7013567,6.10
20260417,00636 ,13,5,3432000,2.98
20260417,00636 ,14,2,1831000,1.59
20260417,00636 ,15,8,18435931,16.05
20260417,00636 ,16,0,0,0.00
20260417,00636 ,17,9209,114825000,100.00
20260417,00636K,1,3,1400,2.25
20260417,00636K,2,4,9500,15.29
20260417,00636K,3,1,6700,10.78
20260417,00636K,4,0,0,0.00
20260417,00636K,5,0,0,0.00
20260417,00636K,6,0,0,0.00
20260417,00636K,7,0,0,0.00
20260417,00636K,8,1,44500,71.65
20260417,00636K,9,0,0,0.00
20260417,00636K,10,0,0,0.00
20260417,00636K,11,0,0,0.00
20260417,00636K,12,0,0,0.00
20260417,00636K,13,0,0,0.00
20260417,00636K,14,0,0,0.00
20260417,00636K,15,0,0,0.00
20260417,00636K,16,0,0,0.00
20260417,00636K,17,9,62100,100.00
20260417,00637L,1,682,110362,0.01
20260417,00637L,2,5295,13843388,1.45
20260417,00637L,3,2183,18441279,1.93
20260417,00637L,4,977,12911893,1.35
20260417,00637L,5,891,16736020,1.75
20260417,00637L,6,954,25045495,2.63
20260417,00637L,7,602,21888534,2.30
20260417,00637L,8,434,20363022,2.14
20260417,00637L,9,1020,75763081,7.96
20260417,00637L,10,662,96155694,10.10
20260417,00637L,11,343,97235076,10.22
20260417,00637L,12,134,65862000,6.92
20260417,00637L,13,54,37195891,3.91
20260417,00637L,14,41,37147000,3.90
20260417,00637L,15,116,412407265,43.36
20260417,00637L,16,0,0,0.00
20260417,00637L,17,14388,951106000,100.00
20260417,00638R,1,59,7112,0.02
20260417,00638R,2,224,578796,2.18
20260417,00638R,3,91,778294,2.94
20260417,00638R,4,36,479066,1.81
20260417,00638R,5,42,801884,3.03
20260417,00638R,6,28,735500,2.78
20260417,00638R,7,22,791000,2.99
20260417,00638R,8,14,649000,2.45
20260417,00638R,9,28,2021000,7.64
20260417,00638R,10,24,3600000,13.61
20260417,00638R,11,9,2315000,8.75
20260417,00638R,12,7,3288648,12.43
20260417,00638R,13,2,1327827,5.02
20260417,00638R,14,2,1856000,7.01
20260417,00638R,15,2,7218873,27.29
20260417,00638R,16,0,0,0.00
20260417,00638R,17,590,26448000,100.00
20260417,00639 ,1,1139,381471,0.31
20260417,00639 ,2,2724,6629624,5.55
20260417,00639 ,3,1003,8077415,6.76
20260417,00639 ,4,352,4520650,3.78
20260417,00639 ,5,339,6255070,5.23
20260417,00639 ,6,309,8073174,6.76
20260417,00639 ,7,146,5263284,4.40
20260417,00639 ,8,106,4911701,4.11
20260417,00639 ,9,197,14600895,12.22
20260417,00639 ,10,105,14677154,12.29
20260417,00639 ,11,34,10024911,8.39
20260417,00639 ,12,8,4019000,3.36
20260417,00639 ,13,6,4253509,3.56
20260417,00639 ,14,6,5417000,4.53
20260417,00639 ,15,10,22298142,18.67
20260417,00639 ,16,0,0,0.00
20260417,00639 ,17,6484,119403000,100.00
20260417,00640L,1,769,154512,1.24
20260417,00640L,2,792,1677929,13.51
20260417,00640L,3,156,1189374,9.57
20260417,00640L,4,54,701113,5.64
20260417,00640L,5,38,699967,5.63
20260417,00640L,6,26,656431,5.28
20260417,00640L,7,8,285088,2.29
20260417,00640L,8,8,375235,3.02
20260417,00640L,9,15,983000,7.91
20260417,00640L,10,7,996505,8.02
20260417,00640L,11,3,826000,6.65
20260417,00640L,12,1,465000,3.74
20260417,00640L,13,1,729000,5.87
20260417,00640L,14,0,0,0.00
20260417,00640L,15,2,2679846,21.57
20260417,00640L,16,0,0,0.00
20260417,00640L,17,1880,12419000,100.00
20260417,00641R,1,81,15745,0.02
20260417,00641R,2,445,1161705,1.48
20260417,00641R,3,194,1639097,2.09
20260417,00641R,4,100,1309561,1.67
20260417,00641R,5,102,1927059,2.46
20260417,00641R,6,92,2409075,3.07
20260417,00641R,7,61,2229944,2.84
20260417,00641R,8,43,2018661,2.57
20260417,00641R,9,127,9413600,12.02
20260417,00641R,10,55,7831000,10.00
20260417,00641R,11,29,7999000,10.22
20260417,00641R,12,13,6665000,8.51
20260417,00641R,13,2,1427000,1.82
20260417,00641R,14,4,3603000,4.60
20260417,00641R,15,11,28608553,36.55
20260417,00641R,16,0,0,0.00
20260417,00641R,17,1359,78258000,100.00
20260417,00642U,1,3813,767209,0.39
20260417,00642U,2,12843,26898527,13.77
20260417,00642U,3,2121,17531753,8.97
20260417,00642U,4,600,7944879,4.06
20260417,00642U,5,496,9466734,4.84
20260417,00642U,6,356,9316803,4.76
20260417,00642U,7,208,7658296,3.92
20260417,00642U,8,116,5513455,2.82
20260417,00642U,9,206,14868710,7.61
20260417,00642U,10,65,8938000,4.57
20260417,00642U,11,36,10691649,5.47
20260417,00642U,12,5,2738000,1.40
20260417,00642U,13,4,2729000,1.39
20260417,00642U,14,1,962000,0.49
20260417,00642U,15,12,69295985,35.47
20260417,00642U,16,0,0,0.00
20260417,00642U,17,20882,195321000,100.00
20260417,00643 ,1,342,86797,0.09
20260417,00643 ,2,1828,4781182,5.42
20260417,00643 ,3,609,5193597,5.89
20260417,00643 ,4,229,3026318,3.43
20260417,00643 ,5,165,3126019,3.54
20260417,00643 ,6,174,4503283,5.11
20260417,00643 ,7,84,3093501,3.51
20260417,00643 ,8,86,4088490,4.64
20260417,00643 ,9,122,9215009,10.46
20260417,00643 ,10,63,9489421,10.77
20260417,00643 ,11,20,5846000,6.63
20260417,00643 ,12,7,3687000,4.18
20260417,00643 ,13,6,4093000,4.64
20260417,00643 ,14,4,3693466,4.19
20260417,00643 ,15,6,24149917,27.42
20260417,00643 ,16,0,0,0.00
20260417,00643 ,17,3745,88073000,100.00
20260417,00643K,1,0,0,0.00
20260417,00643K,2,2,5000,3.93
20260417,00643K,3,1,7000,5.51
20260417,00643K,4,0,0,0.00
20260417,00643K,5,0,0,0.00
20260417,00643K,6,0,0,0.00
20260417,00643K,7,1,37000,29.13
20260417,00643K,8,0,0,0.00
20260417,00643K,9,1,78000,61.41
20260417,00643K,10,0,0,0.00
20260417,00643K,11,0,0,0.00
20260417,00643K,12,0,0,0.00
20260417,00643K,13,0,0,0.00
20260417,00643K,14,0,0,0.00
20260417,00643K,15,0,0,0.00
20260417,00643K,16,0,0,0.00
20260417,00643K,17,5,127000,100.00
20260417,00645 ,1,4774,1351609,2.48
20260417,00645 ,2,4878,10305735,18.91
20260417,00645 ,3,839,6385291,11.71
20260417,00645 ,4,241,3025851,5.55
20260417,00645 ,5,126,2290059,4.20
20260417,00645 ,6,99,2520225,4.62
20260417,00645 ,7,39,1388152,2.54
20260417,00645 ,8,23,1070227,1.96
20260417,00645 ,9,30,2189746,4.01
20260417,00645 ,10,19,2971122,5.45
20260417,00645 ,11,8,2116000,3.88
20260417,00645 ,12,4,1953001,3.58
20260417,00645 ,13,2,1488000,2.73
20260417,00645 ,14,2,1932000,3.54
20260417,00645 ,15,4,13509982,24.79
20260417,00645 ,16,0,0,0.00
20260417,00645 ,17,11088,54497000,100.00
20260417,00646 ,1,48958,13925733,2.58
20260417,00646 ,2,36898,78592569,14.60
20260417,00646 ,3,6639,48804278,9.07
20260417,00646 ,4,2343,29247526,5.43
20260417,00646 ,5,1244,22162869,4.11
20260417,00646 ,6,1097,27209986,5.05
20260417,00646 ,7,512,17868815,3.32
20260417,00646 ,8,279,12704682,2.36
20260417,00646 ,9,495,34273848,6.37
20260417,00646 ,10,197,26284724,4.88
20260417,00646 ,11,50,14323910,2.66
20260417,00646 ,12,21,10748966,1.99
20260417,00646 ,13,10,7174415,1.33
20260417,00646 ,14,3,2673000,0.49
20260417,00646 ,15,27,191989679,35.68
20260417,00646 ,16,0,0,0.00
20260417,00646 ,17,98773,537985000,100.00
20260417,00647L,1,1178,230200,3.10
20260417,00647L,2,673,1412945,19.05
20260417,00647L,3,108,818476,11.03
20260417,00647L,4,29,361430,4.87
20260417,00647L,5,15,270349,3.64
20260417,00647L,6,17,420608,5.67
20260417,00647L,7,11,391903,5.28
20260417,00647L,8,3,135460,1.82
20260417,00647L,9,12,877217,11.82
20260417,00647L,10,2,327000,4.40
20260417,00647L,11,1,298000,4.01
20260417,00647L,12,0,0,0.00
20260417,00647L,13,1,697000,9.39
20260417,00647L,14,0,0,0.00
