﻿資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260724,0053  ,16,0,0,0.00
20260724,0053  ,17,6399,5488000,100.00
20260724,0055  ,1,3830,988873,1.10
20260724,0055  ,2,6453,13439850,14.99
20260724,0055  ,3,1098,8616670,9.61
20260724,0055  ,4,291,3695405,4.12
20260724,0055  ,5,188,3444687,3.84
20260724,0055  ,6,137,3516758,3.92
20260724,0055  ,7,49,1722337,1.92
20260724,0055  ,8,37,1748781,1.95
20260724,0055  ,9,57,3857818,4.30
20260724,0055  ,10,25,3144245,3.50
20260724,0055  ,11,13,3424000,3.81
20260724,0055  ,12,7,3158364,3.52
20260724,0055  ,13,6,4145485,4.62
20260724,0055  ,14,0,0,0.00
20260724,0055  ,15,6,34750727,38.76
20260724,0055  ,16,0,0,0.00
20260724,0055  ,17,12197,89654000,100.00
20260724,0056  ,1,359534,103480581,0.72
20260724,0056  ,2,780025,1817258742,12.79
20260724,0056  ,3,223886,1731744498,12.19
20260724,0056  ,4,95570,1207547216,8.50
20260724,0056  ,5,56832,1030417979,7.25
20260724,0056  ,6,54397,1370945485,9.65
20260724,0056  ,7,25976,918576265,6.46
20260724,0056  ,8,15964,736618996,5.18
20260724,0056  ,9,26223,1846459939,13.00
20260724,0056  ,10,8516,1155767333,8.13
20260724,0056  ,11,2105,572535955,4.03
20260724,0056  ,12,371,181682442,1.27
20260724,0056  ,13,129,89349719,0.62
20260724,0056  ,14,58,53056844,0.37
20260724,0056  ,15,151,1387592006,9.76
20260724,0056  ,16,0,0,0.00
20260724,0056  ,17,1649737,14203034000,100.00
20260724,0057  ,1,2910,137929,9.03
20260724,0057  ,2,127,248286,16.25
20260724,0057  ,3,8,68036,4.45
20260724,0057  ,4,8,101138,6.62
20260724,0057  ,5,0,0,0.00
20260724,0057  ,6,3,73000,4.78
20260724,0057  ,7,2,68560,4.48
20260724,0057  ,8,1,45000,2.94
20260724,0057  ,9,2,118000,7.72
20260724,0057  ,10,5,667051,43.68
20260724,0057  ,11,0,0,0.00
20260724,0057  ,12,0,0,0.00
20260724,0057  ,13,0,0,0.00
20260724,0057  ,14,0,0,0.00
20260724,0057  ,15,0,0,0.00
20260724,0057  ,16,0,0,0.00
20260724,0057  ,17,3066,1527000,100.00
20260724,0061  ,1,705,183024,0.18
20260724,0061  ,2,3382,7947808,8.18
20260724,0061  ,3,849,7034729,7.24
20260724,0061  ,4,297,3922139,4.03
20260724,0061  ,5,229,4302716,4.43
20260724,0061  ,6,219,5693404,5.86
20260724,0061  ,7,105,3826766,3.94
20260724,0061  ,8,81,3798583,3.91
20260724,0061  ,9,138,10449020,10.75
20260724,0061  ,10,58,7806000,8.03
20260724,0061  ,11,35,9712893,10.00
20260724,0061  ,12,10,5059000,5.20
20260724,0061  ,13,7,4739000,4.87
20260724,0061  ,14,1,820918,0.84
20260724,0061  ,15,5,21820000,22.46
20260724,0061  ,16,0,0,0.00
20260724,0061  ,17,6121,97116000,100.00
20260724,006201,1,1118,232380,1.08
20260724,006201,2,1782,3645640,16.99
20260724,006201,3,293,2305119,10.74
20260724,006201,4,87,1114957,5.19
20260724,006201,5,51,953302,4.44
20260724,006201,6,32,822180,3.83
20260724,006201,7,13,427196,1.99
20260724,006201,8,9,406746,1.89
20260724,006201,9,8,557000,2.59
20260724,006201,10,3,340189,1.58
20260724,006201,11,0,0,0.00
20260724,006201,12,2,1015000,4.73
20260724,006201,13,2,1347591,6.28
20260724,006201,14,1,921700,4.29
20260724,006201,15,2,7357000,34.30
20260724,006201,16,0,0,0.00
20260724,006201,17,3403,21446000,100.00
20260724,006203,1,2446,150548,1.47
20260724,006203,2,350,599874,5.87
20260724,006203,3,30,233298,2.28
20260724,006203,4,6,82100,0.80
20260724,006203,5,8,138174,1.35
20260724,006203,6,2,49000,0.47
20260724,006203,7,0,0,0.00
20260724,006203,8,2,94220,0.92
20260724,006203,9,2,160867,1.57
20260724,006203,10,1,126919,1.24
20260724,006203,11,2,706000,6.90
20260724,006203,12,2,947000,9.26
20260724,006203,13,1,655000,6.41
20260724,006203,14,1,1000000,9.78
20260724,006203,15,1,5275000,51.62
20260724,006203,16,0,0,0.00
20260724,006203,17,2854,10218000,100.00
20260724,006204,1,851,120171,8.01
20260724,006204,2,270,471744,31.44
20260724,006204,3,14,98457,6.56
20260724,006204,4,2,28488,1.89
20260724,006204,5,3,55666,3.71
20260724,006204,6,3,81000,5.40
20260724,006204,7,0,0,0.00
20260724,006204,8,2,93721,6.24
20260724,006204,9,1,70000,4.66
20260724,006204,10,2,279000,18.60
20260724,006204,11,1,201753,13.45
20260724,006204,12,0,0,0.00
20260724,006204,13,0,0,0.00
20260724,006204,14,0,0,0.00
20260724,006204,15,0,0,0.00
20260724,006204,16,0,0,0.00
20260724,006204,17,1149,1500000,100.00
20260724,006205,1,3112,979669,1.03
20260724,006205,2,3942,8977912,9.45
20260724,006205,3,902,6931365,7.30
20260724,006205,4,334,4188848,4.41
20260724,006205,5,206,3771900,3.97
20260724,006205,6,175,4421092,4.65
20260724,006205,7,84,2970859,3.12
20260724,006205,8,45,2120899,2.23
20260724,006205,9,108,7698013,8.10
20260724,006205,10,46,6587670,6.93
20260724,006205,11,13,3512380,3.69
20260724,006205,12,12,5971000,6.28
20260724,006205,13,7,4944000,5.20
20260724,006205,14,1,890000,0.93
20260724,006205,15,7,30973393,32.62
20260724,006205,16,0,0,0.00
20260724,006205,17,8994,94939000,100.00
20260724,006206,1,798,204623,0.75
20260724,006206,2,1546,3481075,12.76
20260724,006206,3,406,3181705,11.66
20260724,006206,4,130,1686814,6.18
20260724,006206,5,102,1886702,6.91
20260724,006206,6,77,2016482,7.39
20260724,006206,7,44,1610728,5.90
20260724,006206,8,31,1488528,5.45
20260724,006206,9,32,2389320,8.75
20260724,006206,10,16,2193758,8.04
20260724,006206,11,6,1668121,6.11
20260724,006206,12,0,0,0.00
20260724,006206,13,1,787812,2.88
20260724,006206,14,2,1689332,6.19
20260724,006206,15,1,2993000,10.97
20260724,006206,16,0,0,0.00
20260724,006206,17,3192,27278000,100.00
20260724,006207,1,281,64727,0.30
20260724,006207,2,803,1862798,8.91
20260724,006207,3,200,1634854,7.82
20260724,006207,4,76,963853,4.61
20260724,006207,5,63,1173000,5.61
20260724,006207,6,51,1372223,6.56
20260724,006207,7,16,571000,2.73
20260724,006207,8,16,750000,3.58
20260724,006207,9,36,2636118,12.61
20260724,006207,10,20,2978133,14.25
20260724,006207,11,12,3573000,17.10
20260724,006207,12,2,1032000,4.93
20260724,006207,13,1,610000,2.91
20260724,006207,14,2,1670294,7.99
20260724,006207,15,0,0,0.00
20260724,006207,16,0,0,0.00
20260724,006207,17,1579,20892000,100.00
20260724,006208,1,382144,108344286,5.87
20260724,006208,2,255004,543709715,29.49
20260724,006208,3,43501,311750312,16.91
20260724,006208,4,14132,173771624,9.42
20260724,006208,5,6580,115537199,6.26
20260724,006208,6,5397,131979401,7.15
20260724,006208,7,2110,73379680,3.98
20260724,006208,8,1002,45002373,2.44
20260724,006208,9,1391,93090716,5.04
20260724,006208,10,328,42354956,2.29
20260724,006208,11,63,16979682,0.92
20260724,006208,12,12,5675973,0.30
20260724,006208,13,5,3397000,0.18
20260724,006208,14,5,4685000,0.25
20260724,006208,15,37,173882083,9.43
20260724,006208,16,0,0,0.00
20260724,006208,17,711711,1843540000,100.00
20260724,00625K,1,0,0,0.00
20260724,00625K,2,4,13000,3.90
20260724,00625K,3,1,10000,3.00
20260724,00625K,4,1,12000,3.60
20260724,00625K,5,2,33000,9.90
20260724,00625K,6,1,23000,6.90
20260724,00625K,7,0,0,0.00
20260724,00625K,8,1,41000,12.31
20260724,00625K,9,1,86000,25.82
20260724,00625K,10,1,115000,34.53
20260724,00625K,11,0,0,0.00
20260724,00625K,12,0,0,0.00
20260724,00625K,13,0,0,0.00
20260724,00625K,14,0,0,0.00
20260724,00625K,15,0,0,0.00
20260724,00625K,16,0,0,0.00
20260724,00625K,17,12,333000,100.00
20260724,00631L,1,40520,13280904,0.17
20260724,00631L,2,147530,364874687,4.91
20260724,00631L,3,49799,387455121,5.22
20260724,00631L,4,23121,295599333,3.98
20260724,00631L,5,15030,272825796,3.67
20260724,00631L,6,18348,463750586,6.24
20260724,00631L,7,9624,340503782,4.58
20260724,00631L,8,6703,307128908,4.13
20260724,00631L,9,13753,981790398,13.23
20260724,00631L,10,7002,976054911,13.15
20260724,00631L,11,2920,795988017,10.72
20260724,00631L,12,706,344302852,4.63
20260724,00631L,13,272,187994680,2.53
20260724,00631L,14,147,131861705,1.77
20260724,00631L,15,317,1557439320,20.98
20260724,00631L,16,1,3000,0.00
20260724,00631L,17,335792,7420848000,100.00
20260724,00632R,1,11067,4124476,0.17
20260724,00632R,2,20732,51672597,2.20
20260724,00632R,3,7999,63803944,2.72
20260724,00632R,4,3659,47374248,2.02
20260724,00632R,5,3041,56205592,2.40
20260724,00632R,6,3440,88800543,3.79
20260724,00632R,7,2001,72070100,3.07
20260724,00632R,8,1625,75480499,3.22
20260724,00632R,9,3626,267564344,11.43
20260724,00632R,10,2144,307907028,13.15
20260724,00632R,11,1015,285664986,12.20
20260724,00632R,12,312,154595677,6.60
20260724,00632R,13,165,115680442,4.94
20260724,00632R,14,85,77369416,3.30
20260724,00632R,15,207,671893838,28.71
20260724,00632R,16,0,0,0.00
20260724,00632R,17,61118,2340207730,100.00
20260724,00633L,1,279,46448,0.03
20260724,00633L,2,1461,3490023,2.94
20260724,00633L,3,538,4348432,3.67
20260724,00633L,4,236,3077500,2.59
20260724,00633L,5,203,3788000,3.19
20260724,00633L,6,222,5781181,4.88
20260724,00633L,7,116,4194812,3.54
20260724,00633L,8,91,4299221,3.62
20260724,00633L,9,207,15390001,12.99
20260724,00633L,10,108,15034000,12.69
20260724,00633L,11,55,15783000,13.32
20260724,00633L,12,14,6927000,5.84
20260724,00633L,13,4,2709000,2.28
20260724,00633L,14,6,5387775,4.54
20260724,00633L,15,14,28201607,23.80
20260724,00633L,16,0,0,0.00
20260724,00633L,17,3554,118458000,100.00
20260724,00634R,1,45,4363,0.00
20260724,00634R,2,310,748386,1.58
20260724,00634R,3,112,948378,2.00
20260724,00634R,4,49,648900,1.37
20260724,00634R,5,44,827618,1.75
20260724,00634R,6,52,1356801,2.87
20260724,00634R,7,32,1131000,2.39
20260724,00634R,8,24,1136800,2.40
20260724,00634R,9,50,3500007,7.40
20260724,00634R,10,33,4986762,10.55
20260724,00634R,11,21,5789835,12.25
20260724,00634R,12,2,1095000,2.31
20260724,00634R,13,7,5163000,10.92
20260724,00634R,14,2,1928000,4.07
20260724,00634R,15,6,17991150,38.07
20260724,00634R,16,0,0,0.00
20260724,00634R,17,789,47256000,100.00
20260724,00635U,1,19432,5167813,1.69
20260724,00635U,2,29206,61740374,20.20
20260724,00635U,3,4738,36929887,12.08
20260724,00635U,4,1593,20385785,6.67
20260724,00635U,5,955,17526845,5.73
20260724,00635U,6,862,21927994,7.17
20260724,00635U,7,385,13854726,4.53
20260724,00635U,8,236,11042617,3.61
20260724,00635U,9,334,23936131,7.83
20260724,00635U,10,140,19564963,6.40
20260724,00635U,11,57,15615788,5.11
20260724,00635U,12,8,3792786,1.24
20260724,00635U,13,5,3731110,1.22
20260724,00635U,14,2,1825795,0.59
20260724,00635U,15,15,48471386,15.86
20260724,00635U,16,0,0,0.00
20260724,00635U,17,57968,305514000,100.00
20260724,00636 ,1,1544,441920,0.45
20260724,00636 ,2,4159,9743329,9.95
20260724,00636 ,3,1099,8893696,9.09
20260724,00636 ,4,427,5482015,5.60
20260724,00636 ,5,282,5216086,5.33
20260724,00636 ,6,278,7197101,7.35
20260724,00636 ,7,122,4431004,4.52
20260724,00636 ,8,95,4420105,4.51
20260724,00636 ,9,158,11687258,11.94
20260724,00636 ,10,83,11639543,11.89
20260724,00636 ,11,22,6068880,6.20
20260724,00636 ,12,10,4935374,5.04
20260724,00636 ,13,2,1383000,1.41
20260724,00636 ,14,1,884000,0.90
20260724,00636 ,15,7,15401689,15.74
20260724,00636 ,16,0,0,0.00
20260724,00636 ,17,8289,97825000,100.00
20260724,00636K,1,4,2000,3.22
20260724,00636K,2,2,4500,7.24
20260724,00636K,3,0,0,0.00
20260724,00636K,4,1,11100,17.87
20260724,00636K,5,0,0,0.00
20260724,00636K,6,0,0,0.00
20260724,00636K,7,0,0,0.00
20260724,00636K,8,1,44500,71.65
20260724,00636K,9,0,0,0.00
20260724,00636K,10,0,0,0.00
20260724,00636K,11,0,0,0.00
20260724,00636K,12,0,0,0.00
20260724,00636K,13,0,0,0.00
20260724,00636K,14,0,0,0.00
20260724,00636K,15,0,0,0.00
20260724,00636K,16,0,0,0.00
20260724,00636K,17,8,62100,100.00
20260724,00637L,1,600,90701,0.01
20260724,00637L,2,4162,10796997,1.47
20260724,00637L,3,1784,14864043,2.02
20260724,00637L,4,742,9867759,1.34
20260724,00637L,5,655,12299780,1.67
20260724,00637L,6,737,19404413,2.64
20260724,00637L,7,465,16863314,2.29
20260724,00637L,8,339,15845421,2.15
20260724,00637L,9,810,60287126,8.21
20260724,00637L,10,491,70410180,9.59
20260724,00637L,11,271,76734351,10.45
20260724,00637L,12,101,49442000,6.73
20260724,00637L,13,45,30957000,4.21
20260724,00637L,14,29,26309178,3.58
20260724,00637L,15,94,319433737,43.54
20260724,00637L,16,0,0,0.00
20260724,00637L,17,11325,733606000,100.00
20260724,00638R,1,54,6395,0.02
20260724,00638R,2,201,524867,2.14
20260724,00638R,3,83,707001,2.89
20260724,00638R,4,36,480116,1.96
20260724,00638R,5,32,605000,2.47
20260724,00638R,6,32,831620,3.40
20260724,00638R,7,17,607000,2.48
20260724,00638R,8,12,572000,2.33
20260724,00638R,9,24,1693000,6.92
20260724,00638R,10,23,3357000,13.73
20260724,00638R,11,8,2051000,8.38
20260724,00638R,12,5,2329648,9.52
20260724,00638R,13,0,0,0.00
20260724,00638R,14,2,1950720,7.97
20260724,00638R,15,2,8732633,35.71
20260724,00638R,16,0,0,0.00
20260724,00638R,17,531,24448000,100.00
20260724,00639 ,1,1110,366960,0.37
20260724,00639 ,2,2362,5751205,5.90
20260724,00639 ,3,843,6817464,6.99
20260724,00639 ,4,319,4123028,4.23
20260724,00639 ,5,296,5440120,5.58
20260724,00639 ,6,266,6885824,7.06
20260724,00639 ,7,141,5032845,5.16
20260724,00639 ,8,97,4497359,4.61
20260724,00639 ,9,156,11433546,11.73
20260724,00639 ,10,102,14375795,14.75
20260724,00639 ,11,26,7322416,7.51
20260724,00639 ,12,7,3615000,3.71
20260724,00639 ,13,4,2757000,2.83
20260724,00639 ,14,3,2649523,2.72
20260724,00639 ,15,8,16334915,16.77
20260724,00639 ,16,0,0,0.00
20260724,00639 ,17,5740,97403000,100.00
20260724,00640L,1,589,107494,1.55
20260724,00640L,2,511,1049971,15.17
20260724,00640L,3,90,693723,10.02
20260724,00640L,4,38,491490,7.10
20260724,00640L,5,21,377252,5.45
20260724,00640L,6,12,306431,4.42
20260724,00640L,7,4,144072,2.08
20260724,00640L,8,6,276505,3.99
20260724,00640L,9,10,672827,9.72
20260724,00640L,10,4,615000,8.88
20260724,00640L,11,2,521000,7.52
20260724,00640L,12,1,465000,6.72
